Setup title,N-18-Id-Vg
Application test name,Id-Vg
Test date,3/8/2017
Test time,17:32:04
Device ID,
Vgate,Idrain,Isubs,Vsource,Vdrain,Vsubs,IdrainPerWg,IsubsPerWg,gm,gmPerWg
0,1.7248E-10,8E-12,0,0.05,0,1.7248E-11,8E-13,4.709E-09,4.709E-10
0.01,2.1957E-10,-2.52E-10,0,0.05,0,2.1957E-11,-2.52E-11,6.18E-09,6.18E-10
0.02,2.9608E-10,9E-11,0,0.05,0,2.9608E-11,9E-12,8.9415E-09,8.9415E-10
0.03,3.984E-10,-2.94E-10,0,0.05,0,3.984E-11,-2.94E-11,1.20105E-08,1.20105E-09
0.04,5.3629E-10,-2.3E-10,0,0.05,0,5.3629E-11,-2.3E-11,1.6132E-08,1.6132E-09
0.05,7.2104E-10,2.421E-09,0,0.05,0,7.2104E-11,2.421E-10,2.2906E-08,2.2906E-09
0.06,9.9441E-10,-2.44E-10,0,0.05,0,9.9441E-11,-2.44E-11,3.08355E-08,3.08355E-09
0.07,1.33775E-09,2.962E-09,0,0.05,0,1.33775E-10,2.962E-10,4.1583E-08,4.1583E-09
0.08,1.82607E-09,8.4E-11,0,0.05,0,1.82607E-10,8.4E-12,5.999E-08,5.999E-09
0.09,2.53755E-09,2.18E-10,0,0.05,0,2.53755E-10,2.18E-11,7.87575E-08,7.87575E-09
0.1,3.40122E-09,-3E-12,0,0.05,0,3.40122E-10,-3E-13,1.09032E-07,1.09032E-08
0.11,4.71819E-09,1.95E-10,0,0.05,0,4.71819E-10,1.95E-11,1.468955E-07,1.468955E-08
0.12,6.33913E-09,-9E-12,0,0.05,0,6.33913E-10,-9E-13,2.038955E-07,2.038955E-08
0.13,8.7961E-09,-3.23E-10,0,0.05,0,8.7961E-10,-3.23E-11,2.853635E-07,2.853635E-08
0.14,1.20464E-08,-1.477E-09,0,0.05,0,1.20464E-09,-1.477E-10,3.7681E-07,3.7681E-08
0.15,1.63323E-08,3.39E-10,0,0.05,0,1.63323E-09,3.39E-11,5.1136E-07,5.1136E-08
0.16,2.22736E-08,-7.96E-10,0,0.05,0,2.22736E-09,-7.96E-11,7.04999999999999E-07,7.04999999999999E-08
0.17,3.04323E-08,-9.1E-11,0,0.05,0,3.04323E-09,-9.1E-12,9.48804999999999E-07,9.48804999999999E-08
0.18,4.12497E-08,3.32E-10,0,0.05,0,4.12497E-09,3.32E-11,1.298395E-06,1.298395E-07
0.19,5.64002E-08,-1.22E-10,0,0.05,0,5.64002E-09,-1.22E-11,1.76032E-06,1.76032E-07
0.2,7.64561E-08,-1.86E-10,0,0.05,0,7.64561E-09,-1.86E-11,2.317055E-06,2.317055E-07
0.21,1.027413E-07,-1.679E-09,0,0.05,0,1.027413E-08,-1.679E-10,3.146145E-06,3.146145E-07
0.22,1.39379E-07,-1.351E-09,0,0.05,0,1.39379E-08,-1.351E-10,4.204685E-06,4.204685E-07
0.23,1.86835E-07,-1.94E-10,0,0.05,0,1.86835E-08,-1.94E-11,5.64014999999999E-06,5.64014999999999E-07
0.24,2.52182E-07,-4.3E-10,0,0.05,0,2.52182E-08,-4.3E-11,7.4946E-06,7.4946E-07
0.25,3.36727E-07,3.518E-09,0,0.05,0,3.36727E-08,3.518E-10,9.8163E-06,9.8163E-07
0.26,4.48508E-07,2.17E-10,0,0.05,0,4.48508E-08,2.17E-11,1.30464E-05,1.30464E-06
0.27,5.97655E-07,1.246E-09,0,0.05,0,5.97655E-08,1.246E-10,1.71623E-05,1.71623E-06
0.28,7.91754E-07,-6.98E-10,0,0.05,0,7.91754E-08,-6.98E-11,2.226625E-05,2.226625E-06
0.29,1.04298E-06,3.509E-09,0,0.05,0,1.04298E-07,3.509E-10,2.87428000000001E-05,2.87428000000001E-06
0.3,1.36661E-06,2.68E-10,0,0.05,0,1.36661E-07,2.68E-11,3.64840000000001E-05,3.64840000000001E-06
0.31,1.77266E-06,3.236E-09,0,0.05,0,1.77266E-07,3.236E-10,4.6018E-05,4.6018E-06
0.32,2.28697E-06,3.435E-09,0,0.05,0,2.28697E-07,3.435E-10,5.7835E-05,5.7835E-06
0.33,2.92936E-06,3.564E-09,0,0.05,0,2.92936E-07,3.564E-10,7.27779999999999E-05,7.27779999999999E-06
0.34,3.74253E-06,3.682E-09,0,0.05,0,3.74253E-07,3.682E-10,8.95114999999999E-05,8.95114999999999E-06
0.35,4.71959E-06,-3.05E-10,0,0.05,0,4.71959E-07,-3.05E-11,0.000109739,1.09739E-05
0.36,5.93731E-06,2.304E-09,0,0.05,0,5.93731E-07,2.304E-10,0.0001334635,1.334635E-05
0.37,7.38886E-06,3.64E-10,0,0.05,0,7.38886E-07,3.64E-11,0.000159799,1.59799E-05
0.38,9.13329E-06,2.415E-09,0,0.05,0,9.13329E-07,2.415E-10,0.000187457,1.87457E-05
0.39,1.1138E-05,3.4E-10,0,0.05,0,1.1138E-06,3.4E-11,0.0002208455,2.208455E-05
0.4,1.35502E-05,-1.78E-10,0,0.05,0,1.35502E-06,-1.78E-11,0.00025539,2.5539E-05
0.41,1.62458E-05,-1.668E-09,0,0.05,0,1.62458E-06,-1.668E-10,0.000291035,2.91035E-05
0.42,1.93709E-05,-3.53E-10,0,0.05,0,1.93709E-06,-3.53E-11,0.000330460000000001,3.30460000000001E-05
0.43,2.2855E-05,-7.15E-10,0,0.05,0,2.2855E-06,-7.15E-11,0.000368850000000001,3.68850000000001E-05
0.44,2.67479E-05,-9.26E-10,0,0.05,0,2.67479E-06,-9.26E-11,0.000407265,4.07264999999999E-05
0.45,3.10003E-05,-1.119E-09,0,0.05,0,3.10003E-06,-1.119E-10,0.000448344999999999,4.48345E-05
0.46,3.57148E-05,-1.287E-09,0,0.05,0,3.57148E-06,-1.287E-10,0.0004908,4.908E-05
0.47,4.08163E-05,-1.367E-09,0,0.05,0,4.08163E-06,-1.367E-10,0.000527215,5.27214999999999E-05
0.48,4.62591E-05,-1.449E-09,0,0.05,0,4.62591E-06,-1.449E-10,0.000565169999999999,5.6517E-05
0.49,5.21197E-05,-1.484E-09,0,0.05,0,5.21197E-06,-1.484E-10,0.000602680000000001,6.02680000000002E-05
0.5,5.83127E-05,2.75E-10,0,0.05,0,5.83127E-06,2.75E-11,0.000638835000000001,6.38835000000001E-05
0.51,6.48964E-05,-1.697E-09,0,0.05,0,6.48964E-06,-1.697E-10,0.000670994999999999,6.70994999999999E-05
0.52,7.17326E-05,-4.23E-10,0,0.05,0,7.17326E-06,-4.23E-11,0.000699085,6.99085E-05
0.53,7.88781E-05,-1.108E-09,0,0.05,0,7.88781E-06,-1.108E-10,0.000726285,7.26285E-05
0.54,8.62583E-05,-1.209E-09,0,0.05,0,8.62583E-06,-1.209E-10,0.000753754999999999,7.53754999999999E-05
0.55,9.39532E-05,-1.289E-09,0,0.05,0,9.39532E-06,-1.289E-10,0.000782534999999999,7.82534999999999E-05
0.56,0.000101909,-1.58E-10,0,0.05,0,1.01909E-05,-1.58E-11,0.000801389999999999,8.01389999999999E-05
0.57,0.000109981,1.082E-09,0,0.05,0,1.09981E-05,1.082E-10,0.0008127,8.12699999999999E-05
0.58,0.000118163,3.623E-09,0,0.05,0,1.18163E-05,3.623E-10,0.000830149999999999,8.30149999999999E-05
0.59,0.000126584,1.19E-10,0,0.05,0,1.26584E-05,1.19E-11,0.000844050000000004,8.44050000000004E-05
0.6,0.000135044,-5.9E-11,0,0.05,0,1.35044E-05,-5.9E-12,0.000859100000000004,8.59100000000004E-05
0.61,0.000143766,-2.22E-10,0,0.05,0,1.43766E-05,-2.22E-11,0.000870249999999999,8.70249999999999E-05
0.62,0.000152449,-1.745E-09,0,0.05,0,1.52449E-05,-1.745E-10,0.00087935,8.7935E-05
0.63,0.000161353,-3.26E-10,0,0.05,0,1.61353E-05,-3.26E-11,0.0008866,8.86599999999999E-05
0.64,0.000170181,1.169E-09,0,0.05,0,1.70181E-05,1.169E-10,0.000889549999999999,8.89549999999998E-05
0.65,0.000179144,2.685E-09,0,0.05,0,1.79144E-05,2.685E-10,0.000899849999999998,8.99849999999999E-05
0.66,0.000188178,3E-10,0,0.05,0,1.88178E-05,3E-11,0.0009028,9.028E-05
0.67,0.0001972,-1.63E-10,0,0.05,0,1.972E-05,-1.63E-11,0.00091065,9.10649999999999E-05
0.68,0.000206391,-2.001E-09,0,0.05,0,2.06391E-05,-2.001E-10,0.000914699999999999,9.14699999999997E-05
0.69,0.000215494,-2.06E-10,0,0.05,0,2.15494E-05,-2.06E-11,0.000910199999999999,9.10199999999999E-05
0.7,0.000224595,1.066E-09,0,0.05,0,2.24595E-05,1.066E-10,0.000913749999999999,9.1375E-05
0.71,0.000233769,3.394E-09,0,0.05,0,2.33769E-05,3.394E-10,0.000913599999999999,9.136E-05
0.72,0.000242867,1.07E-10,0,0.05,0,2.42867E-05,1.07E-11,0.000914500000000004,9.14500000000004E-05
0.73,0.000252059,-1.51E-10,0,0.05,0,2.52059E-05,-1.51E-11,0.000916250000000005,9.16250000000006E-05
0.74,0.000261192,-2.153E-09,0,0.05,0,2.61192E-05,-2.153E-10,0.00091175,9.11749999999999E-05
0.75,0.000270294,-2.57E-10,0,0.05,0,2.70294E-05,-2.57E-11,0.000911049999999997,9.11049999999996E-05
0.76,0.000279413,1.094E-09,0,0.05,0,2.79413E-05,1.094E-10,0.000907399999999999,9.074E-05
0.77,0.000288442,3.679E-09,0,0.05,0,2.88442E-05,3.679E-10,0.00090415,9.0415E-05
0.78,0.000297496,1.21E-10,0,0.05,0,2.97496E-05,1.21E-11,0.00090105,9.01049999999998E-05
0.79,0.000306463,-5.6E-11,0,0.05,0,3.06463E-05,-5.6E-12,0.0008954,8.95400000000001E-05
0.8,0.000315404,-2.81E-10,0,0.05,0,3.15404E-05,-2.81E-11,0.000894799999999999,8.948E-05
0.81,0.000324359,-1.806E-09,0,0.05,0,3.24359E-05,-1.806E-10,0.000891999999999998,8.91999999999997E-05
0.82,0.000333244,-3.44E-10,0,0.05,0,3.33244E-05,-3.44E-11,0.000887949999999999,8.87950000000001E-05
0.83,0.000342118,1.231E-09,0,0.05,0,3.42118E-05,1.231E-10,0.0008818,8.81800000000001E-05
0.84,0.00035088,3.124E-09,0,0.05,0,3.5088E-05,3.124E-10,0.000873049999999998,8.73049999999996E-05
0.85,0.000359579,1.27E-10,0,0.05,0,3.59579E-05,1.27E-11,0.000870500000000003,8.70500000000002E-05
0.86,0.00036829,-1.34E-10,0,0.05,0,3.6829E-05,-1.34E-11,0.000866200000000006,8.66200000000006E-05
0.87,0.000376903,-2.027E-09,0,0.05,0,3.76903E-05,-2.027E-10,0.000863,8.63000000000001E-05
0.88,0.00038555,-1.03E-10,0,0.05,0,3.8555E-05,-1.03E-11,0.000856599999999999,8.56599999999997E-05
0.89,0.000394035,1.092E-09,0,0.05,0,3.94035E-05,1.092E-10,0.000847,8.47E-05
0.9,0.00040249,3.762E-09,0,0.05,0,4.0249E-05,3.762E-10,0.000844499999999998,8.44500000000001E-05
0.91,0.000410925,2.72E-10,0,0.05,0,4.10925E-05,2.72E-11,0.0008389,8.38899999999999E-05
0.92,0.000419268,-1.05E-10,0,0.05,0,4.19268E-05,-1.05E-11,0.000834499999999998,8.34499999999996E-05
0.93,0.000427615,-3.32E-10,0,0.05,0,4.27615E-05,-3.32E-11,0.000826099999999999,8.26099999999998E-05
0.94,0.00043579,-1.697E-09,0,0.05,0,4.3579E-05,-1.697E-10,0.00082085,8.2085E-05
0.95,0.000444032,-3.62E-10,0,0.05,0,4.44032E-05,-3.62E-11,0.000815200000000001,8.15200000000001E-05
0.96,0.000452094,1.288E-09,0,0.05,0,4.52094E-05,1.288E-10,0.000805649999999999,8.05650000000001E-05
0.97,0.000460145,2.628E-09,0,0.05,0,4.60145E-05,2.628E-10,0.000799499999999997,7.99499999999997E-05
0.98,0.000468084,3.79E-10,0,0.05,0,4.68084E-05,3.79E-11,0.000793000000000001,7.93E-05
0.99,0.000476005,-1.43E-10,0,0.05,0,4.76005E-05,-1.43E-11,0.000786850000000006,7.86850000000004E-05
1,0.000483821,-1.902E-09,0,0.05,0,4.83821E-05,-1.902E-10,0.000781700000000001,7.81700000000003E-05
1.01,0.000491639,-3.14E-10,0,0.05,0,4.91639E-05,-3.14E-11,0.000774899999999998,7.74899999999998E-05
1.02,0.000499319,1.135E-09,0,0.05,0,4.99319E-05,1.135E-10,0.000767050000000004,7.67050000000004E-05
1.03,0.00050698,3.226E-09,0,0.05,0,5.0698E-05,3.226E-10,0.000759600000000001,7.59600000000001E-05
1.04,0.000514511,4.24E-10,0,0.05,0,5.14511E-05,4.24E-11,0.000752949999999999,7.52949999999997E-05
1.05,0.000522039,-1.75E-10,0,0.05,0,5.22039E-05,-1.75E-11,0.000751249999999999,7.5125E-05
1.06,0.000529536,-2.102E-09,0,0.05,0,5.29536E-05,-2.102E-10,0.000743,7.42999999999999E-05
1.07,0.000536899,-2.76E-10,0,0.05,0,5.36899E-05,-2.76E-11,0.000735299999999998,7.35299999999999E-05
1.08,0.000544242,1.65E-10,0,0.05,0,5.44242E-05,1.65E-11,0.000726999999999997,7.26999999999994E-05
1.09,0.000551439,-1.719E-09,0,0.05,0,5.51439E-05,-1.719E-10,0.000720400000000001,7.204E-05
1.1,0.00055865,-3.7E-10,0,0.05,0,5.5865E-05,-3.7E-11,0.000714150000000001,7.14150000000003E-05
1.11,0.000565722,1.254E-09,0,0.05,0,5.65722E-05,1.254E-10,0.000707849999999999,7.0785E-05
1.12,0.000572807,2.92E-09,0,0.05,0,5.72807E-05,2.92E-10,0.00070035,7.0035E-05
1.13,0.000579729,2.37E-10,0,0.05,0,5.79729E-05,2.37E-11,0.000693249999999997,6.93249999999995E-05
1.14,0.000586672,-1.73E-10,0,0.05,0,5.86672E-05,-1.73E-11,0.000687749999999997,6.87749999999996E-05
1.15,0.000593484,-2.201E-09,0,0.05,0,5.93484E-05,-2.201E-10,0.00068005,6.8005E-05
1.16,0.000600273,-9.8E-11,0,0.05,0,6.00273E-05,-9.8E-12,0.000674300000000002,6.74300000000001E-05
1.17,0.00060697,9.35E-10,0,0.05,0,6.0697E-05,9.35E-11,0.0006673,6.67299999999999E-05
1.18,0.000613619,1.167E-09,0,0.05,0,6.13619E-05,1.167E-10,0.000660000000000007,6.60000000000007E-05
1.19,0.00062017,3.422E-09,0,0.05,0,6.2017E-05,3.422E-10,0.000656050000000009,6.56050000000012E-05
1.2,0.00062674,2.95E-10,0,0.05,0,6.2674E-05,2.95E-11,0.000651649999999998,6.51649999999995E-05
1.21,0.000633203,-1.26E-10,0,0.05,0,6.33203E-05,-1.26E-11,0.000641849999999995,6.41849999999994E-05
1.22,0.000639577,2.49E-10,0,0.05,0,6.39577E-05,2.49E-11,0.00063215,6.3215E-05
1.23,0.000645846,-1.24E-10,0,0.05,0,6.45846E-05,-1.24E-11,0.000628500000000002,6.28499999999995E-05
1.24,0.000652147,-2.16E-09,0,0.05,0,6.52147E-05,-2.16E-10,0.000622600000000001,6.22600000000003E-05
1.25,0.000658298,-5.6E-11,0,0.05,0,6.58298E-05,-5.6E-12,0.000615099999999997,6.151E-05
1.26,0.000664449,1.058E-09,0,0.05,0,6.64449E-05,1.058E-10,0.0006101,6.10099999999996E-05
1.27,0.0006705,3.735E-09,0,0.05,0,6.705E-05,3.735E-10,0.000599600000000002,5.996E-05
