Setup title,P-18-Id-Vg
Application test name,Id-Vg
Test date,3/9/2017
Test time,11:09:24
Device ID,
Vgate,Idrain,Isubs,Vsource,Vdrain,Vsubs,IdrainPerWg,IsubsPerWg,gm,gmPerWg
0,-1.206E-11,3.19E-12,0,-0.01,0,-1.206E-12,3.19E-13,2.1E-11,2.09999999999998E-12
-0.01,-1.227E-11,-2.18E-12,0,-0.01,0,-1.227E-12,-2.18E-13,1.65E-10,1.65E-11
-0.02,-1.536E-11,-1.718E-11,0,-0.01,0,-1.536E-12,-1.718E-12,1.35E-10,1.35E-11
-0.03,-1.497E-11,-4.59E-12,0,-0.01,0,-1.497E-12,-4.59E-13,2.345E-10,2.345E-11
-0.04,-2.005E-11,-8.4E-13,0,-0.01,0,-2.005E-12,-8.4E-14,4.165E-10,4.165E-11
-0.05,-2.33E-11,7.73E-12,0,-0.01,0,-2.33E-12,7.73E-13,5.265E-10,5.265E-11
-0.06,-3.058E-11,-9.36E-12,0,-0.01,0,-3.058E-12,-9.36E-13,6.175E-10,6.175E-11
-0.07,-3.565E-11,1.8E-13,0,-0.01,0,-3.565E-12,1.8E-14,9.13E-10,9.13E-11
-0.08,-4.884E-11,4.14E-12,0,-0.01,0,-4.884E-12,4.14E-13,1.264E-09,1.264E-10
-0.09,-6.093E-11,-5.71E-12,0,-0.01,0,-6.093E-12,-5.71E-13,1.544E-09,1.544E-10
-0.1,-7.972E-11,2.51E-12,0,-0.01,0,-7.972E-12,2.51E-13,2.0245E-09,2.0245E-10
-0.11,-1.0142E-10,-1.2E-11,0,-0.01,0,-1.0142E-11,-1.2E-12,2.941E-09,2.941E-10
-0.12,-1.3854E-10,-4.78E-12,0,-0.01,0,-1.3854E-11,-4.78E-13,3.827E-09,3.827E-10
-0.13,-1.7796E-10,-7.7E-13,0,-0.01,0,-1.7796E-11,-7.7E-14,4.979E-09,4.979E-10
-0.14,-2.3812E-10,6.11E-12,0,-0.01,0,-2.3812E-11,6.11E-13,6.971E-09,6.97100000000001E-10
-0.15,-3.1738E-10,3.07E-12,0,-0.01,0,-3.1738E-11,3.07E-13,9.474E-09,9.474E-10
-0.16,-4.276E-10,-6.2E-12,0,-0.01,0,-4.276E-11,-6.2E-13,1.2384E-08,1.2384E-09
-0.17,-5.6506E-10,1.39E-12,0,-0.01,0,-5.6506E-11,1.39E-13,1.54625E-08,1.54625E-09
-0.18,-7.3685E-10,-5.57E-12,0,-0.01,0,-7.3685E-11,-5.57E-13,2.1723E-08,2.1723E-09
-0.19,-9.9952E-10,1.18E-12,0,-0.01,0,-9.9952E-11,1.18E-13,2.8258E-08,2.8258E-09
-0.2,-1.30201E-09,1.2E-12,0,-0.01,0,-1.30201E-10,1.2E-13,4.06625E-08,4.06625E-09
-0.21,-1.81277E-09,4.34E-12,0,-0.01,0,-1.81277E-10,4.34E-13,5.2718E-08,5.2718E-09
-0.22,-2.35637E-09,-3.37E-12,0,-0.01,0,-2.35637E-10,-3.37E-13,6.56595E-08,6.56595E-09
-0.23,-3.12596E-09,5.28E-12,0,-0.01,0,-3.12596E-10,5.28E-13,9.16609999999999E-08,9.16609999999999E-09
-0.24,-4.18959E-09,-8.9E-12,0,-0.01,0,-4.18959E-10,-8.9E-13,1.22369E-07,1.22369E-08
-0.25,-5.57334E-09,-1.56E-12,0,-0.01,0,-5.57334E-10,-1.56E-13,1.67377E-07,1.67377E-08
-0.26,-7.53713E-09,-7.9E-12,0,-0.01,0,-7.53713E-10,-7.9E-13,2.29333E-07,2.29333E-08
