Setup title,N-18-Id-Vd
Application test name,Id-Vd
Test date,3/8/2017
Test time,16:44:41
Device ID,
Vdrain,Idrain,Vgate,Vsource,Vsubs,IdrainPerWg
0,8.2867E-07,0.6,0,-0.4,2.36762857142857E-08
0.01,2.7198E-05,0.6,0,-0.4,7.77085714285714E-07
0.02,5.1306E-05,0.6,0,-0.4,1.46588571428571E-06
0.03,7.2427E-05,0.6,0,-0.4,2.06934285714286E-06
0.04,9.0584E-05,0.6,0,-0.4,2.58811428571429E-06
0.05,0.000106522,0.6,0,-0.4,3.04348571428571E-06
0.06,0.00012037,0.6,0,-0.4,3.43914285714286E-06
0.07,0.00013233,0.6,0,-0.4,3.78085714285714E-06
0.08,0.00014296,0.6,0,-0.4,4.08457142857143E-06
0.09,0.00015188,0.6,0,-0.4,4.33942857142857E-06
0.1,0.00015965,0.6,0,-0.4,4.56142857142857E-06
0.11,0.0001667,0.6,0,-0.4,4.76285714285714E-06
0.12,0.00017315,0.6,0,-0.4,4.94714285714286E-06
0.13,0.00017865,0.6,0,-0.4,5.10428571428571E-06
0.14,0.00018366,0.6,0,-0.4,5.24742857142857E-06
0.15,0.00018814,0.6,0,-0.4,5.37542857142857E-06
0.16,0.00019262,0.6,0,-0.4,5.50342857142857E-06
0.17,0.00019638,0.6,0,-0.4,5.61085714285714E-06
0.18,0.00020037,0.6,0,-0.4,5.72485714285714E-06
0.19,0.0002033,0.6,0,-0.4,5.80857142857143E-06
0.2,0.00020675,0.6,0,-0.4,5.90714285714286E-06
0.21,0.0002098,0.6,0,-0.4,5.99428571428571E-06
0.22,0.00021301,0.6,0,-0.4,6.086E-06
0.23,0.00021584,0.6,0,-0.4,6.16685714285714E-06
0.24,0.00021882,0.6,0,-0.4,6.252E-06
0.25,0.0002217,0.6,0,-0.4,6.33428571428571E-06
0.26,0.0002241,0.6,0,-0.4,6.40285714285714E-06
0.27,0.0002269,0.6,0,-0.4,6.48285714285714E-06
0.28,0.0002297,0.6,0,-0.4,6.56285714285714E-06
0.29,0.00023202,0.6,0,-0.4,6.62914285714286E-06
0.3,0.00023444,0.6,0,-0.4,6.69828571428571E-06
0.31,0.00023722,0.6,0,-0.4,6.77771428571429E-06
0.32,0.00023946,0.6,0,-0.4,6.84171428571429E-06
0.33,0.00024183,0.6,0,-0.4,6.90942857142857E-06
0.34,0.00024451,0.6,0,-0.4,6.986E-06
0.35,0.00024649,0.6,0,-0.4,7.04257142857143E-06
0.36,0.0002491,0.6,0,-0.4,7.11714285714286E-06
0.37,0.00025183,0.6,0,-0.4,7.19514285714286E-06
0.38,0.00025395,0.6,0,-0.4,7.25571428571429E-06
0.39,0.00025646,0.6,0,-0.4,7.32742857142857E-06
0.4,0.00025869,0.6,0,-0.4,7.39114285714286E-06
0.41,0.00026136,0.6,0,-0.4,7.46742857142857E-06
0.42,0.0002637,0.6,0,-0.4,7.53428571428571E-06
0.43,0.00026586,0.6,0,-0.4,7.596E-06
0.44,0.00026825,0.6,0,-0.4,7.66428571428571E-06
0.45,0.00027027,0.6,0,-0.4,7.722E-06
0.46,0.00027266,0.6,0,-0.4,7.79028571428571E-06
0.47,0.00027495,0.6,0,-0.4,7.85571428571429E-06
0.48,0.00027736,0.6,0,-0.4,7.92457142857143E-06
0.49,0.00027972,0.6,0,-0.4,7.992E-06
0.5,0.00028198,0.6,0,-0.4,8.05657142857143E-06
0.51,0.00028451,0.6,0,-0.4,8.12885714285714E-06
0.52,0.00028681,0.6,0,-0.4,8.19457142857143E-06
0.53,0.00028918,0.6,0,-0.4,8.26228571428571E-06
0.54,0.00029156,0.6,0,-0.4,8.33028571428571E-06
0.55,0.00029362,0.6,0,-0.4,8.38914285714286E-06
0.56,0.00029644,0.6,0,-0.4,8.46971428571429E-06
0.57,0.00029856,0.6,0,-0.4,8.53028571428571E-06
0.58,0.00030093,0.6,0,-0.4,8.598E-06
0.59,0.00030324,0.6,0,-0.4,8.664E-06
0.6,0.00030546,0.6,0,-0.4,8.72742857142857E-06
0.61,0.00030818,0.6,0,-0.4,8.80514285714286E-06
0.62,0.0003102,0.6,0,-0.4,8.86285714285714E-06
0.63,0.00031291,0.6,0,-0.4,8.94028571428571E-06
