0,1.14E-06,,,,
0.01,0.00023853,,,,
0.02,0.00045564,,,,
0.03,0.00065946,,,,
0.04,0.00084679,,,,
0.05,0.00102209,,,,
0.06,0.0011823,,,,
0.07,0.0013328,,,,
0.08,0.0014695,,,,
0.09,0.0015955,,,,
0.1,0.0017123,,,,
0.11,0.001818,,,,
0.12,0.0019138,,,,
0.13,0.002003,,,,
0.14,0.0020825,,,,
0.15,0.0021571,,,,
0.16,0.0022243,,,,
0.17,0.0022854,,,,
0.18,0.0023412,,,,
0.19,0.0023947,,,,
0.2,0.0024422,,,,
0.21,0.0024875,,,,
0.22,0.0025297,,,,
0.23,0.0025677,,,,
0.24,0.0026042,,,,
0.25,0.002639,,,,
0.26,0.0026711,,,,
0.27,0.002702,,,,
0.28,0.0027315,,,,
0.29,0.0027605,,,,
0.3,0.0027875,,,,
0.31,0.0028135,,,,
0.32,0.0028394,,,,
0.33,0.0028631,,,,
0.34,0.0028872,,,,
0.35,0.0029106,,,,
0.36,0.0029332,,,,
0.37,0.0029564,,,,
0.38,0.0029774,,,,
0.39,0.0029993,,,,
0.4,0.003021,,,,
0.41,0.0030415,,,,
0.42,0.003062,,,,
0.43,0.0030838,,,,
0.44,0.0031038,,,,
0.45,0.0031233,,,,
0.46,0.0031417,,,,
0.47,0.0031621,,,,
0.48,0.0031831,,,,
0.49,0.0032016,,,,
0.5,0.003221,,,,
0.51,0.0032404,,,,
0.52,0.0032588,,,,
0.53,0.0032769,,,,
0.54,0.0032958,,,,
0.55,0.0033138,,,,
0.56,0.0033323,,,,
0.57,0.0033505,,,,
0.58,0.0033691,,,,
0.59,0.0033873,,,,
0.6,0.0034057,,,,
0.61,0.0034238,,,,
0.62,0.003442,,,,
0.63,0.0034603,,,,
0.64,0.0034782,,,,
0.65,0.0034953,,,,
0.66,0.0035134,,,,
0.67,0.0035319,,,,
0.68,0.0035504,,,,
0.69,0.0035678,,,,
0.7,0.0035854,,,,
0.71,0.0036031,,,,
0.72,0.0036203,,,,
0.73,0.0036381,,,,
0.74,0.0036558,,,,
0.75,0.0036743,,,,
0.76,0.0036917,,,,
0.77,0.0037094,,,,
0.78,0.0037276,,,,
0.79,0.0037443,,,,
0.8,0.0037615,,,,
0.81,0.0037805,,,,
0.82,0.0037965,,,,
0.83,0.0038143,,,,
0.84,0.0038312,,,,
0.85,0.0038481,,,,
0.86,0.0038661,,,,
0.87,0.0038831,,,,
0.88,0.0039001,,,,
0.89,0.0039171,,,,
0.9,0.003935,,,,
0.91,0.0039528,,,,
0.92,0.0039696,,,,
0.93,0.0039862,,,,
0.94,0.0040043,,,,
0.95,0.0040202,,,,
0.96,0.0040373,,,,
0.97,0.0040543,,,,
0.98,0.0040714,,,,
0.99,0.0040885,,,,
1,0.0041061,,,,
1.01,0.0041232,,,,
1.02,0.0041412,,,,
1.03,0.0041573,,,,
1.04,0.0041747,,,,
1.05,0.0041924,,,,
1.06,0.0042147,,,,
1.07,0.0042251,,,,
1.08,0.0042425,,,,
1.09,0.0042589,,,,
1.1,0.0042757,,,,
1.11,0.0042955,,,,
1.12,0.0043107,,,,
1.13,0.0043312,,,,
1.14,0.0043466,,,,
1.15,0.0043642,,,,
1.16,0.0043839,,,,
1.17,0.0043961,,,,
1.18,0.004464,,,,
1.19,0.0044307,,,,
1.2,0.0044501,,,,
1.21,0.0044664,,,,
1.22,0.0045114,,,,
1.23,0.0045021,,,,
1.24,0.0045959,,,,
1.25,0.0045631,,,,
1.26,0.0046232,,,,
1.27,0.0045914,,,,
1.28,0.0045995,,,,
1.29,0.0046408,,,,
1.3,0.0046369,,,,
1.31,0.0047088,,,,
1.32,0.0046644,,,,
1.33,0.0048106,,,,
1.34,0.0047433,,,,
1.35,0.0047679,,,,
1.36,0.0048207,,,,
1.37,0.0047689,,,,
1.38,0.0049238,,,,
1.39,0.0048536,,,,
1.4,0.0049217,,,,
1.41,0.0049202,,,,
1.42,0.0048792,,,,
1.43,0.0049636,,,,
1.44,0.0049385,,,,
1.45,0.0050682,,,,
1.46,0.0050019,,,,
1.47,0.0050293,,,,
1.48,0.0050708,,,,
1.49,0.0050398,,,,
1.5,0.0051476,,,,
1.51,0.0050938,,,,
1.52,0.0051654,,,,
1.53,0.0051267,,,,
1.54,0.0052723,,,,
1.55,0.0051984,,,,
1.56,0.0052764,,,,
1.57,0.00527,,,,
1.58,0.0052528,,,,
1.59,0.0053391,,,,
1.6,0.0052946,,,,
1.61,0.0054454,,,,
1.62,0.0053985,,,,
1.63,0.005364,,,,
1.64,0.0054424,,,,
1.65,0.0054075,,,,
1.66,0.0055662,,,,
1.67,0.0054998,,,,
1.68,0.0055818,,,,
1.69,0.0055589,,,,
1.7,0.005526,,,,
1.71,0.0056681,,,,
1.72,0.0055925,,,,
1.73,0.0056629,,,,
1.74,0.0056827,,,,
1.75,0.00563,,,,
1.76,0.005743,,,,
1.77,0.0056968,,,,
1.78,0.0058589,,,,
1.79,0.0057962,,,,
1.8,0.0057658,,,,
