0,1.64E-06,,,,
0.01,0.00033836,,,,
0.02,0.00065133,,,,
0.03,0.00094697,,,,
0.04,0.0012198,,,,
0.05,0.0014791,,,,
0.06,0.001718,,,,
0.07,0.0019411,,,,
0.08,0.0021473,,,,
0.09,0.0023391,,,,
0.1,0.0025139,,,,
0.11,0.0026766,,,,
0.12,0.0028241,,,,
0.13,0.0029614,,,,
0.14,0.0030837,,,,
0.15,0.0031983,,,,
0.16,0.0033024,,,,
0.17,0.0033971,,,,
0.18,0.0034836,,,,
0.19,0.0035641,,,,
0.2,0.0036341,,,,
0.21,0.0037014,,,,
0.22,0.0037627,,,,
0.23,0.0038189,,,,
0.24,0.0038708,,,,
0.25,0.00392,,,,
0.26,0.0039648,,,,
0.27,0.0040072,,,,
0.28,0.0040468,,,,
0.29,0.0040848,,,,
0.3,0.0041201,,,,
0.31,0.0041543,,,,
0.32,0.0041861,,,,
0.33,0.0042162,,,,
0.34,0.0042462,,,,
0.35,0.0042748,,,,
0.36,0.0043022,,,,
0.37,0.0043302,,,,
0.38,0.0043562,,,,
0.39,0.0043821,,,,
0.4,0.0044073,,,,
0.41,0.0044304,,,,
0.42,0.004455,,,,
0.43,0.0044782,,,,
0.44,0.0045019,,,,
0.45,0.0045247,,,,
0.46,0.0045462,,,,
0.47,0.0045689,,,,
0.48,0.0045907,,,,
0.49,0.0046124,,,,
0.5,0.0046345,,,,
0.51,0.0046545,,,,
0.52,0.0046755,,,,
0.53,0.0046958,,,,
0.54,0.0047156,,,,
0.55,0.0047371,,,,
0.56,0.004757,,,,
0.57,0.0047763,,,,
0.58,0.004798,,,,
0.59,0.0048166,,,,
0.6,0.0048381,,,,
0.61,0.0048575,,,,
0.62,0.0048776,,,,
0.63,0.0048965,,,,
0.64,0.0049167,,,,
0.65,0.0049361,,,,
0.66,0.0049539,,,,
0.67,0.0049731,,,,
0.68,0.0049921,,,,
0.69,0.0050118,,,,
0.7,0.0050309,,,,
0.71,0.0050497,,,,
0.72,0.0050673,,,,
0.73,0.0050873,,,,
0.74,0.0051058,,,,
0.75,0.005123,,,,
0.76,0.0051421,,,,
0.77,0.0051603,,,,
0.78,0.0051785,,,,
0.79,0.0051974,,,,
0.8,0.0052164,,,,
0.81,0.0052341,,,,
0.82,0.0052528,,,,
0.83,0.0052702,,,,
0.84,0.0052895,,,,
0.85,0.0053061,,,,
0.86,0.0053135,,,,
0.87,0.005344,,,,
0.88,0.005362,,,,
0.89,0.0053794,,,,
0.9,0.0053971,,,,
0.91,0.0053943,,,,
0.92,0.0054339,,,,
0.93,0.0054527,,,,
0.94,0.0054686,,,,
0.95,0.0054865,,,,
0.96,0.0054712,,,,
0.97,0.0055227,,,,
0.98,0.0055041,,,,
0.99,0.0055578,,,,
1,0.0055417,,,,
1.01,0.0055805,,,,
1.02,0.0056123,,,,
1.03,0.005611,,,,
1.04,0.0056416,,,,
1.05,0.0056152,,,,
1.06,0.0056708,,,,
1.07,0.0056847,,,,
1.08,0.005703,,,,
1.09,0.0057299,,,,
1.1,0.0056939,,,,
1.11,0.0057606,,,,
1.12,0.0057466,,,,
1.13,0.0057863,,,,
1.14,0.0058129,,,,
1.15,0.005807,,,,
1.16,0.005847,,,,
1.17,0.0058,,,,
1.18,0.0058707,,,,
1.19,0.0058972,,,,
1.2,0.0058944,,,,
1.21,0.0059303,,,,
1.22,0.0058976,,,,
1.23,0.0059574,,,,
1.24,0.0059799,,,,
1.25,0.0059803,,,,
1.26,0.0060208,,,,
1.27,0.0059804,,,,
1.28,0.0060428,,,,
1.29,0.0060612,,,,
1.3,0.0060762,,,,
1.31,0.0061097,,,,
1.32,0.0060981,,,,
1.33,0.0061286,,,,
1.34,0.0060947,,,,
1.35,0.0061674,,,,
1.36,0.0061723,,,,
1.37,0.0062035,,,,
1.38,0.0061842,,,,
1.39,0.0062257,,,,
1.4,0.0062719,,,,
1.41,0.0062594,,,,
1.42,0.0062981,,,,
1.43,0.0062785,,,,
1.44,0.0063289,,,,
1.45,0.0063449,,,,
1.46,0.0063628,,,,
1.47,0.0063965,,,,
1.48,0.0063927,,,,
1.49,0.006434,,,,
1.5,0.0063983,,,,
1.51,0.006466,,,,
1.52,0.0064622,,,,
1.53,0.0064984,,,,
1.54,0.0065355,,,,
1.55,0.0065278,,,,
1.56,0.0065739,,,,
1.57,0.0065418,,,,
1.58,0.0065982,,,,
1.59,0.0066078,,,,
1.6,0.0066411,,,,
1.61,0.0066746,,,,
1.62,0.0066619,,,,
1.63,0.0067169,,,,
1.64,0.0067111,,,,
1.65,0.0067491,,,,
1.66,0.0067814,,,,
1.67,0.0067883,,,,
1.68,0.0068257,,,,
1.69,0.006811,,,,
1.7,0.0068622,,,,
1.71,0.0068897,,,,
1.72,0.0069052,,,,
1.73,0.0069398,,,,
1.74,0.0069418,,,,
1.75,0.0069846,,,,
1.76,0.0070001,,,,
1.77,0.0070312,,,,
1.78,0.0070346,,,,
1.79,0.0070751,,,,
1.8,0.007104,,,,
