0,1.25E-09
0.01,1.39E-09
0.02,1.35E-09
0.03,1.24E-09
0.04,1.39E-09
0.05,1.32E-09
0.06,1.21E-09
0.07,1.39E-09
0.08,1.33E-09
0.09,1.20E-09
0.1,1.40E-09
0.11,1.32E-09
0.12,1.23E-09
0.13,1.39E-09
0.14,1.16E-09
0.15,1.37E-09
0.16,1.39E-09
0.17,1.35E-09
0.18,1.25E-09
0.19,1.21E-09
0.2,1.14E-09
0.21,1.38E-09
0.22,1.40E-09
0.23,1.39E-09
0.24,1.25E-09
0.25,1.37E-09
0.26,1.39E-09
0.27,1.36E-09
0.28,1.29E-09
0.29,1.58E-09
0.3,1.83E-09
0.31,2.26E-09
0.32,2.27E-09
0.33,5.87E-09
0.34,1.50E-08
0.35,3.10E-08
0.36,6.24E-08
0.37,1.18E-07
0.38,2.22E-07
0.39,3.88E-07
0.4,6.68E-07
0.41,1.09E-06
0.42,1.72E-06
0.43,2.70E-06
0.44,4.06E-06
0.45,6.13E-06
0.46,9.12E-06
0.47,0.00024334
0.48,0.00021788
0.49,0.00018386
0.5,0.00014208
0.51,7.04E-05
0.52,7.99E-05
0.53,0.000106862
0.54,0.00014438
0.55,0.00019122
0.56,0.00024998
0.57,0.00032096
0.58,0.00040554
0.59,0.00050636
0.6,0.00062192
0.61,0.0007547
0.62,0.00090298
0.63,0.00106758
0.64,0.001247
0.65,0.001445
0.66,0.0016576
0.67,0.0018864
0.68,0.0021296
0.69,0.0023882
0.7,0.002656
0.71,0.0029382
0.72,0.0032308
0.73,0.0035358
0.74,0.0038562
0.75,0.00419
0.76,0.004561
0.77,0.0049294
0.78,0.0052846
0.79,0.0055764
0.8,0.0059882
0.81,0.006306
0.82,0.0066386
0.83,0.0069358
0.84,0.0072674
0.85,0.007601
0.86,0.0079144
0.87,0.008277
0.88,0.0085896
0.89,0.0089836
0.9,0.0093102
0.91,0.0096902
0.92,0.0100654
0.93,0.010447
0.94,0.0108774
0.95,0.011224
0.96,0.011632
0.97,0.012086
0.98,0.012424
0.99,0.01288
1,0.01327
1.01,0.01372
1.02,0.014096
1.03,0.014542
1.04,0.014944
1.05,0.015416
1.06,0.01579
1.07,0.016248
1.08,0.016692
1.09,0.017098
1.1,0.017554
1.11,0.017968
1.12,0.018434
1.13,0.018846
1.14,0.019314
1.15,0.01972
1.16,0.020208
1.17,0.0206
1.18,0.021042
1.19,0.021468
1.2,0.021918
1.21,0.022354
1.22,0.022782
1.23,0.023228
1.24,0.023676
1.25,0.0241
1.26,0.02457
1.27,0.024992
1.28,0.025422
1.29,0.0259
1.3,0.026332
1.31,0.026756
1.32,0.027164
1.33,0.02757
1.34,0.02797
1.35,0.028372
1.36,0.028774
1.37,0.029176
1.38,0.02958
1.39,0.029972
1.4,0.030372
1.41,0.030766
1.42,0.031168
1.43,0.031562
1.44,0.031954
1.45,0.032348
1.46,0.032742
1.47,0.033132
1.48,0.033526
1.49,0.033916
1.5,0.034306
1.51,0.03469
1.52,0.035074
1.53,0.035452
1.54,0.035836
1.55,0.036218
1.56,0.036602
1.57,0.03699
1.58,0.037376
1.59,0.03776
1.6,0.03814
1.61,0.03852
1.62,0.038896
1.63,0.039274
1.64,0.039652
1.65,0.040024
1.66,0.040396
1.67,0.040774
1.68,0.04114
1.69,0.041508
1.7,0.041876
1.71,0.042244
1.72,0.042606
1.73,0.04297
1.74,0.043332
1.75,0.043694
1.76,0.044052
1.77,0.044414
1.78,0.04477
1.79,0.045132
1.8,0.04549
