0,-5.63E-08
-0.01,-1.33E-06
-0.02,-2.61E-06
-0.03,-3.89E-06
-0.04,-5.15E-06
-0.05,-6.40E-06
-0.06,-7.66E-06
-0.07,-8.89E-06
-0.08,-1.01E-05
-0.09,-1.13E-05
-0.1,-1.25E-05
-0.11,-1.37E-05
-0.12,-1.49E-05
-0.13,-1.60E-05
-0.14,-1.72E-05
-0.15,-1.84E-05
-0.16,-1.95E-05
-0.17,-2.06E-05
-0.18,-2.17E-05
-0.19,-2.28E-05
-0.2,-2.39E-05
-0.21,-2.49E-05
-0.22,-2.60E-05
-0.23,-2.71E-05
-0.24,-2.81E-05
-0.25,-2.91E-05
-0.26,-3.01E-05
-0.27,-3.11E-05
-0.28,-3.21E-05
-0.29,-3.31E-05
-0.3,-3.40E-05
-0.31,-3.50E-05
-0.32,-3.59E-05
-0.33,-3.69E-05
-0.34,-3.78E-05
-0.35,-3.87E-05
-0.36,-3.95E-05
-0.37,-4.04E-05
-0.38,-4.13E-05
-0.39,-4.21E-05
-0.4,-4.29E-05
-0.41,-4.38E-05
-0.42,-4.46E-05
-0.43,-4.54E-05
-0.44,-4.61E-05
-0.45,-4.69E-05
-0.46,-4.76E-05
-0.47,-4.84E-05
-0.48,-4.91E-05
-0.49,-4.98E-05
-0.5,-5.05E-05
-0.51,-5.12E-05
-0.52,-5.19E-05
-0.53,-5.25E-05
-0.54,-5.32E-05
-0.55,-5.38E-05
-0.56,-5.44E-05
-0.57,-5.50E-05
-0.58,-5.56E-05
-0.59,-5.61E-05
-0.6,-5.67E-05
-0.61,-5.72E-05
-0.62,-5.78E-05
-0.63,-5.83E-05
-0.64,-5.88E-05
-0.65,-5.92E-05
-0.66,-5.97E-05
-0.67,-6.01E-05
-0.68,-6.06E-05
-0.69,-6.10E-05
-0.7,-6.14E-05
-0.71,-6.18E-05
-0.72,-6.22E-05
-0.73,-6.25E-05
-0.74,-6.29E-05
-0.75,-6.32E-05
-0.76,-6.35E-05
-0.77,-6.38E-05
-0.78,-6.41E-05
-0.79,-6.44E-05
-0.8,-6.46E-05
-0.81,-6.49E-05
-0.82,-6.51E-05
-0.83,-6.53E-05
-0.84,-6.55E-05
-0.85,-6.57E-05
-0.86,-6.58E-05
-0.87,-6.60E-05
-0.88,-6.61E-05
-0.89,-6.63E-05
-0.9,-6.64E-05
-0.91,-6.65E-05
-0.92,-6.66E-05
-0.93,-6.66E-05
-0.94,-6.67E-05
-0.95,-6.68E-05
-0.96,-6.68E-05
-0.97,-6.69E-05
-0.98,-6.70E-05
-0.99,-6.70E-05
-1,-6.70E-05
-1.01,-6.71E-05
-1.02,-6.71E-05
-1.03,-6.71E-05
-1.04,-6.71E-05
-1.05,-6.72E-05
-1.06,-6.72E-05
-1.07,-6.72E-05
-1.08,-6.72E-05
-1.09,-6.72E-05
-1.1,-6.72E-05
-1.11,-6.72E-05
-1.12,-6.73E-05
-1.13,-6.73E-05
-1.14,-6.73E-05
-1.15,-6.73E-05
-1.16,-6.73E-05
-1.17,-6.73E-05
-1.18,-6.73E-05
-1.19,-6.74E-05
-1.2,-6.74E-05
-1.21,-6.74E-05
-1.22,-6.74E-05
-1.23,-6.74E-05
-1.24,-6.74E-05
-1.25,-6.74E-05
-1.26,-6.74E-05
-1.27,-6.74E-05
-1.28,-6.74E-05
-1.29,-6.75E-05
-1.3,-6.75E-05
-1.31,-6.75E-05
-1.32,-6.75E-05
-1.33,-6.75E-05
-1.34,-6.75E-05
-1.35,-6.75E-05
-1.36,-6.75E-05
-1.37,-6.75E-05
-1.38,-6.75E-05
-1.39,-6.76E-05
-1.4,-6.75E-05
-1.41,-6.76E-05
-1.42,-6.76E-05
-1.43,-6.76E-05
-1.44,-6.76E-05
-1.45,-6.76E-05
-1.46,-6.76E-05
-1.47,-6.76E-05
-1.48,-6.76E-05
-1.49,-6.76E-05
-1.5,-6.76E-05
-1.51,-6.76E-05
-1.52,-6.76E-05
-1.53,-6.76E-05
-1.54,-6.76E-05
-1.55,-6.76E-05
-1.56,-6.77E-05
-1.57,-6.77E-05
-1.58,-6.76E-05
-1.59,-6.77E-05
-1.6,-6.77E-05
-1.61,-6.77E-05
-1.62,-6.77E-05
-1.63,-6.77E-05
-1.64,-6.77E-05
-1.65,-6.77E-05
-1.66,-6.77E-05
-1.67,-6.77E-05
-1.68,-6.77E-05
-1.69,-6.77E-05
-1.7,-6.77E-05
-1.71,-6.77E-05
-1.72,-6.77E-05
-1.73,-6.77E-05
-1.74,-6.78E-05
-1.75,-6.78E-05
-1.76,-6.78E-05
-1.77,-6.78E-05
-1.78,-6.78E-05
-1.79,-6.78E-05
-1.8,-6.78E-05
