0,1.17E-06,,,,
0.01,0.00042505,,,,
0.02,0.00081955,,,,
0.03,0.0011926,,,,
0.04,0.0015391,,,,
0.05,0.001864,,,,
0.06,0.0021667,,,,
0.07,0.002449,,,,
0.08,0.0027096,,,,
0.09,0.0029519,,,,
0.1,0.0031751,,,,
0.11,0.003382,,,,
0.12,0.0035687,,,,
0.13,0.0037429,,,,
0.14,0.003901,,,,
0.15,0.0040449,,,,
0.16,0.0041767,,,,
0.17,0.0042957,,,,
0.18,0.0044065,,,,
0.19,0.0045046,,,,
0.2,0.0045958,,,,
0.21,0.0046811,,,,
0.22,0.0047578,,,,
0.23,0.0048289,,,,
0.24,0.0048915,,,,
0.25,0.0049504,,,,
0.26,0.0050087,,,,
0.27,0.0050617,,,,
0.28,0.005108,,,,
0.29,0.0051529,,,,
0.3,0.0051997,,,,
0.31,0.0052378,,,,
0.32,0.0052764,,,,
0.33,0.0053125,,,,
0.34,0.0053508,,,,
0.35,0.0053861,,,,
0.36,0.0054189,,,,
0.37,0.0054492,,,,
0.38,0.005482,,,,
0.39,0.0055123,,,,
0.4,0.0055443,,,,
0.41,0.0055737,,,,
0.42,0.0056015,,,,
0.43,0.0056262,,,,
0.44,0.0056542,,,,
0.45,0.0056843,,,,
0.46,0.0057079,,,,
0.47,0.0057393,,,,
0.48,0.0057631,,,,
0.49,0.005791,,,,
0.5,0.005817,,,,
0.51,0.0058393,,,,
0.52,0.0058645,,,,
0.53,0.0058875,,,,
0.54,0.0059134,,,,
0.55,0.0059374,,,,
0.56,0.005962,,,,
0.57,0.0059866,,,,
0.58,0.0060107,,,,
0.59,0.0060349,,,,
0.6,0.0060575,,,,
0.61,0.0060819,,,,
0.62,0.0061023,,,,
0.63,0.0061278,,,,
0.64,0.0061549,,,,
0.65,0.006172,,,,
0.66,0.0061987,,,,
0.67,0.0062223,,,,
0.68,0.0062437,,,,
0.69,0.0062694,,,,
0.7,0.0062903,,,,
0.71,0.0063109,,,,
0.72,0.0063311,,,,
0.73,0.0063558,,,,
0.74,0.0063761,,,,
0.75,0.0064001,,,,
0.76,0.0064197,,,,
0.77,0.0064426,,,,
0.78,0.0064669,,,,
0.79,0.0064886,,,,
0.8,0.006513,,,,
0.81,0.0065343,,,,
0.82,0.0065551,,,,
0.83,0.0065766,,,,
0.84,0.0065976,,,,
0.85,0.0066205,,,,
0.86,0.0066417,,,,
0.87,0.0066636,,,,
0.88,0.0066858,,,,
0.89,0.006705,,,,
0.9,0.006728,,,,
0.91,0.0067455,,,,
0.92,0.0067665,,,,
0.93,0.006786,,,,
0.94,0.0068102,,,,
0.95,0.0068289,,,,
0.96,0.0068501,,,,
0.97,0.0068691,,,,
0.98,0.0068922,,,,
0.99,0.0069122,,,,
1,0.0069359,,,,
1.01,0.0069547,,,,
1.02,0.0069746,,,,
1.03,0.0069976,,,,
1.04,0.0070189,,,,
1.05,0.0070395,,,,
1.06,0.0070603,,,,
1.07,0.0070835,,,,
1.08,0.0071018,,,,
1.09,0.0071233,,,,
1.1,0.0071424,,,,
1.11,0.0071633,,,,
1.12,0.0071835,,,,
1.13,0.0072046,,,,
1.14,0.0072251,,,,
1.15,0.0072446,,,,
1.16,0.0072662,,,,
1.17,0.0072828,,,,
1.18,0.0073037,,,,
1.19,0.0073246,,,,
1.2,0.0073451,,,,
1.21,0.0073657,,,,
1.22,0.0073845,,,,
1.23,0.0074066,,,,
1.24,0.0074248,,,,
1.25,0.0074496,,,,
1.26,0.0074684,,,,
1.27,0.0074872,,,,
1.28,0.007505,,,,
1.29,0.0075273,,,,
1.3,0.0075452,,,,
1.31,0.0075635,,,,
1.32,0.0075823,,,,
1.33,0.0076059,,,,
1.34,0.0076246,,,,
1.35,0.0076485,,,,
1.36,0.0076685,,,,
1.37,0.0076894,,,,
1.38,0.0077077,,,,
1.39,0.0077307,,,,
1.4,0.007752,,,,
1.41,0.0077698,,,,
1.42,0.007787,,,,
1.43,0.0078108,,,,
1.44,0.0078316,,,,
1.45,0.0078485,,,,
1.46,0.0078686,,,,
1.47,0.0078887,,,,
1.48,0.0079109,,,,
1.49,0.0079307,,,,
1.5,0.0079506,,,,
1.51,0.0079681,,,,
1.52,0.0079871,,,,
1.53,0.0080037,,,,
1.54,0.0080239,,,,
1.55,0.0080452,,,,
1.56,0.0080635,,,,
1.57,0.0080845,,,,
1.58,0.008105,,,,
1.59,0.0081232,,,,
1.6,0.0081436,,,,
1.61,0.0081654,,,,
1.62,0.0081836,,,,
1.63,0.0082029,,,,
1.64,0.0082227,,,,
1.65,0.0082374,,,,
1.66,0.0082572,,,,
1.67,0.0082757,,,,
1.68,0.0082963,,,,
1.69,0.0083163,,,,
1.7,0.0083355,,,,
1.71,0.0083576,,,,
1.72,0.0083765,,,,
1.73,0.0083953,,,,
1.74,0.0084163,,,,
1.75,0.0084362,,,,
1.76,0.0084581,,,,
1.77,0.0084757,,,,
1.78,0.0084948,,,,
1.79,0.0085167,,,,
1.8,0.0085316,,,,
