Setup title,P-18-Id-Vg
Application test name,Id-Vg
Test date,3/23/2017
Test time,12:29:32
Device ID,
Vgate,Idrain,Isubs,Vsource,Vdrain,Vsubs,IdrainPerWg,IsubsPerWg,gm,gmPerWg
0,-3.89E-12,-9.322E-10,0,-0.01,0,-3.89E-13,-9.322E-11,-1.84E-10,-1.84E-11
-0.01,-2.05E-12,-8.8311E-10,0,-0.01,0,-2.05E-13,-8.8311E-11,-1.195E-10,-1.195E-11
-0.02,-1.5E-12,-9.2363E-10,0,-0.01,0,-1.5E-13,-9.2363E-11,1.3E-11,1.3E-12
-0.03,-2.31E-12,-9.1568E-10,0,-0.01,0,-2.31E-13,-9.1568E-11,-8.5E-12,-8.5E-13
-0.04,-1.33E-12,-8.5542E-10,0,-0.01,0,-1.33E-13,-8.5542E-11,-2.05E-11,-2.05E-12
-0.05,-1.9E-12,-9.4909E-10,0,-0.01,0,-1.9E-13,-9.4909E-11,-2E-11,-2E-12
-0.06,-9.3E-13,-9.0977E-10,0,-0.01,0,-9.3E-14,-9.0977E-11,-3.00000000000001E-12,-3E-13
-0.07,-1.84E-12,-9.4478E-10,0,-0.01,0,-1.84E-13,-9.4478E-11,1.99999999999999E-12,1.99999999999999E-13
-0.08,-9.7E-13,-8.0635E-10,0,-0.01,0,-9.7E-14,-8.0635E-11,-3.99999999999999E-12,-3.99999999999999E-13
-0.09,-1.76E-12,-9.3632E-10,0,-0.01,0,-1.76E-13,-9.3632E-11,-1.9E-11,-1.9E-12
-0.1,-5.9E-13,-8.7679E-10,0,-0.01,0,-5.9E-14,-8.7679E-11,4.99999999999998E-13,4.99999999999998E-14
-0.11,-1.77E-12,-9.878E-10,0,-0.01,0,-1.77E-13,-9.878E-11,2E-11,2E-12
-0.12,-9.9E-13,-9.3704E-10,0,-0.01,0,-9.9E-14,-9.3704E-11,-4.75E-11,-4.75E-12
-0.13,-8.2E-13,-8.251E-10,0,-0.01,0,-8.2E-14,-8.251E-11,4.05E-11,4.05E-12
-0.14,-1.8E-12,-9.1208E-10,0,-0.01,0,-1.8E-13,-9.1208E-11,1.1E-11,1.1E-12
-0.15,-1.04E-12,-9.5232E-10,0,-0.01,0,-1.04E-13,-9.5232E-11,5E-12,4.99999999999999E-13
-0.16,-1.9E-12,-8.9724E-10,0,-0.01,0,-1.9E-13,-8.9724E-11,1.9E-11,1.9E-12
-0.17,-1.42E-12,-8.7876E-10,0,-0.01,0,-1.42E-13,-8.7876E-11,2.65E-11,2.65E-12
-0.18,-2.43E-12,-9.2859E-10,0,-0.01,0,-2.43E-13,-9.2859E-11,2.9E-11,2.9E-12
-0.19,-2E-12,-9.374E-10,0,-0.01,0,-2E-13,-9.374E-11,-4.99999999999988E-13,-4.99999999999973E-14
-0.2,-2.42E-12,-9.921E-10,0,-0.01,0,-2.42E-13,-9.921E-11,6.49999999999999E-11,6.49999999999999E-12
-0.21,-3.3E-12,-8.5296E-10,0,-0.01,0,-3.3E-13,-8.5296E-11,5.55E-11,5.55E-12
-0.22,-3.53E-12,-9.7902E-10,0,-0.01,0,-3.53E-13,-9.7902E-11,9.40000000000001E-11,9.4E-12
-0.23,-5.18E-12,-9.408E-10,0,-0.01,0,-5.18E-13,-9.408E-11,1.4E-10,1.4E-11
-0.24,-6.33E-12,-9.2799E-10,0,-0.01,0,-6.33E-13,-9.2799E-11,1.795E-10,1.795E-11
-0.25,-8.77E-12,-9.8437E-10,0,-0.01,0,-8.77E-13,-9.8437E-11,2.335E-10,2.335E-11
-0.26,-1.1E-11,-8.5939E-10,0,-0.01,0,-1.1E-12,-8.5939E-11,3.305E-10,3.305E-11
-0.27,-1.538E-11,-1.1259E-09,0,-0.01,0,-1.538E-12,-1.1259E-10,4.915E-10,4.91499999999999E-11
-0.28,-2.083E-11,-9.9293E-10,0,-0.01,0,-2.083E-12,-9.9293E-11,6.31999999999999E-10,6.31999999999999E-11
-0.29,-2.802E-11,-9.3401E-10,0,-0.01,0,-2.802E-12,-9.3401E-11,8.32500000000002E-10,8.32500000000002E-11
-0.3,-3.748E-11,-8.2617E-10,0,-0.01,0,-3.748E-12,-8.2617E-11,1.164E-09,1.164E-10
-0.31,-5.13E-11,-9.5563E-10,0,-0.01,0,-5.13E-12,-9.5563E-11,1.462E-09,1.462E-10
-0.32,-6.672E-11,-9.1019E-10,0,-0.01,0,-6.672E-12,-9.1019E-11,1.9185E-09,1.9185E-10
-0.33,-8.967E-11,-9.117E-10,0,-0.01,0,-8.967E-12,-9.117E-11,2.4475E-09,2.4475E-10
-0.34,-1.1567E-10,-8.8333E-10,0,-0.01,0,-1.1567E-11,-8.8333E-11,2.945E-09,2.945E-10
-0.35,-1.4857E-10,-8.8287E-10,0,-0.01,0,-1.4857E-11,-8.8287E-11,3.6365E-09,3.6365E-10
-0.36,-1.884E-10,-8.5675E-10,0,-0.01,0,-1.884E-11,-8.5675E-11,4.22400000000001E-09,4.22400000000001E-10
-0.37,-2.3305E-10,-1.0014E-09,0,-0.01,0,-2.3305E-11,-1.0014E-10,5.30800000000001E-09,5.30800000000001E-10
-0.38,-2.9456E-10,-9.66E-10,0,-0.01,0,-2.9456E-11,-9.66E-11,6.0215E-09,6.02149999999999E-10
-0.39,-3.5348E-10,-9.8627E-10,0,-0.01,0,-3.5348E-11,-9.8627E-11,6.88399999999999E-09,6.88399999999999E-10
-0.4,-4.3224E-10,-9.614E-10,0,-0.01,0,-4.3224E-11,-9.614E-11,7.99249999999999E-09,7.99249999999999E-10
-0.41,-5.1333E-10,-8.866E-10,0,-0.01,0,-5.1333E-11,-8.866E-11,8.42599999999999E-09,8.42599999999999E-10
-0.42,-6.0076E-10,-8.9048E-10,0,-0.01,0,-6.0076E-11,-8.9048E-11,9.25150000000001E-09,9.25150000000001E-10
-0.43,-6.9836E-10,-9.0725E-10,0,-0.01,0,-6.9836E-11,-9.0725E-11,1.0239E-08,1.0239E-09
-0.44,-8.0554E-10,-1.00436E-09,0,-0.01,0,-8.0554E-11,-1.00436E-10,1.13525E-08,1.13525E-09
-0.45,-9.2541E-10,-9.3994E-10,0,-0.01,0,-9.2541E-11,-9.3994E-11,1.1828E-08,1.1828E-09
-0.46,-1.0421E-09,-9.6817E-10,0,-0.01,0,-1.0421E-10,-9.6817E-11,1.2486E-08,1.2486E-09
-0.47,-1.17513E-09,-9.3263E-10,0,-0.01,0,-1.17513E-10,-9.3263E-11,1.3071E-08,1.3071E-09
-0.48,-1.30352E-09,-9.786E-10,0,-0.01,0,-1.30352E-10,-9.786E-11,1.3679E-08,1.3679E-09
-0.49,-1.44871E-09,-9.4393E-10,0,-0.01,0,-1.44871E-10,-9.4393E-11,1.40575E-08,1.40575E-09
-0.5,-1.58467E-09,-9.2699E-10,0,-0.01,0,-1.58467E-10,-9.2699E-11,1.47435E-08,1.47435E-09
-0.51,-1.74358E-09,-9.0628E-10,0,-0.01,0,-1.74358E-10,-9.0628E-11,1.5286E-08,1.5286E-09
-0.52,-1.89039E-09,-8.2292E-10,0,-0.01,0,-1.89039E-10,-8.2292E-11,1.5693E-08,1.5693E-09
-0.53,-2.05744E-09,-1.1346E-09,0,-0.01,0,-2.05744E-10,-1.1346E-10,1.6293E-08,1.6293E-09
-0.54,-2.21625E-09,-8.7826E-10,0,-0.01,0,-2.21625E-10,-8.7826E-11,1.56155E-08,1.56155E-09
-0.55,-2.36975E-09,-9.7089E-10,0,-0.01,0,-2.36975E-10,-9.7089E-11,1.56385E-08,1.56385E-09
