Setup title,"P-18 Id-Vg (fast)"
Classic test name,"I/V Sweep"
Test date,3/23/2017
Test time,14:17:57
Device ID,12
Vgate,Idrain,Isubs,Vsource,Vdrain,Vsubs
0,-6.702E-10,-3.0868E-09,0,-0.05,0
-0.01,-1.2293E-09,1.0613E-09,0,-0.05,0
-0.02,-9.972E-10,1.1371E-09,0,-0.05,0
-0.03,-1.235E-09,1.448E-09,0,-0.05,0
-0.04,-1.2413E-09,1.1388E-09,0,-0.05,0
-0.05,-9.277E-10,1.8584E-09,0,-0.05,0
-0.06,-1.2536E-09,1.3709E-09,0,-0.05,0
-0.07,1.208E-09,-5.7512E-09,0,-0.05,0
-0.08,1.2186E-09,-2.821E-09,0,-0.05,0
-0.09,1.2292E-09,-7.28E-11,0,-0.05,0
-0.1,1.2219E-09,-6.0721E-09,0,-0.05,0
-0.11,-1.2365E-09,1.0542E-09,0,-0.05,0
-0.12,-1.2369E-09,1.1716E-09,0,-0.05,0
-0.13,-1.244E-09,1.1533E-09,0,-0.05,0
-0.14,-1.2593E-09,1.7481E-09,0,-0.05,0
-0.15,-9.566E-10,1.9599E-09,0,-0.05,0
-0.16,-1.2689E-09,1.3773E-09,0,-0.05,0
-0.17,-1.2373E-09,1.6153E-09,0,-0.05,0
-0.18,-1.301E-09,1.6855E-09,0,-0.05,0
-0.19,-1.297E-09,1.9544E-09,0,-0.05,0
-0.2,-1.0334E-09,1.8503E-09,0,-0.05,0
-0.21,-1.3688E-09,1.3665E-09,0,-0.05,0
-0.22,-9.181E-10,-1.2666E-09,0,-0.05,0
-0.23,-1.4517E-09,1.1696E-09,0,-0.05,0
-0.24,-1.5491E-09,1.1434E-09,0,-0.05,0
-0.25,-1.5809E-09,1.575E-09,0,-0.05,0
-0.26,-1.786E-09,1.1594E-09,0,-0.05,0
-0.27,-1.209E-10,-5.019E-09,0,-0.05,0
-0.28,-2.2045E-09,5.719E-10,0,-0.05,0
-0.29,-1.0161E-09,-6.669E-09,0,-0.05,0
-0.3,-1.7698E-09,9.446E-10,0,-0.05,0
-0.31,-1.1827E-09,-6.307E-10,0,-0.05,0
-0.32,-4.2429E-09,1.1359E-09,0,-0.05,0
-0.33,-4.3346E-09,1.1431E-09,0,-0.05,0
-0.34,-4.9185E-09,1.2842E-09,0,-0.05,0
-0.35,-6.4061E-09,6.63E-10,0,-0.05,0
-0.36,-8.4592E-09,1.354E-10,0,-0.05,0
-0.37,-1.2687E-08,1.7058E-09,0,-0.05,0
-0.38,-1.69178E-08,1.2846E-09,0,-0.05,0
-0.39,-2.16142E-08,1.204E-09,0,-0.05,0
-0.4,-2.7115E-08,1.1581E-09,0,-0.05,0
-0.41,-3.10004E-08,-6.394E-09,0,-0.05,0
-0.42,-3.88896E-08,-3.3274E-09,0,-0.05,0
-0.43,-4.82918E-08,-2.19E-10,0,-0.05,0
-0.44,-5.85752E-08,-2.7528E-09,0,-0.05,0
-0.45,-7.32202E-08,1.0825E-09,0,-0.05,0
-0.46,-8.62928E-08,1.5176E-09,0,-0.05,0
-0.47,-9.98024E-08,-3.5808E-09,0,-0.05,0
-0.48,-1.168E-07,1.2654E-09,0,-0.05,0
-0.49,-1.357E-07,-7.8212E-09,0,-0.05,0
-0.5,-1.545E-07,1.648E-10,0,-0.05,0
-0.51,-1.7832E-07,7.498E-10,0,-0.05,0
-0.52,-1.978E-07,-2.6169E-09,0,-0.05,0
-0.53,-2.2228E-07,1.2233E-09,0,-0.05,0
-0.54,-2.4806E-07,-6.356E-10,0,-0.05,0
-0.55,-2.723E-07,1.588E-09,0,-0.05,0
-0.56,-2.9984E-07,-1.779E-09,0,-0.05,0
-0.57,-3.2674E-07,1.1724E-09,0,-0.05,0
-0.58,-3.5522E-07,-6.482E-09,0,-0.05,0
-0.59,-3.8624E-07,9.778E-10,0,-0.05,0
-0.6,-4.1324E-07,-2.7145E-09,0,-0.05,0
-0.61,-4.416E-07,1.4698E-09,0,-0.05,0
-0.62,-4.7268E-07,-7.3588E-09,0,-0.05,0
-0.63,-5.0134E-07,-1.9188E-09,0,-0.05,0
-0.64,-5.3676E-07,1.1125E-09,0,-0.05,0
-0.65,-5.6378E-07,1.2535E-09,0,-0.05,0
-0.66,-5.9672E-07,-1.5788E-09,0,-0.05,0
-0.67,-6.264E-07,1.2692E-09,0,-0.05,0
-0.68,-6.5828E-07,-7.267E-09,0,-0.05,0
-0.69,-6.8918E-07,-3.582E-10,0,-0.05,0
-0.7,-7.2476E-07,1.0769E-09,0,-0.05,0
-0.71,-7.5456E-07,-3.403E-09,0,-0.05,0
-0.72,-7.8444E-07,1.5644E-09,0,-0.05,0
-0.73,-8.169E-07,-7.2688E-09,0,-0.05,0
-0.74,-8.471E-07,-6.894E-10,0,-0.05,0
-0.75,-8.815E-07,3.314E-10,0,-0.05,0
-0.76,-9.112E-07,1.1618E-09,0,-0.05,0
-0.77,-9.4338E-07,-6.1334E-09,0,-0.05,0
-0.78,-9.7716E-07,1.1491E-09,0,-0.05,0
-0.79,-1.00528E-06,1.3182E-09,0,-0.05,0
-0.8,-1.03846E-06,-6.34E-10,0,-0.05,0
-0.81,-1.06824E-06,1.6214E-09,0,-0.05,0
-0.82,-1.0998E-06,-5.7322E-09,0,-0.05,0
-0.83,-1.13344E-06,1.149E-09,0,-0.05,0
-0.84,-1.1596E-06,1.2933E-09,0,-0.05,0
-0.85,-1.1921E-06,-7.1388E-09,0,-0.05,0
-0.86,-1.2219E-06,-1.4402E-09,0,-0.05,0
-0.87,-1.2541E-06,8.4E-10,0,-0.05,0
-0.88,-1.2834E-06,-2.3895E-09,0,-0.05,0
-0.89,-1.3141E-06,1.2509E-09,0,-0.05,0
-0.9,-1.3454E-06,-6.2329E-09,0,-0.05,0
-0.91,-1.3735E-06,1.3747E-09,0,-0.05,0
-0.92,-1.4062E-06,-7.5734E-09,0,-0.05,0
-0.93,-1.4355E-06,-1.614E-10,0,-0.05,0
-0.94,-1.464E-06,-1.7472E-09,0,-0.05,0
-0.95,-1.4956E-06,9.96E-10,0,-0.05,0
-0.96,-1.5245E-06,1.1491E-09,0,-0.05,0
-0.97,-1.5536E-06,-7.331E-09,0,-0.05,0
