Setup title,N-18-Id-Vd
Application test name,Id-Vd
Test date,3/23/2017
Test time,16:02:32
Device ID,22
Vdrain,Idrain,Vgate,Vsource,Vsubs,IdrainPerWg
0,-2.1256E-07,0.6,0,-0.4,-6.07314285714286E-09
0.01,1.9644E-05,0.6,0,-0.4,5.61257142857143E-07
0.02,3.7942E-05,0.6,0,-0.4,1.08405714285714E-06
0.03,5.461E-05,0.6,0,-0.4,1.56028571428571E-06
0.04,6.9335E-05,0.6,0,-0.4,1.981E-06
0.05,8.2566E-05,0.6,0,-0.4,2.35902857142857E-06
0.06,9.4228E-05,0.6,0,-0.4,2.69222857142857E-06
0.07,0.000104417,0.6,0,-0.4,2.98334285714286E-06
0.08,0.000113486,0.6,0,-0.4,3.24245714285714E-06
0.09,0.00012127,0.6,0,-0.4,3.46485714285714E-06
0.1,0.00012789,0.6,0,-0.4,3.654E-06
0.11,0.00013358,0.6,0,-0.4,3.81657142857143E-06
0.12,0.00013854,0.6,0,-0.4,3.95828571428571E-06
0.13,0.00014259,0.6,0,-0.4,4.074E-06
0.14,0.00014611,0.6,0,-0.4,4.17457142857143E-06
0.15,0.00014899,0.6,0,-0.4,4.25685714285714E-06
0.16,0.00015154,0.6,0,-0.4,4.32971428571429E-06
0.17,0.00015373,0.6,0,-0.4,4.39228571428571E-06
0.18,0.00015552,0.6,0,-0.4,4.44342857142857E-06
0.19,0.00015707,0.6,0,-0.4,4.48771428571429E-06
0.2,0.00015842,0.6,0,-0.4,4.52628571428571E-06
0.21,0.00015972,0.6,0,-0.4,4.56342857142857E-06
0.22,0.00016083,0.6,0,-0.4,4.59514285714286E-06
0.23,0.00016182,0.6,0,-0.4,4.62342857142857E-06
0.24,0.00016262,0.6,0,-0.4,4.64628571428571E-06
0.25,0.00016349,0.6,0,-0.4,4.67114285714286E-06
0.26,0.00016421,0.6,0,-0.4,4.69171428571429E-06
0.27,0.00016488,0.6,0,-0.4,4.71085714285714E-06
0.28,0.00016547,0.6,0,-0.4,4.72771428571428E-06
0.29,0.00016605,0.6,0,-0.4,4.74428571428571E-06
0.3,0.00016666,0.6,0,-0.4,4.76171428571429E-06
0.31,0.00016718,0.6,0,-0.4,4.77657142857143E-06
0.32,0.00016776,0.6,0,-0.4,4.79314285714286E-06
0.33,0.00016822,0.6,0,-0.4,4.80628571428571E-06
0.34,0.00016866,0.6,0,-0.4,4.81885714285714E-06
0.35,0.0001692,0.6,0,-0.4,4.83428571428571E-06
0.36,0.00016964,0.6,0,-0.4,4.84685714285714E-06
0.37,0.00017012,0.6,0,-0.4,4.86057142857143E-06
0.38,0.00017047,0.6,0,-0.4,4.87057142857143E-06
0.39,0.00017096,0.6,0,-0.4,4.88457142857143E-06
0.4,0.00017134,0.6,0,-0.4,4.89542857142857E-06
0.41,0.00017178,0.6,0,-0.4,4.908E-06
0.42,0.00017223,0.6,0,-0.4,4.92085714285714E-06
0.43,0.0001726,0.6,0,-0.4,4.93142857142857E-06
0.44,0.00017293,0.6,0,-0.4,4.94085714285714E-06
