Setup title,N-18-Id-Vg
Application test name,Id-Vg
Test date,3/3/2017
Test time,12:42:31
Device ID,
Vgate,Idrain,Isubs,Vsource,Vdrain,Vsubs,IdrainPerWg,IsubsPerWg,gm,gmPerWg
0,1.0856E-09,-9.259E-10,0,0.05,0,1.0856E-10,-9.259E-11,4.89999999999861E-11,4.89999999999809E-12
0.01,1.08609E-09,-1.3732E-09,0,0.05,0,1.08609E-10,-1.3732E-10,-2.00000000000061E-11,-2.00000000000036E-12
0.02,1.0852E-09,-1.7102E-09,0,0.05,0,1.0852E-10,-1.7102E-10,1.00000000000858E-12,1.00000000000858E-13
0.03,1.08611E-09,-1.9127E-09,0,0.05,0,1.08611E-10,-1.9127E-10,-1.49999999999219E-12,-1.49999999998702E-13
0.04,1.08517E-09,-2.0667E-09,0,0.05,0,1.08517E-10,-2.0667E-10,1.84999999999933E-11,1.84999999999971E-12
0.05,1.08648E-09,-2.1681E-09,0,0.05,0,1.08648E-10,-2.1681E-10,1.0499999999997E-11,1.04999999999931E-12
0.06,1.08538E-09,-2.2467E-09,0,0.05,0,1.08538E-10,-2.2467E-10,-2.50000000000077E-12,-2.50000000000206E-13
0.07,1.08643E-09,-2.2867E-09,0,0.05,0,1.08643E-10,-2.2867E-10,-1.50000000000253E-12,-1.49999999999994E-13
0.08,1.08535E-09,-2.3297E-09,0,0.05,0,1.08535E-10,-2.3297E-10,-5.49999999999548E-12,-5.49999999998902E-13
0.09,1.08632E-09,-2.3407E-09,0,0.05,0,1.08632E-10,-2.3407E-10,2.99999999999989E-11,2.99999999999924E-12
0.1,1.08595E-09,-2.3839E-09,0,0.05,0,1.08595E-10,-2.3839E-10,1.49999999999994E-10,1.49999999999988E-11
0.11,1.08932E-09,-2.3793E-09,0,0.05,0,1.08932E-10,-2.3793E-10,1.11999999999999E-10,1.12000000000004E-11
0.12,1.08819E-09,-2.421E-09,0,0.05,0,1.08819E-10,-2.421E-10,-4.49999999999931E-11,-4.49999999999854E-12
0.13,1.08842E-09,-2.4001E-09,0,0.05,0,1.08842E-10,-2.4001E-10,3.9500000000008E-11,3.95000000000028E-12
0.14,1.08898E-09,-2.424E-09,0,0.05,0,1.08898E-10,-2.424E-10,3.16000000000002E-10,3.15999999999997E-11
0.15,1.09474E-09,-2.4081E-09,0,0.05,0,1.09474E-10,-2.4081E-10,3.36999999999996E-10,3.36999999999996E-11
0.16,1.09572E-09,-2.4255E-09,0,0.05,0,1.09572E-10,-2.4255E-10,2.40499999999995E-10,2.40499999999995E-11
0.17,1.09955E-09,-2.4484E-09,0,0.05,0,1.09955E-10,-2.4484E-10,4.15499999999997E-10,4.15500000000003E-11
0.18,1.10403E-09,-2.4353E-09,0,0.05,0,1.10403E-10,-2.4353E-10,4.53999999999997E-10,4.53999999999998E-11
0.19,1.10863E-09,-2.4405E-09,0,0.05,0,1.10863E-10,-2.4405E-10,7.14000000000004E-10,7.13999999999999E-11
0.2,1.11831E-09,-2.4432E-09,0,0.05,0,1.11831E-10,-2.4432E-10,9.56000000000001E-10,9.55999999999999E-11
0.21,1.12775E-09,-2.4647E-09,0,0.05,0,1.12775E-10,-2.4647E-10,1.3425E-09,1.3425E-10
0.22,1.14516E-09,-2.4729E-09,0,0.05,0,1.14516E-10,-2.4729E-10,1.79050000000001E-09,1.79050000000001E-10
0.23,1.16356E-09,-2.4679E-09,0,0.05,0,1.16356E-10,-2.4679E-10,2.443E-09,2.443E-10
0.24,1.19402E-09,-2.459E-09,0,0.05,0,1.19402E-10,-2.459E-10,3.2175E-09,3.2175E-10
0.25,1.22791E-09,-2.4802E-09,0,0.05,0,1.22791E-10,-2.4802E-10,4.3715E-09,4.3715E-10
0.26,1.28145E-09,-2.4814E-09,0,0.05,0,1.28145E-10,-2.4814E-10,5.771E-09,5.771E-10
0.27,1.34333E-09,-2.48E-09,0,0.05,0,1.34333E-10,-2.48E-10,7.91999999999999E-09,7.91999999999999E-10
0.28,1.43985E-09,-2.4867E-09,0,0.05,0,1.43985E-10,-2.4867E-10,1.0488E-08,1.0488E-09
0.29,1.55309E-09,-2.5054E-09,0,0.05,0,1.55309E-10,-2.5054E-10,1.3804E-08,1.3804E-09
0.3,1.71593E-09,-2.5E-09,0,0.05,0,1.71593E-10,-2.5E-10,1.8978E-08,1.8978E-09
0.31,1.93265E-09,-2.5094E-09,0,0.05,0,1.93265E-10,-2.5094E-10,2.51915E-08,2.51915E-09
0.32,2.21976E-09,-2.5131E-09,0,0.05,0,2.21976E-10,-2.5131E-10,3.37345E-08,3.37345E-09
0.33,2.60734E-09,-2.5109E-09,0,0.05,0,2.60734E-10,-2.5109E-10,4.53705E-08,4.53705E-09
0.34,3.12717E-09,-2.5207E-09,0,0.05,0,3.12717E-10,-2.5207E-10,6.0388E-08,6.0388E-09
0.35,3.8151E-09,-2.5378E-09,0,0.05,0,3.8151E-10,-2.5378E-10,8.07764999999999E-08,8.07764999999999E-09
0.36,4.7427E-09,-2.524E-09,0,0.05,0,4.7427E-10,-2.524E-10,1.07272E-07,1.07272E-08
0.37,5.96054E-09,-2.5282E-09,0,0.05,0,5.96054E-10,-2.5282E-10,1.425935E-07,1.425935E-08
0.38,7.59457E-09,-2.5388E-09,0,0.05,0,7.59457E-10,-2.5388E-10,1.88652E-07,1.88652E-08
0.39,9.73358E-09,-2.5371E-09,0,0.05,0,9.73358E-10,-2.5371E-10,2.558115E-07,2.558115E-08
0.4,1.27108E-08,-2.5402E-09,0,0.05,0,1.27108E-09,-2.5402E-10,3.37041E-07,3.37040999999999E-08
