Setup title,N-18-Id-Vg
Application test name,Id-Vg
Test date,3/3/2017
Test time,17:58:10
Device ID,
Vgate,Idrain,Isubs,Vsource,Vdrain,Vsubs,IdrainPerWg,IsubsPerWg,gm,gmPerWg
0,1.14301E-09,-8.4269E-10,0,0.05,0,1.14301E-10,-8.4269E-11,6.61000000000004E-10,6.61000000000009E-11
0.01,1.14962E-09,-1.31109E-09,0,0.05,0,1.14962E-10,-1.31109E-10,8.05500000000003E-10,8.05500000000008E-11
0.02,1.15912E-09,-1.63354E-09,0,0.05,0,1.15912E-10,-1.63354E-10,1.0195E-09,1.0195E-10
0.03,1.17001E-09,-1.8502E-09,0,0.05,0,1.17001E-10,-1.8502E-10,1.504E-09,1.504E-10
0.04,1.1892E-09,-2.00322E-09,0,0.05,0,1.1892E-10,-2.00322E-10,2.00150000000001E-09,2.00149999999999E-10
0.05,1.21004E-09,-2.1068E-09,0,0.05,0,1.21004E-10,-2.1068E-10,2.748E-09,2.748E-10
0.06,1.24416E-09,-2.18035E-09,0,0.05,0,1.24416E-10,-2.18035E-10,3.7075E-09,3.70750000000001E-10
0.07,1.28419E-09,-2.23178E-09,0,0.05,0,1.28419E-10,-2.23178E-10,5.1005E-09,5.10049999999999E-10
0.08,1.34617E-09,-2.26951E-09,0,0.05,0,1.34617E-10,-2.26951E-10,6.69199999999999E-09,6.69199999999998E-10
0.09,1.41803E-09,-2.29584E-09,0,0.05,0,1.41803E-10,-2.29584E-10,9.269E-09,9.269E-10
0.1,1.53155E-09,-2.31529E-09,0,0.05,0,1.53155E-10,-2.31529E-10,1.25155E-08,1.25155E-09
0.11,1.66834E-09,-2.33223E-09,0,0.05,0,1.66834E-10,-2.33223E-10,1.668E-08,1.668E-09
0.12,1.86515E-09,-2.34373E-09,0,0.05,0,1.86515E-10,-2.34373E-10,2.3148E-08,2.3148E-09
0.13,2.1313E-09,-2.3514E-09,0,0.05,0,2.1313E-10,-2.3514E-10,3.11815E-08,3.11815E-09
0.14,2.48878E-09,-2.35757E-09,0,0.05,0,2.48878E-10,-2.35757E-10,4.20595E-08,4.20595E-09
0.15,2.97249E-09,-2.36836E-09,0,0.05,0,2.97249E-10,-2.36836E-10,5.66445E-08,5.66445E-09
0.16,3.62167E-09,-2.37833E-09,0,0.05,0,3.62167E-10,-2.37833E-10,7.66225E-08,7.66224999999999E-09
0.17,4.50494E-09,-2.38639E-09,0,0.05,0,4.50494E-10,-2.38639E-10,1.04054E-07,1.04054E-08
0.18,5.70275E-09,-2.38253E-09,0,0.05,0,5.70275E-10,-2.38253E-10,1.400705E-07,1.400705E-08
0.19,7.30635E-09,-2.3919E-09,0,0.05,0,7.30635E-10,-2.3919E-10,1.90281E-07,1.90281E-08
0.2,9.50837E-09,-2.40495E-09,0,0.05,0,9.50837E-10,-2.40495E-10,2.623975E-07,2.623975E-08
0.21,1.25543E-08,-2.40198E-09,0,0.05,0,1.25543E-09,-2.40198E-10,3.516965E-07,3.516965E-08
0.22,1.65423E-08,-2.42866E-09,0,0.05,0,1.65423E-09,-2.42866E-10,4.66595E-07,4.66595E-08
0.23,2.18862E-08,-2.43147E-09,0,0.05,0,2.18862E-09,-2.43147E-10,6.15659999999999E-07,6.15659999999999E-08
0.24,2.88555E-08,-2.43804E-09,0,0.05,0,2.88555E-09,-2.43804E-10,8.29935E-07,8.29935E-08
0.25,3.84849E-08,-2.4954E-09,0,0.05,0,3.84849E-09,-2.4954E-10,1.11592E-06,1.11592E-07
0.26,5.11739E-08,-2.47341E-09,0,0.05,0,5.11739E-09,-2.47341E-10,1.473765E-06,1.473765E-07
0.27,6.79602E-08,-2.45729E-09,0,0.05,0,6.79602E-09,-2.45729E-10,1.94976E-06,1.94976E-07
0.28,9.01691E-08,-2.45541E-09,0,0.05,0,9.01691E-09,-2.45541E-10,2.54894E-06,2.54894E-07
0.29,1.18939E-07,-2.46423E-09,0,0.05,0,1.18939E-08,-2.46423E-10,3.31759500000001E-06,3.31759500000001E-07
0.3,1.56521E-07,-2.47115E-09,0,0.05,0,1.56521E-08,-2.47115E-10,4.29350000000001E-06,4.29350000000001E-07
