Setup title,P-18-Id-Vg
Application test name,Id-Vg
Test date,3/8/2017
Test time,11:02:42
Device ID,
Vgate,Idrain,Isubs,Vsource,Vdrain,Vsubs,IdrainPerWg,IsubsPerWg,gm,gmPerWg
0,-8.9E-12,-1.129E-11,0,-0.05,0,-8.9E-13,-1.129E-12,-8.22E-10,-8.22E-11
-0.01,-6.8E-13,-4.83E-12,0,-0.05,0,-6.8E-14,-4.83E-13,-3.515E-10,-3.515E-11
-0.02,-1.87E-12,-1.322E-11,0,-0.05,0,-1.87E-13,-1.322E-12,-7.5E-11,-7.5E-12
-0.03,8.2E-13,-1.86E-11,0,-0.05,0,8.2E-14,-1.86E-12,-1.85E-11,-1.85E-12
-0.04,-1.5E-12,-1.961E-11,0,-0.05,0,-1.5E-13,-1.961E-12,-3.85E-11,-3.85E-12
-0.05,1.59E-12,-9.82E-12,0,-0.05,0,1.59E-13,-9.82E-13,-5.50000000000001E-12,-5.5E-13
-0.06,-1.39E-12,-9.64E-12,0,-0.05,0,-1.39E-13,-9.64E-13,4.45E-11,4.45E-12
-0.07,7E-13,7.2E-12,0,-0.05,0,7E-14,7.2E-13,5.65E-11,5.65E-12
-0.08,-2.52E-12,4.59E-12,0,-0.05,0,-2.52E-13,4.59E-13,7.15E-11,7.15E-12
-0.09,-7.3E-13,-3.1E-13,0,-0.05,0,-7.3E-14,-3.1E-14,1.295E-10,1.295E-11
-0.1,-5.11E-12,-4.66E-12,0,-0.05,0,-5.11E-13,-4.66E-13,1.795E-10,1.795E-11
-0.11,-4.32E-12,-1.187E-11,0,-0.05,0,-4.32E-13,-1.187E-12,2.3E-10,2.3E-11
-0.12,-9.71E-12,-1.12E-12,0,-0.05,0,-9.71E-13,-1.12E-13,3.255E-10,3.255E-11
-0.13,-1.083E-11,8.1E-13,0,-0.05,0,-1.083E-12,8.1E-14,4.3E-10,4.3E-11
-0.14,-1.831E-11,-5.2E-13,0,-0.05,0,-1.831E-12,-5.2E-14,6.09E-10,6.09E-11
