Setup title,P-18-Id-Vg
Application test name,Id-Vg
Test date,3/7/2017
Test time,17:37:10
Device ID,
Vgate,Idrain,Isubs,Vsource,Vdrain,Vsubs,IdrainPerWg,IsubsPerWg,gm,gmPerWg
0,-6.89E-12,-2.734E-11,0,-0.01,0,-6.89E-13,-2.734E-12,2E-11,1.99999999999999E-12
-0.01,-7.09E-12,-9.56E-12,0,-0.01,0,-7.09E-13,-9.56E-13,-1.85E-11,-1.85E-12
-0.02,-6.52E-12,-2.513E-11,0,-0.01,0,-6.52E-13,-2.513E-12,1.415E-10,1.415E-11
-0.03,-9.92E-12,-3.748E-11,0,-0.01,0,-9.92E-13,-3.748E-12,1.765E-10,1.765E-11
-0.04,-1.005E-11,-3.571E-11,0,-0.01,0,-1.005E-12,-3.571E-12,2.21E-10,2.21E-11
-0.05,-1.434E-11,-4.005E-11,0,-0.01,0,-1.434E-12,-4.005E-12,2.47E-10,2.47E-11
-0.06,-1.499E-11,-3.611E-11,0,-0.01,0,-1.499E-12,-3.611E-12,4.575E-10,4.575E-11
-0.07,-2.349E-11,-4.744E-11,0,-0.01,0,-2.349E-12,-4.744E-12,6.685E-10,6.685E-11
-0.08,-2.836E-11,-2.183E-11,0,-0.01,0,-2.836E-12,-2.183E-12,6.23E-10,6.23E-11
-0.09,-3.595E-11,-1.361E-11,0,-0.01,0,-3.595E-12,-1.361E-12,8.44E-10,8.43999999999999E-11
-0.1,-4.524E-11,-2.918E-11,0,-0.01,0,-4.524E-12,-2.918E-12,1.3645E-09,1.3645E-10
-0.11,-6.324E-11,-1.353E-11,0,-0.01,0,-6.324E-12,-1.353E-12,1.5675E-09,1.5675E-10
-0.12,-7.659E-11,-4.073E-11,0,-0.01,0,-7.659E-12,-4.073E-12,1.8375E-09,1.8375E-10
-0.13,-9.999E-11,-2.627E-11,0,-0.01,0,-9.999E-12,-2.627E-12,2.8765E-09,2.8765E-10
-0.14,-1.3412E-10,-3.37E-11,0,-0.01,0,-1.3412E-11,-3.37E-12,3.7455E-09,3.7455E-10
-0.15,-1.749E-10,-5.055E-11,0,-0.01,0,-1.749E-11,-5.055E-12,5.095E-09,5.095E-10
-0.16,-2.3602E-10,-3.102E-11,0,-0.01,0,-2.3602E-11,-3.102E-12,6.07549999999999E-09,6.07549999999999E-10
-0.17,-2.9641E-10,-3.099E-11,0,-0.01,0,-2.9641E-11,-3.099E-12,8.18649999999999E-09,8.18649999999999E-10
-0.18,-3.9975E-10,-1.559E-11,0,-0.01,0,-3.9975E-11,-1.559E-12,1.14605E-08,1.14605E-09
-0.19,-5.2562E-10,-4.742E-11,0,-0.01,0,-5.2562E-11,-4.742E-12,1.3187E-08,1.3187E-09
-0.2,-6.6349E-10,-3.048E-11,0,-0.01,0,-6.6349E-11,-3.048E-12,1.8104E-08,1.8104E-09
-0.21,-8.877E-10,2.27E-12,0,-0.01,0,-8.877E-11,2.27E-13,2.53685E-08,2.53685E-09
-0.22,-1.17086E-09,-2.32E-11,0,-0.01,0,-1.17086E-10,-2.32E-12,3.48275E-08,3.48275E-09
-0.23,-1.58425E-09,-3.515E-11,0,-0.01,0,-1.58425E-10,-3.515E-12,4.5639E-08,4.5639E-09
-0.24,-2.08364E-09,-1.051E-11,0,-0.01,0,-2.08364E-10,-1.051E-12,6.09055E-08,6.09055E-09
-0.25,-2.80236E-09,-2.918E-11,0,-0.01,0,-2.80236E-10,-2.918E-12,6.8054E-08,6.8054E-09
-0.26,-3.44472E-09,-1.133E-11,0,-0.01,0,-3.44472E-10,-1.133E-12,9.21769999999999E-08,9.21769999999999E-09
-0.27,-4.6459E-09,-2.513E-11,0,-0.01,0,-4.6459E-10,-2.513E-12,1.273025E-07,1.273025E-08
-0.28,-5.99077E-09,-4.037E-11,0,-0.01,0,-5.99077E-10,-4.037E-12,1.643085E-07,1.643085E-08
-0.29,-7.93207E-09,-3.423E-11,0,-0.01,0,-7.93207E-10,-3.423E-12,2.259015E-07,2.259015E-08
-0.3,-1.05088E-08,-1.957E-11,0,-0.01,0,-1.05088E-09,-1.957E-12,2.987615E-07,2.987615E-08
-0.31,-1.39073E-08,-1.632E-11,0,-0.01,0,-1.39073E-09,-1.632E-12,3.51135E-07,3.51135E-08
-0.32,-1.75315E-08,-4.472E-11,0,-0.01,0,-1.75315E-09,-4.472E-12,4.65955E-07,4.65954999999999E-08
-0.33,-2.32264E-08,-1.315E-11,0,-0.01,0,-2.32264E-09,-1.315E-12,6.47095E-07,6.47094999999999E-08
-0.34,-3.04734E-08,-3.004E-11,0,-0.01,0,-3.04734E-09,-3.004E-12,8.96744999999999E-07,8.96744999999999E-08
-0.35,-4.11613E-08,-2.283E-11,0,-0.01,0,-4.11613E-09,-2.283E-12,1.034335E-06,1.034335E-07
-0.36,-5.11601E-08,-2.889E-11,0,-0.01,0,-5.11601E-09,-2.889E-12,1.198615E-06,1.198615E-07
-0.37,-6.51336E-08,-2.026E-11,0,-0.01,0,-6.51336E-09,-2.026E-12,1.706665E-06,1.706665E-07
