Setup title,P-18-Id-Vg
Application test name,Id-Vg
Test date,3/8/2017
Test time,11:00:36
Device ID,
Vgate,Idrain,Isubs,Vsource,Vdrain,Vsubs,IdrainPerWg,IsubsPerWg,gm,gmPerWg
0,-5.15211E-05,5.1E-12,0,-1.8,0,-5.15211E-06,5.1E-13,1.01199999999998E-05,1.01200000000007E-06
-0.01,-5.16223E-05,6.2E-12,0,-1.8,0,-5.16223E-06,6.2E-13,5.95499999999984E-06,5.95500000000027E-07
-0.02,-5.16402E-05,9.24E-12,0,-1.8,0,-5.16402E-06,9.24E-13,1.70500000000001E-06,1.70499999999984E-07
-0.03,-5.16564E-05,1.049E-11,0,-1.8,0,-5.16564E-06,1.049E-12,1.49000000000022E-06,1.49000000000005E-07
-0.04,-5.167E-05,6.45E-12,0,-1.8,0,-5.167E-06,6.45E-13,1.35999999999993E-06,1.35999999999985E-07
-0.05,-5.16836E-05,3.5E-12,0,-1.8,0,-5.16836E-06,3.5E-13,1.31499999999983E-06,1.31499999999966E-07
-0.06,-5.16963E-05,7.09E-12,0,-1.8,0,-5.16963E-06,7.09E-13,1.13500000000012E-06,1.1350000000002E-07
-0.07,-5.17063E-05,-5.6E-13,0,-1.8,0,-5.17063E-06,-5.6E-14,1.05999999999995E-06,1.06000000000004E-07
-0.08,-5.17175E-05,-3.48E-12,0,-1.8,0,-5.17175E-06,-3.48E-13,1.20999999999994E-06,1.20999999999994E-07
-0.09,-5.17305E-05,1.07E-12,0,-1.8,0,-5.17305E-06,1.07E-13,1.08E-06,1.07999999999974E-07
-0.1,-5.17391E-05,-2.3E-12,0,-1.8,0,-5.17391E-06,-2.3E-13,1.05499999999994E-06,1.05500000000011E-07
-0.11,-5.17516E-05,-1.23E-12,0,-1.8,0,-5.17516E-06,-1.23E-13,1.01000000000018E-06,1.01000000000077E-07
-0.12,-5.17593E-05,2.53E-11,0,-1.8,0,-5.17593E-06,2.53E-12,8.74999999999886E-07,8.74999999999801E-08
-0.13,-5.17691E-05,3.32E-12,0,-1.8,0,-5.17691E-06,3.32E-13,9.49999999999711E-07,9.49999999999542E-08
-0.14,-5.17783E-05,1.605E-11,0,-1.8,0,-5.17783E-06,1.605E-12,9.70000000000094E-07,9.70000000000095E-08
-0.15,-5.17885E-05,2.743E-11,0,-1.8,0,-5.17885E-06,2.743E-12,1.09000000000002E-06,1.09000000000002E-07
-0.16,-5.18001E-05,4.593E-11,0,-1.8,0,-5.18001E-06,4.593E-12,1.08500000000001E-06,1.08499999999967E-07
-0.17,-5.18102E-05,5.796E-11,0,-1.8,0,-5.18102E-06,5.796E-12,1.02500000000021E-06,1.02500000000013E-07
-0.18,-5.18206E-05,5.835E-11,0,-1.8,0,-5.18206E-06,5.835E-12,9.55000000000062E-07,9.55000000000316E-08
-0.19,-5.18293E-05,8.473E-11,0,-1.8,0,-5.18293E-06,8.473E-12,7.24999999999896E-07,7.24999999999896E-08
-0.2,-5.18351E-05,1.1191E-10,0,-1.8,0,-5.18351E-06,1.1191E-11,8.9999999999994E-07,9.00000000000279E-08
