Setup title,N-18-Id-Vg
Application test name,Id-Vg
Test date,3/8/2017
Test time,11:44:44
Device ID,
Vgate,Idrain,Isubs,Vsource,Vdrain,Vsubs,IdrainPerWg,IsubsPerWg,gm,gmPerWg
0,3.777E-11,-4.52E-10,0,0.01,0,3.777E-12,-4.52E-11,8.41999999999999E-10,8.41999999999999E-11
0.01,4.619E-11,6.7E-11,0,0.01,0,4.619E-12,6.7E-12,8.725E-10,8.72499999999999E-11
0.02,5.522E-11,-6E-12,0,0.01,0,5.522E-12,-6E-13,1.022E-09,1.022E-10
0.03,6.663E-11,3.5E-11,0,0.01,0,6.663E-12,3.5E-12,1.714E-09,1.714E-10
0.04,8.95E-11,-2.3E-11,0,0.01,0,8.95E-12,-2.3E-12,2.427E-09,2.427E-10
0.05,1.1517E-10,-3.7E-11,0,0.01,0,1.1517E-11,-3.7E-12,2.667E-09,2.667E-10
0.06,1.4284E-10,-7.3E-11,0,0.01,0,1.4284E-11,-7.3E-12,4.098E-09,4.098E-10
0.07,1.9713E-10,-6.3E-11,0,0.01,0,1.9713E-11,-6.3E-12,5.8555E-09,5.8555E-10
0.08,2.5995E-10,-5.1E-11,0,0.01,0,2.5995E-11,-5.1E-12,6.748E-09,6.748E-10
0.09,3.3209E-10,1.497E-09,0,0.01,0,3.3209E-11,1.497E-10,1.12085E-08,1.12085E-09
0.1,4.8412E-10,-9.3E-11,0,0.01,0,4.8412E-11,-9.3E-12,1.45395E-08,1.45395E-09
0.11,6.2288E-10,1.12E-09,0,0.01,0,6.2288E-11,1.12E-10,2.00115E-08,2.00115E-09
0.12,8.8435E-10,1.7E-11,0,0.01,0,8.8435E-11,1.7E-12,2.4729E-08,2.4729E-09
0.13,1.11746E-09,5.36E-10,0,0.01,0,1.11746E-10,5.36E-11,3.4906E-08,3.4906E-09
0.14,1.58247E-09,-1.7E-11,0,0.01,0,1.58247E-10,-1.7E-12,5.06195E-08,5.06195E-09
0.15,2.12985E-09,1.956E-09,0,0.01,0,2.12985E-10,1.956E-10,7.4043E-08,7.4043E-09
0.16,3.06333E-09,-5.6E-11,0,0.01,0,3.06333E-10,-5.6E-12,9.59869999999999E-08,9.59869999999999E-09
0.17,4.04959E-09,-6.17E-10,0,0.01,0,4.04959E-10,-6.17E-11,1.39792E-07,1.39792E-08
0.18,5.85917E-09,-2.3E-11,0,0.01,0,5.85917E-10,-2.3E-12,1.640155E-07,1.640155E-08
0.19,7.3299E-09,-4.6E-11,0,0.01,0,7.3299E-10,-4.6E-12,2.435665E-07,2.435665E-08
0.2,1.07305E-08,1.22E-10,0,0.01,0,1.07305E-09,1.22E-11,3.6669E-07,3.6669E-08
0.21,1.46637E-08,1.97E-09,0,0.01,0,1.46637E-09,1.97E-10,4.34735E-07,4.34735E-08
0.22,1.94252E-08,-5.2E-11,0,0.01,0,1.94252E-09,-5.2E-12,6.36125E-07,6.36125E-08
0.23,2.73862E-08,1.845E-09,0,0.01,0,2.73862E-09,1.845E-10,8.80479999999999E-07,8.80479999999999E-08
0.24,3.70348E-08,6.35E-10,0,0.01,0,3.70348E-09,6.35E-11,1.20633E-06,1.20633E-07
0.25,5.15128E-08,-1.67E-10,0,0.01,0,5.15128E-09,-1.67E-11,1.55882E-06,1.55882E-07
0.26,6.82112E-08,-5.25E-10,0,0.01,0,6.82112E-09,-5.25E-11,2.105005E-06,2.105005E-07
0.27,9.36129E-08,6.4E-11,0,0.01,0,9.36129E-09,6.4E-12,2.84749E-06,2.84749E-07
0.28,1.25161E-07,-1.333E-09,0,0.01,0,1.25161E-08,-1.333E-10,3.851905E-06,3.851905E-07
0.29,1.70651E-07,8.1E-11,0,0.01,0,1.70651E-08,8.1E-12,5.53310000000001E-06,5.53310000000001E-07
0.3,2.35823E-07,-8.12E-10,0,0.01,0,2.35823E-08,-8.12E-11,7.44505000000001E-06,7.44505000000001E-07
0.31,3.19552E-07,-6.8E-11,0,0.01,0,3.19552E-08,-6.8E-12,9.05964999999999E-06,9.05964999999999E-07
0.32,4.17016E-07,-2E-10,0,0.01,0,4.17016E-08,-2E-11,1.110305E-05,1.110305E-06
0.33,5.41613E-07,1.77E-09,0,0.01,0,5.41613E-08,1.77E-10,1.478965E-05,1.478965E-06
0.34,7.12809E-07,5E-11,0,0.01,0,7.12809E-08,5E-12,1.93508E-05,1.93508E-06
0.35,9.28629E-07,1.101E-09,0,0.01,0,9.28629E-08,1.101E-10,2.427855E-05,2.427855E-06
0.36,1.19838E-06,-1.08E-10,0,0.01,0,1.19838E-07,-1.08E-11,2.91900500000001E-05,2.919005E-06
0.37,1.51243E-06,1.132E-09,0,0.01,0,1.51243E-07,1.132E-10,3.44905000000001E-05,3.44905000000001E-06
