Setup title,N-18-Id-Vg
Application test name,Id-Vg
Test date,3/7/2017
Test time,16:24:48
Device ID,
Vgate,Idrain,Isubs,Vsource,Vdrain,Vsubs,IdrainPerWg,IsubsPerWg,gm,gmPerWg
0,7.87972E-05,-3.5131E-08,0,1.8,0,7.87972E-06,-3.5131E-09,1.18200000000002E-05,1.18200000000002E-06
0.01,7.89154E-05,-3.2679E-08,0,1.8,0,7.89154E-06,-3.2679E-09,8.8550000000001E-06,8.85500000000027E-07
0.02,7.89743E-05,-3.2106E-08,0,1.8,0,7.89743E-06,-3.2106E-09,5.09499999999999E-06,5.09500000000067E-07
0.03,7.90173E-05,-2.9024E-08,0,1.8,0,7.90173E-06,-2.9024E-09,3.7350000000004E-06,3.7350000000004E-07
0.04,7.9049E-05,-2.9044E-08,0,1.8,0,7.9049E-06,-2.9044E-09,2.83000000000011E-06,2.82999999999977E-07
0.05,7.90739E-05,-2.7575E-08,0,1.8,0,7.90739E-06,-2.7575E-09,3.5699999999997E-06,3.56999999999987E-07
0.06,7.91204E-05,-2.669E-08,0,1.8,0,7.91204E-06,-2.669E-09,3.26999999999972E-06,3.26999999999921E-07
0.07,7.91393E-05,-2.6308E-08,0,1.8,0,7.91393E-06,-2.6308E-09,1.9000000000001E-06,1.89999999999993E-07
0.08,7.91584E-05,-2.4047E-08,0,1.8,0,7.91584E-06,-2.4047E-09,1.91500000000047E-06,1.91500000000098E-07
0.09,7.91776E-05,-2.2514E-08,0,1.8,0,7.91776E-06,-2.2514E-09,2.40999999999986E-06,2.41000000000003E-07
0.1,7.92066E-05,-2.2345E-08,0,1.8,0,7.92066E-06,-2.2345E-09,3.00500000000015E-06,3.00500000000015E-07
0.11,7.92377E-05,-2.0434E-08,0,1.8,0,7.92377E-06,-2.0434E-09,2.70500000000017E-06,2.70500000000034E-07
0.12,7.92607E-05,-2.0332E-08,0,1.8,0,7.92607E-06,-2.0332E-09,2.23499999999982E-06,2.23499999999965E-07
0.13,7.92824E-05,-1.8595E-08,0,1.8,0,7.92824E-06,-1.8595E-09,2.52499999999978E-06,2.52499999999961E-07
0.14,7.93112E-05,-1.8751E-08,0,1.8,0,7.93112E-06,-1.8751E-09,2.68500000000013E-06,2.68499999999979E-07
0.15,7.93361E-05,-1.7088E-08,0,1.8,0,7.93361E-06,-1.7088E-09,1.99499999999997E-06,1.9949999999998E-07
0.16,7.93511E-05,-1.7617E-08,0,1.8,0,7.93511E-06,-1.7617E-09,1.94499999999986E-06,1.94500000000054E-07
0.17,7.9375E-05,-1.6615E-08,0,1.8,0,7.9375E-06,-1.6615E-09,1.87000000000003E-06,1.87000000000037E-07
0.18,7.93885E-05,-1.4802E-08,0,1.8,0,7.93885E-06,-1.4802E-09,1.64000000000021E-06,1.64000000000038E-07
0.19,7.94078E-05,-1.6149E-08,0,1.8,0,7.94078E-06,-1.6149E-09,1.92499999999982E-06,1.92499999999999E-07
0.2,7.9427E-05,-1.6673E-08,0,1.8,0,7.9427E-06,-1.6673E-09,2.32500000000001E-06,2.32499999999917E-07
0.21,7.94543E-05,-1.5954E-08,0,1.8,0,7.94543E-06,-1.5954E-09,2.43000000000059E-06,2.43000000000059E-07
