Setup title,N-18-Id-Vg
Application test name,Id-Vg
Test date,3/1/2017
Test time,16:34:16
Device ID,
Vgate,Idrain,Isubs,Vsource,Vdrain,Vsubs,IdrainPerWg,IsubsPerWg,gm,gmPerWg
0,8.92E-12,-3.2E-11,0,0.01,0,8.92E-13,-3.2E-12,3.06000000000001E-11,3.06000000000003E-12
0.01,9.226E-12,2.8E-11,0,0.01,0,9.226E-13,2.8E-12,1.1435E-10,1.1435E-11
0.02,1.1207E-11,-9.7E-11,0,0.01,0,1.1207E-12,-9.7E-12,2.748E-10,2.748E-11
0.03,1.4722E-11,3.5E-11,0,0.01,0,1.4722E-12,3.5E-12,3.8285E-10,3.8285E-11
0.04,1.8864E-11,-4.1E-11,0,0.01,0,1.8864E-12,-4.1E-12,4.804E-10,4.804E-11
0.05,2.433E-11,-3.94E-10,0,0.01,0,2.433E-12,-3.94E-11,6.7155E-10,6.7155E-11
0.06,3.2295E-11,1E-12,0,0.01,0,3.2295E-12,1E-13,9.4235E-10,9.4235E-11
0.07,4.3177E-11,-3E-12,0,0.01,0,4.3177E-12,-3E-13,1.24975E-09,1.24975E-10
0.08,5.729E-11,-5.17E-10,0,0.01,0,5.729E-12,-5.17E-11,1.67515E-09,1.67515E-10
0.09,7.668E-11,1.6E-11,0,0.01,0,7.668E-12,1.6E-12,2.1976E-09,2.1976E-10
0.1,1.01242E-10,2E-12,0,0.01,0,1.01242E-11,2E-13,2.9535E-09,2.9535E-10
0.11,1.3575E-10,5.1E-10,0,0.01,0,1.3575E-11,5.1E-11,3.8604E-09,3.8604E-10
0.12,1.7845E-10,8E-12,0,0.01,0,1.7845E-11,8E-13,5.1425E-09,5.1425E-10
0.13,2.386E-10,-2.1E-11,0,0.01,0,2.386E-11,-2.1E-12,6.913E-09,6.913E-10
0.14,3.1671E-10,1.13E-10,0,0.01,0,3.1671E-11,1.13E-11,9.2555E-09,9.2555E-10
0.15,4.2371E-10,1.84E-10,0,0.01,0,4.2371E-11,1.84E-11,1.23385E-08,1.23385E-09
0.16,5.6348E-10,4E-12,0,0.01,0,5.6348E-11,4E-13,1.6174E-08,1.6174E-09
0.17,7.4719E-10,4.1E-11,0,0.01,0,7.4719E-11,4.1E-12,2.22305E-08,2.22305E-09
0.18,1.00809E-09,1.3E-11,0,0.01,0,1.00809E-10,1.3E-12,2.9577E-08,2.9577E-09
0.19,1.33873E-09,9.5E-11,0,0.01,0,1.33873E-10,9.5E-12,3.7612E-08,3.7612E-09
0.2,1.76033E-09,6E-12,0,0.01,0,1.76033E-10,6E-13,5.2368E-08,5.23679999999999E-09
0.21,2.38609E-09,2.1E-11,0,0.01,0,2.38609E-10,2.1E-12,6.89445E-08,6.89445E-09
0.22,3.13922E-09,4.79E-10,0,0.01,0,3.13922E-10,4.79E-11,8.84275E-08,8.84275E-09
0.23,4.15464E-09,-1.1E-11,0,0.01,0,4.15464E-10,-1.1E-12,1.209235E-07,1.209235E-08
