Setup title,N-18-Id-Vg
Application test name,Id-Vg
Test date,3/2/2017
Test time,14:53:47
Device ID,
Vgate,Idrain,Isubs,Vsource,Vdrain,Vsubs,IdrainPerWg,IsubsPerWg,gm,gmPerWg
0,-3.95E-12,-6.5991E-09,0,-0.01,0,-3.95E-13,-6.5991E-10,-1.09E-10,-1.09E-11
-0.01,-2.86E-12,-6.6162E-09,0,-0.01,0,-2.86E-13,-6.6162E-10,-8.4E-11,-8.4E-12
-0.02,-2.27E-12,-6.5363E-09,0,-0.01,0,-2.27E-13,-6.5363E-10,-6.55E-11,-6.55E-12
-0.03,-1.55E-12,-6.5443E-09,0,-0.01,0,-1.55E-13,-6.5443E-10,-1E-11,-1E-12
-0.04,-2.07E-12,-6.5939E-09,0,-0.01,0,-2.07E-13,-6.5939E-10,2.35E-11,2.35E-12
-0.05,-2.02E-12,-6.5526E-09,0,-0.01,0,-2.02E-13,-6.5526E-10,5.50000000000001E-12,5.50000000000001E-13
-0.06,-2.18E-12,-6.605E-09,0,-0.01,0,-2.18E-13,-6.605E-10,5.50000000000001E-12,5.5E-13
-0.07,-2.13E-12,-6.5934E-09,0,-0.01,0,-2.13E-13,-6.5934E-10,-1.4E-11,-1.4E-12
-0.08,-1.9E-12,-6.5818E-09,0,-0.01,0,-1.9E-13,-6.5818E-10,-2.5E-11,-2.5E-12
-0.09,-1.63E-12,-6.6245E-09,0,-0.01,0,-1.63E-13,-6.6245E-10,1.05E-11,1.05E-12
-0.1,-2.11E-12,-6.5895E-09,0,-0.01,0,-2.11E-13,-6.5895E-10,2E-11,2E-12
-0.11,-2.03E-12,-6.6313E-09,0,-0.01,0,-2.03E-13,-6.6313E-10,-8E-12,-8E-13
-0.12,-1.95E-12,-6.6166E-09,0,-0.01,0,-1.95E-13,-6.6166E-10,4E-12,4.00000000000001E-13
-0.13,-2.11E-12,-6.6268E-09,0,-0.01,0,-2.11E-13,-6.6268E-10,-3.00000000000001E-12,-3.00000000000001E-13
-0.14,-1.89E-12,-6.614E-09,0,-0.01,0,-1.89E-13,-6.614E-10,1.2E-11,1.2E-12
-0.15,-2.35E-12,-6.6107E-09,0,-0.01,0,-2.35E-13,-6.6107E-10,1.45E-11,1.45E-12
-0.16,-2.18E-12,-6.3698E-09,0,-0.01,0,-2.18E-13,-6.3698E-10,-9.99999999999995E-13,-9.99999999999995E-14
-0.17,-2.33E-12,-6.2424E-09,0,-0.01,0,-2.33E-13,-6.2424E-10,1.6E-11,1.6E-12
