Setup title,"N-18 Id-Vg (fast)"
Classic test name,"I/V Sweep"
Test date,3/29/2017
Test time,15:36:27
Device ID,
Vgate,Idrain,Isubs,Vsource,Vdrain,Vsubs
0,1.4195E-06,-4.15E-08,0,1.8,0
0.01,1.9188E-06,-3.2998E-07,0,1.8,0
0.02,2.5511E-06,4.4014E-07,0,1.8,0
0.03,3.4555E-06,-7.128E-08,0,1.8,0
0.04,4.6564E-06,2.804E-07,0,1.8,0
0.05,6.1831E-06,2.422E-08,0,1.8,0
0.06,8.204E-06,2.846E-07,0,1.8,0
0.07,1.0792E-05,-3.9552E-07,0,1.8,0
0.08,1.4158E-05,-1.028E-08,0,1.8,0
0.09,1.8454E-05,4.297E-07,0,1.8,0
0.1,2.3906E-05,-4.642E-08,0,1.8,0
0.11,3.0618E-05,-3.9434E-07,0,1.8,0
0.12,3.8966E-05,4.166E-08,0,1.8,0
0.13,4.9128E-05,-7.0136E-09,0,1.8,0
0.14,6.1426E-05,-5.054E-08,0,1.8,0
0.15,7.5992E-05,-1.66472E-08,0,1.8,0
0.16,9.2872E-05,-3.626E-08,0,1.8,0
0.17,0.00011296,-2.9375E-08,0,1.8,0
0.18,0.00013562,3.3116E-07,0,1.8,0
0.19,0.000161,-4.6272E-07,0,1.8,0
0.2,0.00018944,-1.0128E-07,0,1.8,0
0.21,0.00022172,-7.312E-08,0,1.8,0
0.22,0.00025584,-1.4124E-07,0,1.8,0
0.23,0.00029314,1.0622E-07,0,1.8,0
0.24,0.00033318,-4.8642E-07,0,1.8,0
0.25,0.00037648,-1.7418E-07,0,1.8,0
0.26,0.00042286,-1.2626E-07,0,1.8,0
0.27,0.00047022,-1.8656E-07,0,1.8,0
0.28,0.0005209,-1.5878E-07,0,1.8,0
0.29,0.00057376,-4.1418E-07,0,1.8,0
0.3,0.00062932,2.432E-07,0,1.8,0
0.31,0.0006866,-1.845E-07,0,1.8,0
0.32,0.00074572,-2.3572E-07,0,1.8,0
0.33,0.0008065,-1.9686E-07,0,1.8,0
0.34,0.00086974,-4.7812E-07,0,1.8,0
0.35,0.00093442,3.494E-08,0,1.8,0
0.36,0.00100114,-5.4238E-07,0,1.8,0
0.37,0.00106874,-2.7766E-07,0,1.8,0
0.38,0.00113916,-1.9256E-07,0,1.8,0
0.39,0.001211,-6.3508E-07,0,1.8,0
0.4,0.001284,-2.3808E-07,0,1.8,0
0.41,0.0013582,-3.8782E-07,0,1.8,0
