Setup title,"N-18 Id-Vg (fast)"
Classic test name,"I/V Sweep"
Test date,3/29/2017
Test time,13:47:11
Device ID,
Vgate,Idrain,Isubs,Vsource,Vdrain,Vsubs
0,1.0922E-09,-3.362E-08,0,0.01,0
0.01,-8.841E-10,-3.0974E-07,0,0.01,0
0.02,1.507E-10,3.404E-08,0,0.01,0
0.03,1.1849E-09,-1.924E-08,0,0.01,0
0.04,-1.0009E-09,-3.5832E-07,0,0.01,0
0.05,-6.63E-10,3.414E-08,0,0.01,0
0.06,-6.24E-10,2.308E-08,0,0.01,0
0.07,-4.82E-11,2.508E-08,0,0.01,0
0.08,1.4407E-09,-3.352E-08,0,0.01,0
0.09,-3.379E-10,2.004E-08,0,0.01,0
0.1,1.8675E-09,3.2852E-07,0,0.01,0
0.11,2.147E-09,-3.8344E-07,0,0.01,0
0.12,2.2827E-09,-1.9834E-07,0,0.01,0
0.13,1.2141E-09,2.856E-08,0,0.01,0
0.14,3.9335E-09,4.4078E-07,0,0.01,0
0.15,4.6207E-09,-1.8258E-07,0,0.01,0
0.16,4.5542E-09,2.76E-08,0,0.01,0
0.17,6.5179E-09,2.7822E-07,0,0.01,0
0.18,1.10714E-08,2.226E-07,0,0.01,0
0.19,1.29558E-08,-2.5744E-07,0,0.01,0
0.2,1.82242E-08,3.23E-08,0,0.01,0
0.21,2.48436E-08,2.906E-07,0,0.01,0
0.22,3.5653E-08,3.399E-07,0,0.01,0
0.23,4.55254E-08,-2.1646E-07,0,0.01,0
0.24,6.15042E-08,3.496E-08,0,0.01,0
0.25,8.22446E-08,2.8486E-07,0,0.01,0
0.26,1.108648E-07,3.1012E-07,0,0.01,0
0.27,1.4544E-07,-7.6E-08,0,0.01,0
0.28,1.9358E-07,-1.4704E-07,0,0.01,0
0.29,2.5518E-07,3.6114E-07,0,0.01,0
0.3,3.3328E-07,3.6344E-07,0,0.01,0
0.31,4.3232E-07,-2.058E-08,0,0.01,0
0.32,5.64E-07,2.944E-08,0,0.01,0
0.33,7.187E-07,3.573E-07,0,0.01,0
0.34,9.0156E-07,4.72E-09,0,0.01,0
0.35,1.15004E-06,3.386E-08,0,0.01,0
0.36,1.4667E-06,3.6494E-07,0,0.01,0
0.37,1.8126E-06,-2.71E-08,0,0.01,0
0.38,2.2276E-06,-4.88E-09,0,0.01,0
0.39,2.7125E-06,2.666E-08,0,0.01,0
0.4,3.3034E-06,2.664E-07,0,0.01,0
0.41,3.9466E-06,-3.854E-07,0,0.01,0
0.42,4.7355E-06,3.7638E-07,0,0.01,0
0.43,5.5485E-06,-3.796E-08,0,0.01,0
0.44,6.4845E-06,2.636E-08,0,0.01,0
0.45,7.4763E-06,-1.208E-07,0,0.01,0
0.46,8.5571E-06,3.3276E-07,0,0.01,0
0.47,9.7477E-06,3.8758E-07,0,0.01,0
0.48,1.1014E-05,2.22E-08,0,0.01,0
0.49,1.2382E-05,-1.1556E-07,0,0.01,0
0.5,1.3724E-05,3.2904E-07,0,0.01,0
0.51,1.5172E-05,-8.32E-09,0,0.01,0
0.52,1.67E-05,-3.0236E-07,0,0.01,0
0.53,1.8318E-05,8.18E-09,0,0.01,0
0.54,1.9928E-05,2.9012E-07,0,0.01,0
0.55,2.1628E-05,-2.72E-09,0,0.01,0
0.56,2.333E-05,-2.9336E-07,0,0.01,0
0.57,2.508E-05,-1.0334E-07,0,0.01,0
0.58,2.6884E-05,1.9918E-07,0,0.01,0
0.59,2.8722E-05,-3.901E-07,0,0.01,0
0.6,3.047E-05,2.37E-08,0,0.01,0
0.61,3.2362E-05,3.6948E-07,0,0.01,0
0.62,3.425E-05,-1.174E-08,0,0.01,0
