Setup title,"P-18 Id-Vg (fast)"
Classic test name,"I/V Sweep"
Test date,3/29/2017
Test time,14:28:19
Device ID,
Vgate,Idrain,Isubs,Vsource,Vdrain,Vsubs
0,-1.6984E-09,-1.204E-10,0,-1.8,0
-0.01,-1.7757E-09,1.0122E-09,0,-1.8,0
-0.02,-1.5587E-09,2.1147E-09,0,-1.8,0
-0.03,9.263E-10,-5.641E-10,0,-1.8,0
-0.04,-1.4154E-09,-1.5696E-09,0,-1.8,0
-0.05,-1.6729E-09,2.1217E-09,0,-1.8,0
-0.06,-1.6411E-09,2.1294E-09,0,-1.8,0
-0.07,-1.6466E-09,2.0992E-09,0,-1.8,0
-0.08,8.762E-10,2.0809E-09,0,-1.8,0
-0.09,-1.3756E-09,-2.2385E-09,0,-1.8,0
-0.1,-1.6103E-09,2.1416E-09,0,-1.8,0
-0.11,6.356E-10,2.1423E-09,0,-1.8,0
-0.12,-1.4175E-09,-3.253E-09,0,-1.8,0
-0.13,-1.5771E-09,2.0627E-09,0,-1.8,0
-0.14,8.119E-10,2.1429E-09,0,-1.8,0
-0.15,-1.4016E-09,-3.3301E-09,0,-1.8,0
-0.16,-1.5694E-09,1.8232E-09,0,-1.8,0
-0.17,6.914E-10,2.1214E-09,0,-1.8,0
-0.18,-1.4017E-09,-2.912E-09,0,-1.8,0
-0.19,-1.6004E-09,1.2917E-09,0,-1.8,0
-0.2,-1.6498E-09,2.1301E-09,0,-1.8,0
-0.21,7.973E-10,2.1077E-09,0,-1.8,0
-0.22,-1.4708E-09,-1.5239E-09,0,-1.8,0
-0.23,-1.8106E-09,2.1074E-09,0,-1.8,0
-0.24,-1.7653E-09,2.029E-09,0,-1.8,0
-0.25,-2.0476E-09,-3.417E-10,0,-1.8,0
-0.26,-2.026E-09,2.1091E-09,0,-1.8,0
-0.27,-6.055E-10,-7.071E-10,0,-1.8,0
-0.28,-2.4395E-09,1.0062E-09,0,-1.8,0
-0.29,-9.518E-10,-9.145E-10,0,-1.8,0
-0.3,-2.0049E-09,1.0165E-09,0,-1.8,0
-0.31,-3.6255E-09,-2.057E-09,0,-1.8,0
-0.32,-3.1233E-09,1.1236E-09,0,-1.8,0
-0.33,-6.5016E-09,-3.0926E-09,0,-1.8,0
-0.34,-5.8648E-09,1.8348E-09,0,-1.8,0
-0.35,-1.02823E-08,-1.4286E-09,0,-1.8,0
-0.36,-1.08911E-08,2.0778E-09,0,-1.8,0
-0.37,-1.68506E-08,-1.4303E-09,0,-1.8,0
-0.38,-2.06308E-08,1.5341E-09,0,-1.8,0
-0.39,-2.4629E-08,-1.17E-09,0,-1.8,0
-0.4,-3.39256E-08,-1.7607E-09,0,-1.8,0
-0.41,-4.21322E-08,1.4066E-09,0,-1.8,0
-0.42,-5.07484E-08,-1.039E-09,0,-1.8,0
-0.43,-6.62054E-08,8.295E-10,0,-1.8,0
-0.44,-7.85838E-08,2.1496E-09,0,-1.8,0
-0.45,-9.7418E-08,-2.7536E-09,0,-1.8,0
-0.46,-1.1646E-07,1.6953E-09,0,-1.8,0
-0.47,-1.4234E-07,-1.6943E-09,0,-1.8,0
-0.48,-1.6622E-07,2.1292E-09,0,-1.8,0
-0.49,-1.9908E-07,-1.65E-09,0,-1.8,0
-0.5,-2.3006E-07,2.1222E-09,0,-1.8,0
-0.51,-2.706E-07,-1.4248E-09,0,-1.8,0
-0.52,-3.0864E-07,2.1354E-09,0,-1.8,0
-0.53,-3.5796E-07,-1.6991E-09,0,-1.8,0
-0.54,-4.0422E-07,2.1572E-09,0,-1.8,0
-0.55,-4.6164E-07,-2.8171E-09,0,-1.8,0
-0.56,-5.1724E-07,2.1575E-09,0,-1.8,0
