Setup title,N-18-Id-Vg
Application test name,Id-Vg
Test date,3/20/2017
Test time,11:38:45
Device ID,
Vgate,Idrain,Isubs,Vsource,Vdrain,Vsubs,IdrainPerWg,IsubsPerWg,gm,gmPerWg
0,2.89E-12,-9.3E-11,0,0.01,0,2.89E-13,-9.3E-12,-1.3E-10,-1.3E-11
0.01,1.59E-12,4.025E-09,0,0.01,0,1.59E-13,4.025E-10,-6.9E-11,-6.9E-12
0.02,1.51E-12,4.4E-11,0,0.01,0,1.51E-13,4.4E-12,-5E-11,-5E-12
0.03,5.9E-13,-1.04E-10,0,0.01,0,5.9E-14,-1.04E-11,3.75E-11,3.75E-12
0.04,2.26E-12,6.2E-11,0,0.01,0,2.26E-13,6.2E-12,4.85E-11,4.85E-12
0.05,1.56E-12,-9.5E-11,0,0.01,0,1.56E-13,-9.5E-12,1.75E-11,1.75E-12
0.06,2.61E-12,7E-11,0,0.01,0,2.61E-13,7E-12,5.9E-11,5.9E-12
0.07,2.74E-12,-9.6E-11,0,0.01,0,2.74E-13,-9.6E-12,9.05E-11,9.05E-12
0.08,4.42E-12,3.1E-11,0,0.01,0,4.42E-13,3.1E-12,9.95E-11,9.94999999999999E-12
0.09,4.73E-12,-8.3E-11,0,0.01,0,4.73E-13,-8.3E-12,1.915E-10,1.915E-11
0.1,8.25E-12,3.1E-11,0,0.01,0,8.25E-13,3.1E-12,2.035E-10,2.035E-11
0.11,8.8E-12,-7.6E-11,0,0.01,0,8.8E-13,-7.6E-12,2.67E-10,2.67E-11
0.12,1.359E-11,1.51E-10,0,0.01,0,1.359E-12,1.51E-11,3.865E-10,3.865E-11
0.13,1.653E-11,-1.98E-10,0,0.01,0,1.653E-12,-1.98E-11,5.035E-10,5.035E-11
0.14,2.366E-11,2.16E-10,0,0.01,0,2.366E-12,2.16E-11,7.08E-10,7.08E-11
0.15,3.069E-11,-1.18E-10,0,0.01,0,3.069E-12,-1.18E-11,9.03500000000001E-10,9.035E-11
0.16,4.173E-11,1.79E-10,0,0.01,0,4.173E-12,1.79E-11,1.2575E-09,1.2575E-10
0.17,5.584E-11,-8.5E-11,0,0.01,0,5.584E-12,-8.5E-12,1.8335E-09,1.8335E-10
0.18,7.84E-11,4.7E-11,0,0.01,0,7.84E-12,4.7E-12,2.388E-09,2.388E-10
0.19,1.036E-10,-1.12E-10,0,0.01,0,1.036E-11,-1.12E-11,3.1155E-09,3.1155E-10
0.2,1.4071E-10,-1.3E-11,0,0.01,0,1.4071E-11,-1.3E-12,4.238E-09,4.238E-10
0.21,1.8836E-10,3.79E-09,0,0.01,0,1.8836E-11,3.79E-10,5.775E-09,5.775E-10
0.22,2.5621E-10,1.33E-10,0,0.01,0,2.5621E-11,1.33E-11,7.7835E-09,7.7835E-10
0.23,3.4403E-10,3.84E-09,0,0.01,0,3.4403E-11,3.84E-10,1.05235E-08,1.05235E-09
0.24,4.6668E-10,2.33E-10,0,0.01,0,4.6668E-11,2.33E-11,1.3739E-08,1.3739E-09
0.25,6.1881E-10,3.843E-09,0,0.01,0,6.1881E-11,3.843E-10,1.87995E-08,1.87995E-09
0.26,8.4267E-10,2.94E-10,0,0.01,0,8.4267E-11,2.94E-11,2.4601E-08,2.4601E-09
0.27,1.11083E-09,4.066E-09,0,0.01,0,1.11083E-10,4.066E-10,3.293E-08,3.293E-09
0.28,1.50127E-09,3.08E-10,0,0.01,0,1.50127E-10,3.08E-11,4.3593E-08,4.3593E-09
0.29,1.98269E-09,4.082E-09,0,0.01,0,1.98269E-10,4.082E-10,5.51860000000001E-08,5.51860000000001E-09
0.3,2.60499E-09,-5.3E-11,0,0.01,0,2.60499E-10,-5.3E-12,7.47850000000002E-08,7.47850000000001E-09
0.31,3.47839E-09,1.37E-10,0,0.01,0,3.47839E-10,1.37E-11,9.28879999999999E-08,9.28879999999999E-09
0.32,4.46275E-09,4.571E-09,0,0.01,0,4.46275E-10,4.571E-10,1.15055E-07,1.15055E-08
0.33,5.77949E-09,-5.9E-11,0,0.01,0,5.77949E-10,-5.9E-12,1.47525E-07,1.47525E-08
0.34,7.41325E-09,1.81E-10,0,0.01,0,7.41325E-10,1.81E-11,1.861935E-07,1.861935E-08
0.35,9.50336E-09,2.645E-09,0,0.01,0,9.50336E-10,2.645E-10,2.408675E-07,2.408675E-08
0.36,1.22306E-08,4.7E-11,0,0.01,0,1.22306E-09,4.7E-12,2.98657000000001E-07,2.98657000000001E-08
0.37,1.54765E-08,2.11E-10,0,0.01,0,1.54765E-09,2.11E-11,3.51205000000001E-07,3.51205000000001E-08
0.38,1.92547E-08,4.08E-09,0,0.01,0,1.92547E-09,4.08E-10,4.24944999999999E-07,4.24945E-08
0.39,2.39754E-08,-4.03E-10,0,0.01,0,2.39754E-09,-4.03E-11,5.09264999999999E-07,5.09264999999999E-08
0.4,2.944E-08,4.753E-09,0,0.01,0,2.944E-09,4.753E-10,5.96415E-07,5.96414999999999E-08
0.41,3.59037E-08,-2E-11,0,0.01,0,3.59037E-09,-2E-12,6.91394999999999E-07,6.91394999999999E-08
0.42,4.32679E-08,2.51E-10,0,0.01,0,4.32679E-09,2.51E-11,8.02480000000001E-07,8.02480000000001E-08
0.43,5.19533E-08,3.334E-09,0,0.01,0,5.19533E-09,3.334E-10,9.21820000000002E-07,9.21820000000002E-08
0.44,6.17043E-08,-1.56E-10,0,0.01,0,6.17043E-09,-1.56E-11,1.046065E-06,1.046065E-07
0.45,7.28746E-08,-2.13E-10,0,0.01,0,7.28746E-09,-2.13E-11,1.166275E-06,1.166275E-07
0.46,8.50298E-08,3.956E-09,0,0.01,0,8.50298E-09,3.956E-10,1.283275E-06,1.283275E-07
0.47,9.85401E-08,5.6E-11,0,0.01,0,9.85401E-09,5.6E-12,1.43016E-06,1.43016E-07
0.48,1.13633E-07,1.74E-10,0,0.01,0,1.13633E-08,1.74E-11,1.565295E-06,1.565295E-07
0.49,1.29846E-07,4.649E-09,0,0.01,0,1.29846E-08,4.649E-10,1.70325E-06,1.70325E-07
0.5,1.47698E-07,-4.4E-11,0,0.01,0,1.47698E-08,-4.4E-12,1.82825E-06,1.82825E-07
0.51,1.66411E-07,3.72E-10,0,0.01,0,1.66411E-08,3.72E-11,1.9359E-06,1.9359E-07
0.52,1.86416E-07,3.349E-09,0,0.01,0,1.86416E-08,3.349E-10,2.0838E-06,2.0838E-07
0.53,2.08087E-07,-7.7E-11,0,0.01,0,2.08087E-08,-7.7E-12,2.24225E-06,2.24225E-07
0.54,2.31261E-07,-2.76E-10,0,0.01,0,2.31261E-08,-2.76E-11,2.3461E-06,2.3461E-07
0.55,2.55009E-07,4.194E-09,0,0.01,0,2.55009E-08,4.194E-10,2.48005E-06,2.48005E-07
0.56,2.80862E-07,-1.44E-10,0,0.01,0,2.80862E-08,-1.44E-11,2.64855E-06,2.64855E-07
0.57,3.0798E-07,4.736E-09,0,0.01,0,3.0798E-08,4.736E-10,2.73385E-06,2.73385E-07
0.58,3.35539E-07,-2.2E-11,0,0.01,0,3.35539E-08,-2.2E-12,2.85735E-06,2.85735E-07
0.59,3.65127E-07,3.4E-10,0,0.01,0,3.65127E-08,3.4E-11,2.92455000000001E-06,2.92455000000001E-07
0.6,3.9403E-07,3.254E-09,0,0.01,0,3.9403E-08,3.254E-10,3.11590000000001E-06,3.11590000000002E-07
0.61,4.27445E-07,-1.02E-10,0,0.01,0,4.27445E-08,-1.02E-11,3.29935E-06,3.29934999999999E-07
0.62,4.60017E-07,-1.61E-10,0,0.01,0,4.60017E-08,-1.61E-11,3.296E-06,3.296E-07
0.63,4.93365E-07,4.028E-09,0,0.01,0,4.93365E-08,4.028E-10,3.43695E-06,3.43695E-07
0.64,5.28756E-07,-3.53E-10,0,0.01,0,5.28756E-08,-3.53E-11,3.52584999999999E-06,3.52585E-07
0.65,5.63882E-07,4.646E-09,0,0.01,0,5.63882E-08,4.646E-10,3.54745E-06,3.54744999999999E-07
0.66,5.99705E-07,2E-12,0,0.01,0,5.99705E-08,2E-13,3.6349E-06,3.63489999999999E-07
0.67,6.3658E-07,2.84E-10,0,0.01,0,6.3658E-08,2.84E-11,3.72205E-06,3.72205E-07
0.68,6.74146E-07,3.302E-09,0,0.01,0,6.74146E-08,3.302E-10,3.7945E-06,3.7945E-07
0.69,7.1247E-07,-2.14E-10,0,0.01,0,7.1247E-08,-2.14E-11,3.85029999999999E-06,3.8503E-07
0.7,7.51152E-07,-7.9E-11,0,0.01,0,7.51152E-08,-7.9E-12,3.9072E-06,3.9072E-07
0.71,7.90614E-07,4.108E-09,0,0.01,0,7.90614E-08,4.108E-10,3.94565E-06,3.94565E-07
0.72,8.30065E-07,-1.36E-10,0,0.01,0,8.30065E-08,-1.36E-11,3.70060000000002E-06,3.70060000000002E-07
0.73,8.64626E-07,4.771E-09,0,0.01,0,8.64626E-08,4.771E-10,3.75480000000002E-06,3.75480000000001E-07
0.74,9.05161E-07,-3.9E-11,0,0.01,0,9.05161E-08,-3.9E-12,4.05775E-06,4.05774999999999E-07
0.75,9.45781E-07,1.78E-10,0,0.01,0,9.45781E-08,1.78E-11,4.0344E-06,4.0344E-07
0.76,9.85849E-07,3.124E-09,0,0.01,0,9.85849E-08,3.124E-10,4.10589999999999E-06,4.10589999999999E-07
0.77,1.027899E-06,-1.15E-10,0,0.01,0,1.027899E-07,-1.15E-11,4.15389999999999E-06,4.15389999999999E-07
0.78,1.068927E-06,-3.6E-11,0,0.01,0,1.068927E-07,-3.6E-12,4.23255E-06,4.23255E-07
0.79,1.11255E-06,-2.23E-10,0,0.01,0,1.11255E-07,-2.23E-11,4.23765000000001E-06,4.23765000000001E-07
0.8,1.15368E-06,3.994E-09,0,0.01,0,1.15368E-07,3.994E-10,4.148E-06,4.14800000000001E-07
0.81,1.19551E-06,-2.92E-10,0,0.01,0,1.19551E-07,-2.92E-11,4.2265E-06,4.2265E-07
0.82,1.23821E-06,3.984E-09,0,0.01,0,1.23821E-07,3.984E-10,4.2375E-06,4.23749999999998E-07
0.83,1.28026E-06,-2.71E-10,0,0.01,0,1.28026E-07,-2.71E-11,4.214E-06,4.214E-07
0.84,1.32249E-06,4.716E-09,0,0.01,0,1.32249E-07,4.716E-10,4.21599999999999E-06,4.216E-07
0.85,1.36458E-06,-1.6E-11,0,0.01,0,1.36458E-07,-1.6E-12,4.25300000000002E-06,4.25300000000002E-07
0.86,1.40755E-06,2.01E-10,0,0.01,0,1.40755E-07,2.01E-11,4.28200000000003E-06,4.28200000000003E-07
0.87,1.45022E-06,3.387E-09,0,0.01,0,1.45022E-07,3.387E-10,4.187E-06,4.18699999999999E-07
0.88,1.49129E-06,8E-12,0,0.01,0,1.49129E-07,8E-13,4.22949999999999E-06,4.22949999999999E-07
0.89,1.53481E-06,-3.55E-10,0,0.01,0,1.53481E-07,-3.55E-11,4.291E-06,4.29099999999999E-07
0.9,1.57711E-06,4.251E-09,0,0.01,0,1.57711E-07,4.251E-10,4.2535E-06,4.2535E-07
0.91,1.61988E-06,-3.43E-10,0,0.01,0,1.61988E-07,-3.43E-11,4.2695E-06,4.26949999999999E-07
0.92,1.6625E-06,4.806E-09,0,0.01,0,1.6625E-07,4.806E-10,4.217E-06,4.217E-07
0.93,1.70422E-06,2E-12,0,0.01,0,1.70422E-07,2E-13,4.21649999999999E-06,4.2165E-07
0.94,1.74683E-06,2.5E-10,0,0.01,0,1.74683E-07,2.5E-11,4.20449999999999E-06,4.20449999999999E-07
0.95,1.78831E-06,3.075E-09,0,0.01,0,1.78831E-07,3.075E-10,4.151E-06,4.15099999999999E-07
0.96,1.82985E-06,2E-11,0,0.01,0,1.82985E-07,2E-12,4.20499999999999E-06,4.20499999999999E-07
0.97,1.87241E-06,-3.79E-10,0,0.01,0,1.87241E-07,-3.79E-11,4.23300000000001E-06,4.23300000000001E-07
0.98,1.91451E-06,4.436E-09,0,0.01,0,1.91451E-07,4.436E-10,4.17400000000001E-06,4.174E-07
0.99,1.95589E-06,-3.54E-10,0,0.01,0,1.95589E-07,-3.54E-11,4.12550000000002E-06,4.12550000000001E-07
1,1.99702E-06,4.709E-09,0,0.01,0,1.99702E-07,4.709E-10,4.089E-06,4.08900000000001E-07
1.01,2.03767E-06,-1.3E-11,0,0.01,0,2.03767E-07,-1.3E-12,3.96349999999999E-06,3.96349999999998E-07
1.02,2.07629E-06,2.1E-10,0,0.01,0,2.07629E-07,2.1E-11,4.029E-06,4.029E-07
1.03,2.11825E-06,2.928E-09,0,0.01,0,2.11825E-07,2.928E-10,4.049E-06,4.04900000000001E-07
1.04,2.15727E-06,-2.09E-10,0,0.01,0,2.15727E-07,-2.09E-11,3.97200000000001E-06,3.97200000000001E-07
1.05,2.19769E-06,-4.54E-10,0,0.01,0,2.19769E-07,-4.54E-11,4.18999999999999E-06,4.18999999999998E-07
1.06,2.24107E-06,4.274E-09,0,0.01,0,2.24107E-07,4.274E-10,4.26949999999999E-06,4.26949999999998E-07
1.07,2.28308E-06,-1E-11,0,0.01,0,2.28308E-07,-1E-12,4.04500000000001E-06,4.04500000000002E-07
1.08,2.32197E-06,-3.52E-10,0,0.01,0,2.32197E-07,-3.52E-11,3.961E-06,3.961E-07
1.09,2.3623E-06,3.976E-09,0,0.01,0,2.3623E-07,3.976E-10,3.9615E-06,3.9615E-07
1.1,2.4012E-06,-9.8E-11,0,0.01,0,2.4012E-07,-9.8E-12,3.838E-06,3.83800000000001E-07
1.11,2.43906E-06,3.825E-09,0,0.01,0,2.43906E-07,3.825E-10,3.97799999999999E-06,3.97799999999998E-07
1.12,2.48076E-06,-3.39E-10,0,0.01,0,2.48076E-07,-3.39E-11,3.97349999999999E-06,3.97349999999999E-07
1.13,2.51853E-06,4.276E-09,0,0.01,0,2.51853E-07,4.276E-10,3.83000000000001E-06,3.83E-07
1.14,2.55736E-06,-3.02E-10,0,0.01,0,2.55736E-07,-3.02E-11,3.9155E-06,3.91549999999998E-07
1.15,2.59684E-06,4.712E-09,0,0.01,0,2.59684E-07,4.712E-10,3.89449999999999E-06,3.89450000000001E-07
1.16,2.63525E-06,-5.9E-11,0,0.01,0,2.63525E-07,-5.9E-12,3.77550000000001E-06,3.7755E-07
1.17,2.67235E-06,1.76E-10,0,0.01,0,2.67235E-07,1.76E-11,3.81549999999999E-06,3.8155E-07
1.18,2.71156E-06,4.061E-09,0,0.01,0,2.71156E-07,4.061E-10,3.73650000000003E-06,3.73650000000005E-07
1.19,2.74708E-06,1.7E-11,0,0.01,0,2.74708E-07,1.7E-12,3.60700000000003E-06,3.60700000000002E-07
1.2,2.7837E-06,-1.59E-10,0,0.01,0,2.7837E-07,-1.59E-11,3.73950000000001E-06,3.73949999999999E-07
1.21,2.82187E-06,3.874E-09,0,0.01,0,2.82187E-07,3.874E-10,3.7745E-06,3.7745E-07
1.22,2.85919E-06,-2.19E-10,0,0.01,0,2.85919E-07,-2.19E-11,3.61799999999998E-06,3.618E-07
1.23,2.89423E-06,3.996E-09,0,0.01,0,2.89423E-07,3.996E-10,3.5835E-06,3.5835E-07
1.24,2.93086E-06,-2.65E-10,0,0.01,0,2.93086E-07,-2.65E-11,3.60150000000001E-06,3.60149999999999E-07
1.25,2.96626E-06,3.915E-09,0,0.01,0,2.96626E-07,3.915E-10,3.54999999999999E-06,3.55E-07
1.26,3.00186E-06,-2.45E-10,0,0.01,0,3.00186E-07,-2.45E-11,3.63249999999998E-06,3.6325E-07
1.27,3.03891E-06,4.253E-09,0,0.01,0,3.03891E-07,4.253E-10,3.63300000000001E-06,3.63299999999999E-07
1.28,3.07452E-06,-1.75E-10,0,0.01,0,3.07452E-07,-1.75E-11,3.42100000000001E-06,3.42099999999998E-07
1.29,3.10733E-06,4.7E-09,0,0.01,0,3.10733E-07,4.7E-10,3.40199999999999E-06,3.40200000000002E-07
1.3,3.14256E-06,2.9E-11,0,0.01,0,3.14256E-07,2.9E-12,3.49799999999999E-06,3.49799999999999E-07
1.31,3.17729E-06,1.88E-10,0,0.01,0,3.17729E-07,1.88E-11,3.4145E-06,3.41449999999999E-07
1.32,3.21085E-06,3.275E-09,0,0.01,0,3.21085E-07,3.275E-10,3.37200000000001E-06,3.37200000000004E-07
1.33,3.24473E-06,-3.41E-10,0,0.01,0,3.24473E-07,-3.41E-11,3.35049999999999E-06,3.35049999999997E-07
1.34,3.27786E-06,-1.55E-10,0,0.01,0,3.27786E-07,-1.55E-11,3.3495E-06,3.3495E-07
1.35,3.31172E-06,3.938E-09,0,0.01,0,3.31172E-07,3.938E-10,3.3925E-06,3.39250000000002E-07
1.36,3.34571E-06,-1.52E-10,0,0.01,0,3.34571E-07,-1.52E-11,3.25399999999999E-06,3.25400000000001E-07
1.37,3.3768E-06,4.006E-09,0,0.01,0,3.3768E-07,4.006E-10,3.146E-06,3.14599999999999E-07
1.38,3.40863E-06,-3.85E-10,0,0.01,0,3.40863E-07,-3.85E-11,3.13199999999999E-06,3.13199999999998E-07
1.39,3.43944E-06,3.976E-09,0,0.01,0,3.43944E-07,3.976E-10,3.16349999999999E-06,3.1635E-07
1.4,3.4719E-06,-2.86E-10,0,0.01,0,3.4719E-07,-2.86E-11,3.2015E-06,3.20149999999999E-07
1.41,3.50347E-06,4.09E-09,0,0.01,0,3.50347E-07,4.09E-10,3.15500000000001E-06,3.15500000000003E-07
