Setup title,N-18-Id-Vg
Application test name,Id-Vg
Test date,3/20/2017
Test time,17:30:20
Device ID,
Vgate,Idrain,Isubs,Vsource,Vdrain,Vsubs,IdrainPerWg,IsubsPerWg,gm,gmPerWg
0,1.00129E-09,-5.6E-11,0,1.8,0,1.00129E-10,-5.6E-12,-6.094E-09,-6.094E-10
0.01,9.4035E-10,1.7E-10,0,1.8,0,9.4035E-11,1.7E-11,5.9445E-09,5.94449999999999E-10
0.02,1.12018E-09,-1.7E-11,0,1.8,0,1.12018E-10,-1.7E-12,2.59935E-08,2.59935E-09
0.03,1.46022E-09,7.56E-10,0,1.8,0,1.46022E-10,7.56E-11,4.49725E-08,4.49725E-09
0.04,2.01963E-09,-9.7E-11,0,1.8,0,2.01963E-10,-9.7E-12,5.4342E-08,5.4342E-09
0.05,2.54706E-09,7.94E-10,0,1.8,0,2.54706E-10,7.94E-11,7.70075E-08,7.70075E-09
0.06,3.55978E-09,9E-12,0,1.8,0,3.55978E-10,9E-13,9.59275E-08,9.59274999999999E-09
0.07,4.46561E-09,1.52E-10,0,1.8,0,4.46561E-10,1.52E-11,1.200565E-07,1.200565E-08
0.08,5.96091E-09,-1.08E-10,0,1.8,0,5.96091E-10,-1.08E-11,1.917745E-07,1.917745E-08
0.09,8.3011E-09,-9.2E-11,0,1.8,0,8.3011E-10,-9.2E-12,2.461395E-07,2.461395E-08
0.1,1.08837E-08,2.814E-09,0,1.8,0,1.08837E-09,2.814E-10,3.32805E-07,3.32805E-08
0.11,1.49572E-08,-2.78E-10,0,1.8,0,1.49572E-09,-2.78E-11,4.7137E-07,4.7137E-08
0.12,2.03111E-08,4.149E-09,0,1.8,0,2.03111E-09,4.149E-10,6.37165E-07,6.37165E-08
0.13,2.77005E-08,1.34E-10,0,1.8,0,2.77005E-09,1.34E-11,8.77945E-07,8.77944999999999E-08
0.14,3.787E-08,-5.11E-10,0,1.8,0,3.787E-09,-5.11E-11,1.1918E-06,1.1918E-07
0.15,5.15365E-08,8.8E-11,0,1.8,0,5.15365E-09,8.8E-12,1.604735E-06,1.604735E-07
0.16,6.99647E-08,7.9E-11,0,1.8,0,6.99647E-09,7.9E-12,2.07785E-06,2.07785E-07
0.17,9.30935E-08,1.226E-09,0,1.8,0,9.30935E-09,1.226E-10,2.777815E-06,2.777815E-07
0.18,1.25521E-07,-4.06E-10,0,1.8,0,1.25521E-08,-4.06E-11,3.794375E-06,3.794375E-07
0.19,1.68981E-07,4.499E-09,0,1.8,0,1.68981E-08,4.499E-10,4.99245E-06,4.99245E-07
0.2,2.2537E-07,-2.64E-10,0,1.8,0,2.2537E-08,-2.64E-11,6.52024999999999E-06,6.52024999999999E-07
0.21,2.99386E-07,-7.13E-10,0,1.8,0,2.99386E-08,-7.13E-11,8.5385E-06,8.5385E-07
0.22,3.9614E-07,4.074E-09,0,1.8,0,3.9614E-08,4.074E-10,1.11244E-05,1.11244E-06
0.23,5.21874E-07,-3.51E-10,0,1.8,0,5.21874E-08,-3.51E-11,1.416685E-05,1.416685E-06
