Setup title,N-18-Id-Vg
Application test name,Id-Vg
Test date,3/20/2017
Test time,11:46:47
Device ID,
Vgate,Idrain,Isubs,Vsource,Vdrain,Vsubs,IdrainPerWg,IsubsPerWg,gm,gmPerWg
0,7.7216E-10,-2.1E-11,0,1.8,0,7.7216E-11,-2.1E-12,-1.4922E-08,-1.4922E-09
0.01,6.2294E-10,-6.5E-11,0,1.8,0,6.2294E-11,-6.5E-12,-4.405E-09,-4.405E-10
0.02,6.8406E-10,7.88E-10,0,1.8,0,6.8406E-11,7.88E-11,1.47345E-08,1.47345E-09
0.03,9.1763E-10,8.6E-11,0,1.8,0,9.1763E-11,8.6E-12,1.7968E-08,1.7968E-09
0.04,1.04342E-09,8.31E-10,0,1.8,0,1.04342E-10,8.31E-11,2.615E-08,2.615E-09
0.05,1.44063E-09,9E-11,0,1.8,0,1.44063E-10,9E-12,3.49725E-08,3.49725E-09
0.06,1.74287E-09,-8.9E-11,0,1.8,0,1.74287E-10,-8.9E-12,4.29255E-08,4.29255E-09
0.07,2.29914E-09,-7.5E-11,0,1.8,0,2.29914E-10,-7.5E-12,6.85855E-08,6.85855E-09
0.08,3.11458E-09,-6.5E-11,0,1.8,0,3.11458E-10,-6.5E-12,8.9071E-08,8.9071E-09
0.09,4.08056E-09,8.4E-11,0,1.8,0,4.08056E-10,8.4E-12,1.277675E-07,1.277675E-08
0.1,5.66993E-09,-3E-11,0,1.8,0,5.66993E-10,-3E-12,1.66627E-07,1.66627E-08
0.11,7.4131E-09,-9.1E-11,0,1.8,0,7.4131E-10,-9.1E-12,2.14614E-07,2.14614E-08
0.12,9.96221E-09,1.47E-10,0,1.8,0,9.96221E-10,1.47E-11,3.1296E-07,3.1296E-08
0.13,1.36723E-08,4.235E-09,0,1.8,0,1.36723E-09,4.235E-10,4.267095E-07,4.267095E-08
0.14,1.84964E-08,3.33E-10,0,1.8,0,1.84964E-09,3.33E-11,5.6722E-07,5.6722E-08
0.15,2.50167E-08,4.35E-09,0,1.8,0,2.50167E-09,4.35E-10,7.5907E-07,7.5907E-08
0.16,3.36778E-08,2.28E-10,0,1.8,0,3.36778E-09,2.28E-11,1.00655E-06,1.00655E-07
0.17,4.51477E-08,4.298E-09,0,1.8,0,4.51477E-09,4.298E-10,1.351665E-06,1.351665E-07
0.18,6.07111E-08,1.02E-10,0,1.8,0,6.07111E-09,1.02E-11,1.818505E-06,1.818505E-07
0.19,8.15178E-08,4.139E-09,0,1.8,0,8.15178E-09,4.139E-10,2.428255E-06,2.428255E-07
0.2,1.092762E-07,-5.3E-11,0,1.8,0,1.092762E-08,-5.3E-12,3.22551E-06,3.22551E-07
0.21,1.46028E-07,-2.46E-10,0,1.8,0,1.46028E-08,-2.46E-11,4.28784E-06,4.28784E-07
0.22,1.95033E-07,3.924E-09,0,1.8,0,1.95033E-08,3.924E-10,5.6551E-06,5.6551E-07
0.23,2.5913E-07,-3.46E-10,0,1.8,0,2.5913E-08,-3.46E-11,7.46454999999999E-06,7.46454999999999E-07
0.24,3.44324E-07,3.629E-09,0,1.8,0,3.44324E-08,3.629E-10,9.74895E-06,9.74895E-07
0.25,4.54109E-07,-7.03E-10,0,1.8,0,4.54109E-08,-7.03E-11,1.278085E-05,1.278085E-06
0.26,5.99941E-07,3.325E-09,0,1.8,0,5.99941E-08,3.325E-10,1.6618E-05,1.6618E-06
0.27,7.86469E-07,-1.15E-09,0,1.8,0,7.86469E-08,-1.15E-10,2.154495E-05,2.154495E-06
0.28,1.03084E-06,-1.794E-09,0,1.8,0,1.03084E-07,-1.794E-10,2.765005E-05,2.765005E-06
0.29,1.33947E-06,2.281E-09,0,1.8,0,1.33947E-07,2.281E-10,3.52240000000001E-05,3.52240000000001E-06
0.3,1.73532E-06,-2.565E-09,0,1.8,0,1.73532E-07,-2.565E-10,4.50485000000001E-05,4.50485000000001E-06
0.31,2.24044E-06,-2.852E-09,0,1.8,0,2.24044E-07,-2.852E-10,5.6556E-05,5.65559999999999E-06
0.32,2.86644E-06,2.81E-10,0,1.8,0,2.86644E-07,2.81E-11,7.1054E-05,7.1054E-06
0.33,3.66152E-06,-4.501E-09,0,1.8,0,3.66152E-07,-4.501E-10,8.86074999999999E-05,8.86074999999999E-06
0.34,4.63859E-06,-1.314E-09,0,1.8,0,4.63859E-07,-1.314E-10,0.0001097365,1.097365E-05
0.35,5.85625E-06,-6.893E-09,0,1.8,0,5.85625E-07,-6.893E-10,0.000134768,1.34768E-05
0.36,7.33395E-06,-3.832E-09,0,1.8,0,7.33395E-07,-3.832E-10,0.000164278,1.64278E-05
0.37,9.14181E-06,-9.894E-09,0,1.8,0,9.14181E-07,-9.894E-10,0.0001994525,1.994525E-05
0.38,1.1323E-05,-1.3579E-08,0,1.8,0,1.1323E-06,-1.3579E-09,0.0002399895,2.399895E-05
0.39,1.39416E-05,-1.4023E-08,0,1.8,0,1.39416E-06,-1.4023E-09,0.00028795,2.8795E-05
0.4,1.7082E-05,-1.4038E-08,0,1.8,0,1.7082E-06,-1.4038E-09,0.000342355,3.42355E-05
0.41,2.07887E-05,-2.1043E-08,0,1.8,0,2.07887E-06,-2.1043E-09,0.00040167,4.01669999999999E-05
0.42,2.51154E-05,-2.3093E-08,0,1.8,0,2.51154E-06,-2.3093E-09,0.000470620000000001,4.70620000000001E-05
0.43,3.02011E-05,-2.2998E-08,0,1.8,0,3.02011E-06,-2.2998E-09,0.000548045000000001,5.48045000000001E-05
0.44,3.60763E-05,-3.1246E-08,0,1.8,0,3.60763E-06,-3.1246E-09,0.000630929999999999,6.30929999999999E-05
0.45,4.28197E-05,-3.6001E-08,0,1.8,0,4.28197E-06,-3.6001E-09,0.000722904999999999,7.22905E-05
0.46,5.05344E-05,-3.9513E-08,0,1.8,0,5.05344E-06,-3.9513E-09,0.000823644999999999,8.23644999999999E-05
0.47,5.92926E-05,-4.689E-08,0,1.8,0,5.92926E-06,-4.689E-09,0.000923084999999999,9.23084999999999E-05
0.48,6.89961E-05,-5.3643E-08,0,1.8,0,6.89961E-06,-5.3643E-09,0.0010311,0.00010311
