Setup title,P-18-Id-Vg
Application test name,Id-Vg
Test date,3/20/2017
Test time,15:51:16
Device ID,
Vgate,Idrain,Isubs,Vsource,Vdrain,Vsubs,IdrainPerWg,IsubsPerWg,gm,gmPerWg
0,-1.808E-11,6.37E-12,0,-0.05,0,-1.808E-12,6.37E-13,-7.72E-10,-7.72E-11
-0.01,-1.036E-11,1.417E-11,0,-0.05,0,-1.036E-12,1.417E-12,-4.655E-10,-4.655E-11
-0.02,-8.77E-12,1.079E-11,0,-0.05,0,-8.77E-13,1.079E-12,-1.405E-10,-1.405E-11
-0.03,-7.55E-12,-9.25E-12,0,-0.05,0,-7.55E-13,-9.25E-13,-2.9E-11,-2.9E-12
-0.04,-8.19E-12,9.57E-12,0,-0.05,0,-8.19E-13,9.57E-13,-4.2E-11,-4.2E-12
-0.05,-6.71E-12,-1.483E-11,0,-0.05,0,-6.71E-13,-1.483E-12,-7.99999999999996E-12,-7.99999999999996E-13
-0.06,-8.03E-12,-1.501E-11,0,-0.05,0,-8.03E-13,-1.501E-12,8.05E-11,8.04999999999999E-12
-0.07,-8.32E-12,-2.763E-11,0,-0.05,0,-8.32E-13,-2.763E-12,6.55E-11,6.55E-12
-0.08,-9.34E-12,-8.33E-12,0,-0.05,0,-9.34E-13,-8.33E-13,9.55E-11,9.55E-12
-0.09,-1.023E-11,-3.38E-12,0,-0.05,0,-1.023E-12,-3.38E-13,1.595E-10,1.595E-11
-0.1,-1.253E-11,-3.8E-13,0,-0.05,0,-1.253E-12,-3.8E-14,1.605E-10,1.605E-11
-0.11,-1.344E-11,1.009E-11,0,-0.05,0,-1.344E-12,1.009E-12,2.56E-10,2.56E-11
-0.12,-1.765E-11,8.85E-12,0,-0.05,0,-1.765E-12,8.85E-13,3.895E-10,3.895E-11
-0.13,-2.123E-11,-9.03E-12,0,-0.05,0,-2.123E-12,-9.03E-13,5.52E-10,5.52E-11
-0.14,-2.869E-11,-2.515E-11,0,-0.05,0,-2.869E-12,-2.515E-12,7.055E-10,7.055E-11
-0.15,-3.534E-11,3.805E-11,0,-0.05,0,-3.534E-12,3.805E-12,9.895E-10,9.895E-11
-0.16,-4.848E-11,-1.172E-11,0,-0.05,0,-4.848E-12,-1.172E-12,1.2625E-09,1.2625E-10
-0.17,-6.059E-11,-1.06E-12,0,-0.05,0,-6.059E-12,-1.06E-13,1.559E-09,1.559E-10
-0.18,-7.966E-11,-1.061E-11,0,-0.05,0,-7.966E-12,-1.061E-12,2.3485E-09,2.3485E-10
-0.19,-1.0756E-10,1.227E-11,0,-0.05,0,-1.0756E-11,1.227E-12,3.15E-09,3.15E-10
-0.2,-1.4266E-10,-8.64E-12,0,-0.05,0,-1.4266E-11,-8.64E-13,4.1325E-09,4.1325E-10
-0.21,-1.9021E-10,-2.52E-12,0,-0.05,0,-1.9021E-11,-2.52E-13,5.637E-09,5.637E-10
-0.22,-2.554E-10,-6.2E-13,0,-0.05,0,-2.554E-11,-6.2E-14,7.2805E-09,7.2805E-10
-0.23,-3.3582E-10,-5.399E-11,0,-0.05,0,-3.3582E-11,-5.399E-12,1.0484E-08,1.0484E-09
-0.24,-4.6508E-10,4.64E-12,0,-0.05,0,-4.6508E-11,4.64E-13,1.3632E-08,1.3632E-09
-0.25,-6.0846E-10,-1.412E-11,0,-0.05,0,-6.0846E-11,-1.412E-12,1.7623E-08,1.7623E-09
-0.26,-8.1754E-10,-6.56E-12,0,-0.05,0,-8.1754E-11,-6.56E-13,2.4256E-08,2.4256E-09
-0.27,-1.09358E-09,4.58E-11,0,-0.05,0,-1.09358E-10,4.58E-12,3.2634E-08,3.2634E-09
-0.28,-1.47022E-09,-2.417E-11,0,-0.05,0,-1.47022E-10,-2.417E-12,4.1081E-08,4.1081E-09
-0.29,-1.9152E-09,-2.55E-11,0,-0.05,0,-1.9152E-10,-2.55E-12,5.60590000000001E-08,5.60590000000001E-09
-0.3,-2.5914E-09,3.77E-12,0,-0.05,0,-2.5914E-10,3.77E-13,7.47025000000001E-08,7.47025000000001E-09
-0.31,-3.40925E-09,-2.6E-12,0,-0.05,0,-3.40925E-10,-2.6E-13,9.57324999999999E-08,9.57324999999999E-09
-0.32,-4.50605E-09,-8.67E-12,0,-0.05,0,-4.50605E-10,-8.67E-13,1.230765E-07,1.230765E-08
-0.33,-5.87078E-09,2.993E-11,0,-0.05,0,-5.87078E-10,2.993E-12,1.58686E-07,1.58686E-08
-0.34,-7.67977E-09,-1.627E-11,0,-0.05,0,-7.67977E-10,-1.627E-12,2.056815E-07,2.056815E-08
-0.35,-9.98441E-09,1.182E-11,0,-0.05,0,-9.98441E-10,1.182E-12,2.722615E-07,2.722615E-08
-0.36,-1.3125E-08,-1.31E-11,0,-0.05,0,-1.3125E-09,-1.31E-12,3.39319500000001E-07,3.39319500000001E-08
-0.37,-1.67708E-08,3.479E-11,0,-0.05,0,-1.67708E-09,3.479E-12,3.95925000000001E-07,3.95925000000001E-08
-0.38,-2.10435E-08,-3.77E-11,0,-0.05,0,-2.10435E-09,-3.77E-12,4.86665E-07,4.86665E-08
-0.39,-2.65041E-08,-1.24E-12,0,-0.05,0,-2.65041E-09,-1.24E-13,6.03859999999999E-07,6.03859999999999E-08
-0.4,-3.31207E-08,-1.184E-11,0,-0.05,0,-3.31207E-09,-1.184E-12,7.15519999999999E-07,7.15519999999999E-08
-0.41,-4.08145E-08,-3.77E-12,0,-0.05,0,-4.08145E-09,-3.77E-13,8.46274999999999E-07,8.46274999999999E-08
-0.42,-5.00462E-08,-7.46E-12,0,-0.05,0,-5.00462E-09,-7.46E-13,9.90770000000001E-07,9.90770000000001E-08
-0.43,-6.06299E-08,3.601E-11,0,-0.05,0,-6.06299E-09,3.601E-12,1.126735E-06,1.126735E-07
-0.44,-7.25809E-08,-2.27E-12,0,-0.05,0,-7.25809E-09,-2.27E-13,1.275315E-06,1.275315E-07
-0.45,-8.61362E-08,-1.984E-11,0,-0.05,0,-8.61362E-09,-1.984E-12,1.43315E-06,1.43315E-07
-0.46,-1.012439E-07,2.944E-11,0,-0.05,0,-1.012439E-08,2.944E-12,1.58169E-06,1.58169E-07
-0.47,-1.1777E-07,-5.7E-13,0,-0.05,0,-1.1777E-08,-5.7E-14,1.748405E-06,1.748405E-07
-0.48,-1.36212E-07,6.99E-12,0,-0.05,0,-1.36212E-08,6.99E-13,1.92255E-06,1.92255E-07
-0.49,-1.56221E-07,-6.78E-12,0,-0.05,0,-1.56221E-08,-6.78E-13,2.0506E-06,2.0506E-07
-0.5,-1.77224E-07,-1.949E-11,0,-0.05,0,-1.77224E-08,-1.949E-12,2.16745E-06,2.16745E-07
-0.51,-1.9957E-07,-5E-14,0,-0.05,0,-1.9957E-08,-5E-15,2.3029E-06,2.3029E-07
-0.52,-2.23282E-07,-1.916E-11,0,-0.05,0,-2.23282E-08,-1.916E-12,2.42125E-06,2.42125E-07
-0.53,-2.47995E-07,1.214E-11,0,-0.05,0,-2.47995E-08,1.214E-12,2.5043E-06,2.5043E-07
-0.54,-2.73368E-07,-1.179E-11,0,-0.05,0,-2.73368E-08,-1.179E-12,2.60835E-06,2.60835E-07
-0.55,-3.00162E-07,-7.99E-12,0,-0.05,0,-3.00162E-08,-7.99E-13,2.73075E-06,2.73075E-07
-0.56,-3.27983E-07,1.375E-11,0,-0.05,0,-3.27983E-08,1.375E-12,2.78E-06,2.77999999999999E-07
-0.57,-3.55762E-07,1.006E-11,0,-0.05,0,-3.55762E-08,1.006E-12,2.80735E-06,2.80735E-07
-0.58,-3.8413E-07,-3.75E-12,0,-0.05,0,-3.8413E-08,-3.75E-13,2.88595E-06,2.88595E-07
-0.59,-4.13481E-07,-1.517E-11,0,-0.05,0,-4.13481E-08,-1.517E-12,2.95195000000001E-06,2.95195000000001E-07
-0.6,-4.43169E-07,-1.331E-11,0,-0.05,0,-4.43169E-08,-1.331E-12,2.97795000000001E-06,2.97795000000001E-07
