Setup title,"N-18 Id-Vg (fast)"
Classic test name,"I/V Sweep"
Test date,3/22/2017
Test time,17:10:16
Device ID,
Vgate,Idrain,Isubs,Vsource,Vdrain,Vsubs
0,1.6634E-09,-2.89106E-08,0,1.8,0
0.01,1.5829E-09,-2.24916E-08,0,1.8,0
0.02,1.5826E-09,-2.0509E-08,0,1.8,0
0.03,-9.613E-10,-1.77594E-08,0,1.8,0
0.04,-9.474E-10,-1.74608E-08,0,1.8,0
0.05,-9.945E-10,1.61064E-08,0,1.8,0
0.06,-1.0194E-09,2.668E-08,0,1.8,0
0.07,-1.0874E-09,-2.97068E-08,0,1.8,0
0.08,-1.0567E-09,2.544E-08,0,1.8,0
0.09,-1.1339E-09,-3.09456E-08,0,1.8,0
0.1,-1.0941E-09,2.174E-08,0,1.8,0
0.11,-1.0319E-09,-3.24946E-08,0,1.8,0
0.12,-1.0804E-09,1.63624E-08,0,1.8,0
0.13,-1.0812E-09,2.638E-08,0,1.8,0
0.14,-1.1451E-09,-2.96832E-08,0,1.8,0
0.15,-1.1082E-09,2.386E-08,0,1.8,0
0.16,-1.1768E-09,-3.13894E-08,0,1.8,0
0.17,-1.134E-09,1.802E-08,0,1.8,0
0.18,-1.1896E-09,-3.18654E-08,0,1.8,0
0.19,1.4114E-09,-2.726E-08,0,1.8,0
0.2,-1.1868E-09,-1.50364E-08,0,1.8,0
0.21,-1.0916E-09,-1.3962E-09,0,1.8,0
0.22,1.4756E-09,-2.726E-08,0,1.8,0
0.23,-1.0193E-09,-1.76192E-08,0,1.8,0
0.24,-8.799E-10,-1.98218E-08,0,1.8,0
0.25,-8.666E-10,1.54188E-08,0,1.8,0
0.26,-7.246E-10,2.568E-08,0,1.8,0
0.27,2.031E-09,-2.94538E-08,0,1.8,0
0.28,2.0722E-09,-1.69512E-08,0,1.8,0
0.29,2.702E-09,-2.60926E-08,0,1.8,0
0.3,2.889E-09,-2.37866E-08,0,1.8,0
0.31,4.5644E-09,-2.88746E-08,0,1.8,0
0.32,4.2543E-09,-1.322E-08,0,1.8,0
0.33,6.8799E-09,2.258E-08,0,1.8,0
0.34,1.20744E-08,-3.18806E-08,0,1.8,0
0.35,1.65798E-08,-9.756E-09,0,1.8,0
0.36,2.7297E-08,-2.726E-08,0,1.8,0
0.37,3.83866E-08,-1.04498E-08,0,1.8,0
0.38,5.1507E-08,-2.37114E-08,0,1.8,0
0.39,7.31698E-08,8.354E-08,0,1.8,0
0.4,1.02E-07,1.11E-08,0,1.8,0
0.41,1.4048E-07,-1.37438E-08,0,1.8,0
0.42,1.8488E-07,-3.07894E-08,0,1.8,0
0.43,2.4178E-07,1.33684E-08,0,1.8,0
0.44,3.1572E-07,-2.5178E-09,0,1.8,0
0.45,4.0996E-07,-3.16322E-08,0,1.8,0
0.46,5.114E-07,1.08084E-08,0,1.8,0
0.47,6.4528E-07,1.5556E-07,0,1.8,0
0.48,8.0408E-07,-6.1736E-09,0,1.8,0
0.49,9.871E-07,1.0078E-07,0,1.8,0
0.5,1.1896E-06,-2.97296E-08,0,1.8,0
0.51,1.4558E-06,-3.01186E-08,0,1.8,0
