Setup title,"N-18 Id-Vg (fast)"
Classic test name,"I/V Sweep"
Test date,3/22/2017
Test time,16:49:45
Device ID,
Vgate,Idrain,Isubs,Vsource,Vdrain,Vsubs
0,2.507E-10,-1.4216E-09,0,0.05,0
0.01,-1.3245E-09,4.3412E-09,0,0.05,0
0.02,-1.3189E-09,3.3014E-09,0,0.05,0
0.03,-1.315E-09,1.2672E-09,0,0.05,0
0.04,-1.3119E-09,-1.1874E-09,0,0.05,0
0.05,-1.3141E-09,-2.7016E-09,0,0.05,0
0.06,-1.3389E-09,6.6526E-09,0,0.05,0
0.07,-1.4121E-09,3.2872E-09,0,0.05,0
0.08,-1.314E-09,-5.704E-10,0,0.05,0
0.09,-1.3399E-09,6.6246E-09,0,0.05,0
0.1,-1.3948E-09,3.2653E-09,0,0.05,0
0.11,-1.3174E-09,-1.9816E-09,0,0.05,0
0.12,-1.3232E-09,-3.6678E-09,0,0.05,0
0.13,-1.335E-09,5.9482E-09,0,0.05,0
0.14,-1.3287E-09,4.6756E-09,0,0.05,0
0.15,-1.4121E-09,3.2642E-09,0,0.05,0
0.16,-1.318E-09,-1.003E-09,0,0.05,0
0.17,-1.3312E-09,-2.2848E-09,0,0.05,0
0.18,-1.3395E-09,-2.8768E-09,0,0.05,0
0.19,-1.3227E-09,3.0336E-09,0,0.05,0
0.2,-1.3152E-09,7.736E-10,0,0.05,0
0.21,-1.3491E-09,-3.668E-10,0,0.05,0
0.22,-1.3173E-09,2.14E-09,0,0.05,0
0.23,-1.3179E-09,-1.314E-10,0,0.05,0
0.24,-1.3177E-09,-1.5094E-09,0,0.05,0
0.25,-1.3445E-09,7.1034E-09,0,0.05,0
0.26,-1.3283E-09,4.4188E-09,0,0.05,0
0.27,-1.3203E-09,2.9248E-09,0,0.05,0
0.28,-1.3151E-09,5.3408E-09,0,0.05,0
0.29,-1.3209E-09,4.3696E-09,0,0.05,0
0.3,-1.3236E-09,5.0554E-09,0,0.05,0
0.31,-1.3039E-09,1.169E-09,0,0.05,0
0.32,-1.2938E-09,7.2318E-09,0,0.05,0
0.33,-1.2736E-09,1.2778E-09,0,0.05,0
0.34,-1.246E-09,3.065E-09,0,0.05,0
0.35,-1.2209E-09,-1.7644E-09,0,0.05,0
0.36,-1.1185E-09,6.9886E-09,0,0.05,0
0.37,-9.48E-10,5.8546E-09,0,0.05,0
0.38,1.8374E-09,4.1702E-09,0,0.05,0
0.39,2.3656E-09,1.9968E-09,0,0.05,0
0.4,2.5615E-09,8.39E-10,0,0.05,0
0.41,1.6941E-09,-2.4992E-09,0,0.05,0
0.42,3.4672E-09,-3.6948E-09,0,0.05,0
0.43,6.2219E-09,6.5444E-09,0,0.05,0
0.44,1.2711E-08,-9.2116E-09,0,0.05,0
0.45,1.87068E-08,-9.9548E-09,0,0.05,0
0.46,2.36122E-08,-2.7204E-09,0,0.05,0
0.47,3.40966E-08,-2.0514E-09,0,0.05,0
0.48,4.87024E-08,-7.7582E-09,0,0.05,0
0.49,6.5187E-08,3.255E-09,0,0.05,0
0.5,8.77564E-08,6.167E-09,0,0.05,0
0.51,1.199E-07,-1.2E-10,0,0.05,0
0.52,1.5076E-07,-1.08366E-08,0,0.05,0
0.53,1.9046E-07,-3.1978E-09,0,0.05,0
0.54,2.4916E-07,-4.126E-09,0,0.05,0
0.55,3.1276E-07,-1.06426E-08,0,0.05,0
0.56,3.8934E-07,1.2268E-09,0,0.05,0
0.57,4.7896E-07,3.2156E-09,0,0.05,0
0.58,5.802E-07,-3.668E-09,0,0.05,0
0.59,6.9752E-07,1.5932E-09,0,0.05,0
0.6,8.2384E-07,6.208E-10,0,0.05,0
0.61,9.8988E-07,2.7E-11,0,0.05,0
0.62,1.1445E-06,2.4934E-09,0,0.05,0
0.63,1.3318E-06,-3.56E-09,0,0.05,0
0.64,1.5345E-06,3.8844E-09,0,0.05,0
0.65,1.7516E-06,-8.06E-10,0,0.05,0
0.66,1.9912E-06,6.1308E-09,0,0.05,0
0.67,2.2403E-06,1.4806E-09,0,0.05,0
0.68,2.4993E-06,-2.144E-09,0,0.05,0
0.69,2.78E-06,4.7994E-09,0,0.05,0
0.7,3.0671E-06,-3.088E-10,0,0.05,0
0.71,3.3673E-06,-3.8324E-09,0,0.05,0
0.72,3.6644E-06,2.2956E-09,0,0.05,0
0.73,3.9868E-06,-2.638E-09,0,0.05,0
0.74,4.3053E-06,4.6116E-09,0,0.05,0
0.75,4.6371E-06,-4.18E-10,0,0.05,0
0.76,4.9713E-06,7.5246E-09,0,0.05,0
0.77,5.3091E-06,5.337E-09,0,0.05,0
0.78,5.6558E-06,-4.1166E-09,0,0.05,0
0.79,6.0024E-06,4.7166E-09,0,0.05,0
0.8,6.3488E-06,1.806E-10,0,0.05,0
0.81,6.7207E-06,2.6008E-09,0,0.05,0
0.82,7.0759E-06,8.484E-10,0,0.05,0
0.83,7.4421E-06,7.4324E-09,0,0.05,0
0.84,7.7999E-06,2.0044E-09,0,0.05,0
0.85,8.1861E-06,-2.9266E-09,0,0.05,0
0.86,8.5398E-06,-1.3674E-09,0,0.05,0
0.87,8.9107E-06,5.8046E-09,0,0.05,0
0.88,9.2828E-06,-1.9016E-09,0,0.05,0
0.89,9.6566E-06,-1.3914E-09,0,0.05,0
0.9,1.00267E-05,-4.582E-09,0,0.05,0
0.91,1.03969E-05,6.728E-09,0,0.05,0
0.92,1.0772E-05,7.398E-10,0,0.05,0
0.93,1.11422E-05,6.67E-09,0,0.05,0
0.94,1.1514E-05,4.1326E-09,0,0.05,0
0.95,1.1916E-05,-1.0137E-08,0,0.05,0
0.96,1.2254E-05,-4.3848E-09,0,0.05,0
0.97,1.2628E-05,-4.5134E-09,0,0.05,0
0.98,1.3012E-05,7.1794E-09,0,0.05,0
0.99,1.3364E-05,2.8648E-09,0,0.05,0
1,1.374E-05,-4.48E-09,0,0.05,0
