Setup title,"N-18 Id-Vg (fast)"
Classic test name,"I/V Sweep"
Test date,3/22/2017
Test time,17:11:07
Device ID,
Vgate,Idrain,Isubs,Vsource,Vdrain,Vsubs
0,-7.027E-10,-7.159E-09,0,0.05,0
0.01,-1.3149E-09,4.156E-09,0,0.05,0
0.02,-1.3359E-09,2.604E-08,0,0.05,0
0.03,-1.2862E-09,-1.5066E-09,0,0.05,0
0.04,-1.2703E-09,1.216E-08,0,0.05,0
0.05,-1.225E-09,-3.56948E-08,0,0.05,0
0.06,-1.3382E-09,6.5984E-09,0,0.05,0
0.07,-9.321E-10,3.686E-08,0,0.05,0
0.08,-1.2812E-09,1.6859E-08,0,0.05,0
0.09,-1.275E-09,9.02E-09,0,0.05,0
0.1,-1.3362E-09,-3.5243E-08,0,0.05,0
0.11,1.2677E-09,-2.988E-08,0,0.05,0
0.12,-1.907E-10,-9.6806E-09,0,0.05,0
0.13,3.076E-10,-3.31724E-08,0,0.05,0
0.14,-1.2297E-09,-2.152E-08,0,0.05,0
0.15,-1.3167E-09,-1.536E-08,0,0.05,0
0.16,-1.322E-09,-3.54506E-08,0,0.05,0
0.17,1.3187E-09,-2.98E-08,0,0.05,0
0.18,-1.3337E-09,-2.2453E-08,0,0.05,0
0.19,-1.3399E-09,7.7784E-09,0,0.05,0
0.2,-1.3307E-09,-3.114E-08,0,0.05,0
0.21,1.2955E-09,1.0132E-07,0,0.05,0
0.22,-1.3319E-09,2.364E-08,0,0.05,0
0.23,-1.2555E-09,-6.0976E-09,0,0.05,0
0.24,-1.2962E-09,-5.62E-09,0,0.05,0
0.25,-1.326E-09,-3.53136E-08,0,0.05,0
0.26,1.3259E-09,-3.012E-08,0,0.05,0
0.27,-1.3255E-09,-1.81352E-08,0,0.05,0
0.28,-1.2676E-09,-9.074E-10,0,0.05,0
0.29,-1.2324E-09,1.25E-08,0,0.05,0
0.3,-1.1689E-09,-3.55422E-08,0,0.05,0
0.31,-1.2348E-09,7.1824E-09,0,0.05,0
0.32,-1.0566E-09,3.152E-08,0,0.05,0
0.33,-9.08E-10,-3.32958E-08,0,0.05,0
0.34,1.6515E-09,-3.799E-09,0,0.05,0
0.35,1.9205E-09,-2.3425E-08,0,0.05,0
0.36,2.3302E-09,-2.33412E-08,0,0.05,0
0.37,2.4495E-09,-2.35266E-08,0,0.05,0
0.38,3.7848E-09,-3.10564E-08,0,0.05,0
0.39,2.7958E-09,-3.26472E-08,0,0.05,0
0.4,4.9104E-09,1.716E-08,0,0.05,0
0.41,7.7672E-09,-3.29348E-08,0,0.05,0
0.42,1.1755E-08,-2.14058E-08,0,0.05,0
0.43,1.75668E-08,8.76E-09,0,0.05,0
0.44,2.53756E-08,-2.09656E-08,0,0.05,0
0.45,3.54752E-08,6.3082E-09,0,0.05,0
0.46,4.8593E-08,7.6E-09,0,0.05,0
0.47,6.64794E-08,-3.30518E-08,0,0.05,0
0.48,8.68262E-08,-1.3046E-09,0,0.05,0
0.49,1.1304E-07,-3.1932E-09,0,0.05,0
0.5,1.4548E-07,-1.9241E-08,0,0.05,0
0.51,1.8788E-07,-3.004E-08,0,0.05,0
0.52,2.3712E-07,-3.2382E-08,0,0.05,0
0.53,2.8798E-07,1.1724E-07,0,0.05,0
0.54,3.5472E-07,1.1272E-09,0,0.05,0
0.55,4.3E-07,2.716E-08,0,0.05,0
0.56,5.2156E-07,5.956E-09,0,0.05,0
0.57,6.2684E-07,-4.2966E-09,0,0.05,0
0.58,7.434E-07,7.47E-08,0,0.05,0
0.59,8.6794E-07,9.11E-08,0,0.05,0
0.6,1.0123E-06,5.2206E-09,0,0.05,0
0.61,1.1795E-06,6.891E-09,0,0.05,0
0.62,1.3457E-06,-3.1658E-09,0,0.05,0
0.63,1.54E-06,-3.136E-08,0,0.05,0
0.64,1.7399E-06,-1.20546E-08,0,0.05,0
0.65,1.9534E-06,-3.4766E-08,0,0.05,0
0.66,2.1732E-06,7.1628E-09,0,0.05,0
0.67,2.4167E-06,4.34E-09,0,0.05,0
0.68,2.6645E-06,-3.56E-09,0,0.05,0
0.69,2.9234E-06,-2.324E-08,0,0.05,0
0.7,3.1979E-06,-3.5E-09,0,0.05,0
0.71,3.4674E-06,6.82E-09,0,0.05,0
0.72,3.7476E-06,-1.488E-08,0,0.05,0
0.73,4.0377E-06,-9.4E-10,0,0.05,0
0.74,4.3385E-06,-3.4E-09,0,0.05,0
0.75,4.6364E-06,2.82E-09,0,0.05,0
0.76,4.9336E-06,-1.68E-09,0,0.05,0
0.77,5.2387E-06,-1.266E-08,0,0.05,0
0.78,5.5544E-06,-2.46E-09,0,0.05,0
0.79,5.8838E-06,-3.008E-08,0,0.05,0
0.8,6.1995E-06,-3.023E-08,0,0.05,0
0.81,6.5091E-06,-1.24408E-08,0,0.05,0
0.82,6.838E-06,-3.17E-08,0,0.05,0
0.83,7.1691E-06,9.68E-09,0,0.05,0
0.84,7.5063E-06,7.6E-10,0,0.05,0
0.85,7.826E-06,-1.118E-08,0,0.05,0
0.86,8.1807E-06,-3.018E-08,0,0.05,0
0.87,8.5159E-06,-3.21876E-08,0,0.05,0
0.88,8.8293E-06,5.5112E-09,0,0.05,0
