Setup title,"P-18 Id-Vg (fast)"
Classic test name,"I/V Sweep"
Test date,3/22/2017
Test time,16:19:32
Device ID,
Vgate,Idrain,Isubs,Vsource,Vdrain,Vsubs
0,8.684E-10,1.0885E-09,0,-1.8,0
-0.01,-1.8076E-09,-1.3058E-09,0,-1.8,0
-0.02,1.0317E-09,1.6278E-09,0,-1.8,0
-0.03,-1.7725E-09,-1.2965E-09,0,-1.8,0
-0.04,1.0773E-09,1.665E-09,0,-1.8,0
-0.05,-1.7181E-09,-1.1991E-09,0,-1.8,0
-0.06,1.0943E-09,1.6364E-09,0,-1.8,0
-0.07,-1.7194E-09,-1.2456E-09,0,-1.8,0
-0.08,1.0999E-09,1.6736E-09,0,-1.8,0
-0.09,-1.5757E-09,-1.339E-09,0,-1.8,0
-0.1,1.1569E-09,1.605E-09,0,-1.8,0
-0.11,-1.6534E-09,-1.2014E-09,0,-1.8,0
-0.12,1.1716E-09,1.6077E-09,0,-1.8,0
-0.13,-1.6618E-09,-1.2633E-09,0,-1.8,0
-0.14,1.1881E-09,1.6131E-09,0,-1.8,0
-0.15,-1.5943E-09,-1.2639E-09,0,-1.8,0
-0.16,1.1785E-09,1.6618E-09,0,-1.8,0
-0.17,-1.6094E-09,-1.204E-09,0,-1.8,0
-0.18,1.2191E-09,1.6419E-09,0,-1.8,0
-0.19,-1.6138E-09,-1.3251E-09,0,-1.8,0
-0.2,1.2324E-09,1.5139E-09,0,-1.8,0
-0.21,-1.5744E-09,-1.313E-09,0,-1.8,0
-0.22,9.702E-10,1.2313E-09,0,-1.8,0
-0.23,-1.5542E-09,-1.3389E-09,0,-1.8,0
-0.24,1.2405E-09,1.5812E-09,0,-1.8,0
-0.25,-1.5922E-09,-1.316E-09,0,-1.8,0
-0.26,1.2477E-09,1.6416E-09,0,-1.8,0
-0.27,-1.571E-09,-1.2227E-09,0,-1.8,0
-0.28,1.2188E-09,1.6743E-09,0,-1.8,0
-0.29,-1.5577E-09,-1.2173E-09,0,-1.8,0
-0.3,1.2245E-09,1.6748E-09,0,-1.8,0
-0.31,-1.5793E-09,-1.2621E-09,0,-1.8,0
-0.32,1.2286E-09,1.6238E-09,0,-1.8,0
-0.33,-1.5544E-09,-1.2295E-09,0,-1.8,0
-0.34,1.2407E-09,1.4075E-09,0,-1.8,0
-0.35,-1.5601E-09,-1.2097E-09,0,-1.8,0
-0.36,1.2297E-09,1.6744E-09,0,-1.8,0
-0.37,-1.5214E-09,-1.3487E-09,0,-1.8,0
-0.38,1.2558E-09,1.6621E-09,0,-1.8,0
-0.39,-1.5629E-09,-1.3035E-09,0,-1.8,0
-0.4,1.2933E-09,1.6738E-09,0,-1.8,0
-0.41,-1.5568E-09,-1.2996E-09,0,-1.8,0
-0.42,1.2668E-09,1.6628E-09,0,-1.8,0
-0.43,-1.5551E-09,-1.2657E-09,0,-1.8,0
-0.44,1.2445E-09,1.6738E-09,0,-1.8,0
-0.45,-1.5659E-09,-1.2531E-09,0,-1.8,0
-0.46,1.2306E-09,1.6722E-09,0,-1.8,0
-0.47,-1.5908E-09,-1.2449E-09,0,-1.8,0
-0.48,1.138E-09,1.6261E-09,0,-1.8,0
-0.49,-1.8249E-09,-1.2997E-09,0,-1.8,0
-0.5,-2.2285E-09,1.6103E-09,0,-1.8,0
-0.51,-2.6467E-09,-1.1642E-09,0,-1.8,0
-0.52,-1.182E-09,-1.5925E-09,0,-1.8,0
-0.53,-4.3006E-09,1.1507E-09,0,-1.8,0
-0.54,-6.7504E-09,-1.4074E-09,0,-1.8,0
-0.55,-9.1289E-09,1.2315E-09,0,-1.8,0
-0.56,-1.51462E-08,-1.3076E-09,0,-1.8,0
-0.57,-2.51412E-08,-1.2683E-09,0,-1.8,0
-0.58,-3.8634E-08,1.1917E-09,0,-1.8,0
-0.59,-5.18964E-08,-1.5928E-09,0,-1.8,0
-0.6,-7.73938E-08,3.23E-10,0,-1.8,0
-0.61,-1.031716E-07,1.6491E-09,0,-1.8,0
-0.62,-1.4024E-07,7.011E-10,0,-1.8,0
-0.63,-1.8072E-07,-1.4348E-09,0,-1.8,0
-0.64,-2.303E-07,1.2824E-09,0,-1.8,0
-0.65,-2.9166E-07,-1.3032E-09,0,-1.8,0
-0.66,-3.575E-07,1.6357E-09,0,-1.8,0
-0.67,-4.3994E-07,4.745E-10,0,-1.8,0
