Setup title,"N-18 Id-Vg (fast)"
Classic test name,"I/V Sweep"
Test date,3/22/2017
Test time,16:10:55
Device ID,
Vgate,Idrain,Isubs,Vsource,Vdrain,Vsubs
0,1.4053E-09,-3.5994E-09,0,0.01,0
0.01,1.4467E-09,-5.295E-10,0,0.01,0
0.02,-1.4521E-09,2.1662E-09,0,0.01,0
0.03,1.4546E-09,1.5347E-09,0,0.01,0
0.04,-1.4312E-09,-1.546E-10,0,0.01,0
0.05,1.4405E-09,2.2069E-09,0,0.01,0
0.06,-1.3685E-09,-3.9852E-09,0,0.01,0
0.07,1.4066E-09,3.5226E-09,0,0.01,0
0.08,-1.3941E-09,-4.4387E-09,0,0.01,0
0.09,1.4288E-09,3.5814E-09,0,0.01,0
0.1,-1.4293E-09,-4.4706E-09,0,0.01,0
0.11,1.4672E-09,3.1021E-09,0,0.01,0
0.12,-1.3975E-09,-4.0355E-09,0,0.01,0
0.13,1.1219E-09,2.8569E-09,0,0.01,0
0.14,-1.1662E-09,-3.6954E-09,0,0.01,0
0.15,8.733E-10,2.1109E-09,0,0.01,0
0.16,4.579E-10,-3.6018E-09,0,0.01,0
0.17,-1.4419E-09,2.1577E-09,0,0.01,0
0.18,1.4388E-09,2.3297E-09,0,0.01,0
0.19,-1.3883E-09,-2.1186E-09,0,0.01,0
0.2,1.3998E-09,3.4124E-09,0,0.01,0
0.21,-1.365E-09,-3.8083E-09,0,0.01,0
0.22,1.3874E-09,3.6613E-09,0,0.01,0
0.23,-1.4077E-09,-4.1145E-09,0,0.01,0
0.24,1.4141E-09,3.6766E-09,0,0.01,0
0.25,-1.4441E-09,-4.4423E-09,0,0.01,0
0.26,1.4546E-09,3.5246E-09,0,0.01,0
0.27,-1.4279E-09,-4.448E-09,0,0.01,0
0.28,1.4601E-09,2.9324E-09,0,0.01,0
0.29,-1.417E-09,-4.1772E-09,0,0.01,0
0.3,1.4452E-09,2.9301E-09,0,0.01,0
0.31,-4.19E-10,-3.6608E-09,0,0.01,0
0.32,-6.99E-11,1.9849E-09,0,0.01,0
0.33,2.966E-10,-3.5147E-09,0,0.01,0
0.34,-1.5256E-09,2.023E-09,0,0.01,0
0.35,1.387E-09,1.5302E-09,0,0.01,0
0.36,-1.5455E-09,1.1657E-09,0,0.01,0
0.37,1.5607E-09,3.7084E-09,0,0.01,0
0.38,-1.1083E-09,-4.4342E-09,0,0.01,0
0.39,2.6704E-09,3.4327E-09,0,0.01,0
0.4,2.5335E-09,-4.4532E-09,0,0.01,0
0.41,1.06415E-08,2.7079E-09,0,0.01,0
0.42,2.00352E-08,-4.1859E-09,0,0.01,0
0.43,3.28622E-08,2.0068E-09,0,0.01,0
0.44,5.7215E-08,3.3586E-09,0,0.01,0
0.45,9.2157E-08,-3.8457E-09,0,0.01,0
0.46,1.382E-07,3.6849E-09,0,0.01,0
0.47,1.7792E-07,-1.7111E-09,0,0.01,0
0.48,3.1586E-07,3.64E-11,0,0.01,0
0.49,4.638E-07,4.9301E-09,0,0.01,0
0.5,6.8454E-07,-3.4682E-09,0,0.01,0
0.51,1.00982E-06,2.0638E-09,0,0.01,0
0.52,1.4848E-06,3.7012E-09,0,0.01,0
0.53,2.184E-06,2.7947E-09,0,0.01,0
0.54,3.046E-06,2.7838E-09,0,0.01,0
0.55,4.2557E-06,-1.3886E-09,0,0.01,0
0.56,5.8856E-06,2.6231E-09,0,0.01,0
0.57,7.979E-06,-1.2981E-09,0,0.01,0
0.58,1.05677E-05,5.2442E-09,0,0.01,0
0.59,1.3548E-05,3.3571E-09,0,0.01,0
0.6,1.7144E-05,-9.577E-10,0,0.01,0
0.61,2.1584E-05,-6.45E-10,0,0.01,0
0.62,2.6568E-05,4.7283E-09,0,0.01,0
0.63,3.1952E-05,-3.4876E-09,0,0.01,0
0.64,3.788E-05,1.9743E-09,0,0.01,0
0.65,4.4968E-05,-3.6494E-09,0,0.01,0
0.66,5.1798E-05,2.2533E-09,0,0.01,0
0.67,6.0454E-05,-4.141E-09,0,0.01,0
0.68,6.8596E-05,3.7217E-09,0,0.01,0
0.69,7.611E-05,-2.6728E-09,0,0.01,0
