Setup title,N-18-Id-Vd
Application test name,Id-Vd
Test date,3/22/2017
Test time,15:25:40
Device ID,
Vdrain,Idrain,Vgate,Vsource,Vsubs,IdrainPerWg
0,-2.6026E-07,0.6,0,0,-7.436E-09
0.01,4.2071E-06,0.6,0,0,1.20202857142857E-07
0.02,7.9351E-06,0.6,0,0,2.26717142857143E-07
0.03,1.12242E-05,0.6,0,0,3.20691428571429E-07
0.04,1.4111E-05,0.6,0,0,4.03171428571429E-07
0.05,1.6604E-05,0.6,0,0,4.744E-07
0.06,1.8807E-05,0.6,0,0,5.37342857142857E-07
0.07,2.0918E-05,0.6,0,0,5.97657142857143E-07
0.08,2.2775E-05,0.6,0,0,6.50714285714286E-07
0.09,2.4511E-05,0.6,0,0,7.00314285714286E-07
0.1,2.5978E-05,0.6,0,0,7.42228571428571E-07
0.11,2.7332E-05,0.6,0,0,7.80914285714286E-07
0.12,2.8759E-05,0.6,0,0,8.21685714285714E-07
0.13,2.9966E-05,0.6,0,0,8.56171428571428E-07
0.14,3.0979E-05,0.6,0,0,8.85114285714286E-07
0.15,3.2058E-05,0.6,0,0,9.15942857142857E-07
0.16,3.3131E-05,0.6,0,0,9.466E-07
0.17,3.4021E-05,0.6,0,0,9.72028571428571E-07
0.18,3.4911E-05,0.6,0,0,9.97457142857143E-07
0.19,3.5755E-05,0.6,0,0,1.02157142857143E-06
0.2,3.6607E-05,0.6,0,0,1.04591428571429E-06
0.21,3.7477E-05,0.6,0,0,1.07077142857143E-06
0.22,3.8258E-05,0.6,0,0,1.09308571428571E-06
0.23,3.8935E-05,0.6,0,0,1.11242857142857E-06
0.24,3.9717E-05,0.6,0,0,1.13477142857143E-06
0.25,4.0379E-05,0.6,0,0,1.15368571428571E-06
0.26,4.1065E-05,0.6,0,0,1.17328571428571E-06
0.27,4.1789E-05,0.6,0,0,1.19397142857143E-06
0.28,4.2406E-05,0.6,0,0,1.2116E-06
0.29,4.2981E-05,0.6,0,0,1.22802857142857E-06
0.3,4.3735E-05,0.6,0,0,1.24957142857143E-06
0.31,4.4474E-05,0.6,0,0,1.27068571428571E-06
0.32,4.4985E-05,0.6,0,0,1.28528571428571E-06
0.33,4.5703E-05,0.6,0,0,1.3058E-06
0.34,4.6285E-05,0.6,0,0,1.32242857142857E-06
0.35,4.6966E-05,0.6,0,0,1.34188571428571E-06
0.36,4.757E-05,0.6,0,0,1.35914285714286E-06
0.37,4.8121E-05,0.6,0,0,1.37488571428571E-06
0.38,4.8589E-05,0.6,0,0,1.38825714285714E-06
0.39,4.9382E-05,0.6,0,0,1.41091428571429E-06
0.4,5.0071E-05,0.6,0,0,1.4306E-06
0.41,5.06E-05,0.6,0,0,1.44571428571429E-06
0.42,5.1285E-05,0.6,0,0,1.46528571428571E-06
0.43,5.198E-05,0.6,0,0,1.48514285714286E-06
0.44,5.2518E-05,0.6,0,0,1.50051428571429E-06
0.45,5.3212E-05,0.6,0,0,1.52034285714286E-06
0.46,5.3758E-05,0.6,0,0,1.53594285714286E-06
0.47,5.4432E-05,0.6,0,0,1.5552E-06
0.48,5.5145E-05,0.6,0,0,1.57557142857143E-06
0.49,5.5799E-05,0.6,0,0,1.59425714285714E-06
0.5,5.6366E-05,0.6,0,0,1.61045714285714E-06
0.51,5.7001E-05,0.6,0,0,1.6286E-06
0.52,5.7774E-05,0.6,0,0,1.65068571428571E-06
0.53,5.8425E-05,0.6,0,0,1.66928571428571E-06
0.54,5.8883E-05,0.6,0,0,1.68237142857143E-06
0.55,5.9471E-05,0.6,0,0,1.69917142857143E-06
0.56,6.0143E-05,0.6,0,0,1.71837142857143E-06
0.57,6.1005E-05,0.6,0,0,1.743E-06
0.58,6.1473E-05,0.6,0,0,1.75637142857143E-06
0.59,6.2056E-05,0.6,0,0,1.77302857142857E-06
0.6,6.279E-05,0.6,0,0,1.794E-06
0.61,6.3539E-05,0.6,0,0,1.8154E-06
0.62,6.4222E-05,0.6,0,0,1.83491428571429E-06
0.63,6.4996E-05,0.6,0,0,1.85702857142857E-06
0.64,6.5572E-05,0.6,0,0,1.87348571428571E-06
0.65,6.622E-05,0.6,0,0,1.892E-06
0.66,6.7019E-05,0.6,0,0,1.91482857142857E-06
0.67,6.7726E-05,0.6,0,0,1.93502857142857E-06
0.68,6.7874E-05,0.6,0,0,1.93925714285714E-06
0.69,6.8482E-05,0.6,0,0,1.95662857142857E-06
0.7,6.9167E-05,0.6,0,0,1.9762E-06
0.71,7.0133E-05,0.6,0,0,2.0038E-06
0.72,7.0876E-05,0.6,0,0,2.02502857142857E-06
0.73,7.1489E-05,0.6,0,0,2.04254285714286E-06
0.74,7.2189E-05,0.6,0,0,2.06254285714286E-06
0.75,7.3071E-05,0.6,0,0,2.08774285714286E-06
0.76,7.3645E-05,0.6,0,0,2.10414285714286E-06
0.77,7.434E-05,0.6,0,0,2.124E-06
0.78,7.5126E-05,0.6,0,0,2.14645714285714E-06
0.79,7.5873E-05,0.6,0,0,2.1678E-06
0.8,7.6477E-05,0.6,0,0,2.18505714285714E-06
0.81,7.7428E-05,0.6,0,0,2.21222857142857E-06
0.82,7.8056E-05,0.6,0,0,2.23017142857143E-06
0.83,7.8678E-05,0.6,0,0,2.24794285714286E-06
