Setup title,N-18-Id-Vg
Application test name,Id-Vg
Test date,3/13/2017
Test time,10:59:35
Device ID,
Vgate,Idrain,Isubs,Vsource,Vdrain,Vsubs,IdrainPerWg,IsubsPerWg,gm,gmPerWg
0,5.675E-11,-2.12E-11,0,0.01,0,5.675E-12,-2.12E-12,1.892E-09,1.892E-10
0.01,7.567E-11,-1.63E-11,0,0.01,0,7.567E-12,-1.63E-12,2.2495E-09,2.2495E-10
0.02,1.0174E-10,2.39E-11,0,0.01,0,1.0174E-11,2.39E-12,3.061E-09,3.061E-10
0.03,1.3689E-10,3.72E-11,0,0.01,0,1.3689E-11,3.72E-12,4.3665E-09,4.3665E-10
0.04,1.8907E-10,-2.5E-12,0,0.01,0,1.8907E-11,-2.5E-13,6.2385E-09,6.2385E-10
0.05,2.6166E-10,8.5E-12,0,0.01,0,2.6166E-11,8.5E-13,8.5025E-09,8.5025E-10
0.06,3.5912E-10,-2.9E-11,0,0.01,0,3.5912E-11,-2.9E-12,1.16805E-08,1.16805E-09
0.07,4.9527E-10,-2.14E-11,0,0.01,0,4.9527E-11,-2.14E-12,1.5454E-08,1.5454E-09
0.08,6.682E-10,-7.6E-12,0,0.01,0,6.682E-11,-7.6E-13,2.2316E-08,2.2316E-09
0.09,9.4159E-10,-5.35E-11,0,0.01,0,9.4159E-11,-5.35E-12,3.04645E-08,3.04645E-09
0.1,1.27749E-09,-7E-12,0,0.01,0,1.27749E-10,-7E-13,4.28245E-08,4.28245E-09
0.11,1.79808E-09,-3.23E-11,0,0.01,0,1.79808E-10,-3.23E-12,6.02415E-08,6.02415E-09
0.12,2.48232E-09,-4.9E-12,0,0.01,0,2.48232E-10,-4.9E-13,8.04795E-08,8.04795E-09
0.13,3.40767E-09,-2.82E-11,0,0.01,0,3.40767E-10,-2.82E-12,1.05382E-07,1.05382E-08
0.14,4.58996E-09,-1.02E-11,0,0.01,0,4.58996E-10,-1.02E-12,1.47772E-07,1.47772E-08
0.15,6.36311E-09,-2.9E-12,0,0.01,0,6.36311E-10,-2.9E-13,2.01188E-07,2.01188E-08
0.16,8.61372E-09,7E-12,0,0.01,0,8.61372E-10,7E-13,2.781195E-07,2.781195E-08
0.17,1.19255E-08,-7.5E-12,0,0.01,0,1.19255E-09,-7.5E-13,3.71379E-07,3.71378999999999E-08
0.18,1.60413E-08,-4.1E-11,0,0.01,0,1.60413E-09,-4.1E-12,5.0072E-07,5.0072E-08
0.19,2.19399E-08,-2.14E-11,0,0.01,0,2.19399E-09,-2.14E-12,6.59365E-07,6.59365E-08
0.2,2.92286E-08,1.83E-11,0,0.01,0,2.92286E-09,1.83E-12,8.61674999999999E-07,8.61674999999999E-08
0.21,3.91734E-08,-3.11E-11,0,0.01,0,3.91734E-09,-3.11E-12,1.100285E-06,1.100285E-07
0.22,5.12343E-08,-1.9E-12,0,0.01,0,5.12343E-09,-1.9E-13,1.468395E-06,1.468395E-07
0.23,6.85413E-08,5.2E-12,0,0.01,0,6.85413E-09,5.2E-13,1.929475E-06,1.929475E-07
0.24,8.98238E-08,4.4E-11,0,0.01,0,8.98238E-09,4.4E-12,2.376135E-06,2.376135E-07
0.25,1.16064E-07,-1.62E-11,0,0.01,0,1.16064E-08,-1.62E-12,3.19561E-06,3.19561E-07
0.26,1.53736E-07,-7E-12,0,0.01,0,1.53736E-08,-7E-13,4.1977E-06,4.19769999999999E-07
0.27,2.00018E-07,-1.26E-11,0,0.01,0,2.00018E-08,-1.26E-12,5.22765E-06,5.22765E-07
0.28,2.58289E-07,7.2E-12,0,0.01,0,2.58289E-08,7.2E-13,6.82354999999999E-06,6.82354999999999E-07
0.29,3.36489E-07,1.79E-11,0,0.01,0,3.36489E-08,1.79E-12,8.48355000000001E-06,8.48355000000002E-07
0.3,4.2796E-07,-6.51E-11,0,0.01,0,4.2796E-08,-6.51E-12,1.040195E-05,1.040195E-06
0.31,5.44528E-07,2.1E-12,0,0.01,0,5.44528E-08,2.1E-13,1.359235E-05,1.359235E-06
0.32,6.99807E-07,2.3E-12,0,0.01,0,6.99807E-08,2.3E-13,1.693205E-05,1.693205E-06
0.33,8.83169E-07,-1.36E-11,0,0.01,0,8.83169E-08,-1.36E-12,2.035195E-05,2.035195E-06
0.34,1.106846E-06,-2.7E-11,0,0.01,0,1.106846E-07,-2.7E-12,2.564055E-05,2.564055E-06
0.35,1.39598E-06,3.7E-12,0,0.01,0,1.39598E-07,3.7E-13,3.16257E-05,3.16257E-06
0.36,1.73936E-06,1.2E-11,0,0.01,0,1.73936E-07,1.2E-12,3.86600000000001E-05,3.86600000000001E-06
0.37,2.16918E-06,1.1E-12,0,0.01,0,2.16918E-07,1.1E-13,4.37870000000001E-05,4.37870000000001E-06
0.38,2.6151E-06,-2.88E-11,0,0.01,0,2.6151E-07,-2.88E-12,4.91435E-05,4.91435E-06
0.39,3.15205E-06,-1.18E-11,0,0.01,0,3.15205E-07,-1.18E-12,5.92805E-05,5.92804999999999E-06
0.4,3.80071E-06,-4.24E-11,0,0.01,0,3.80071E-07,-4.24E-12,7.14815E-05,7.14814999999999E-06
0.41,4.58168E-06,-1.26E-11,0,0.01,0,4.58168E-07,-1.26E-12,8.03704999999999E-05,8.03704999999999E-06
0.42,5.40812E-06,-3.7E-12,0,0.01,0,5.40812E-07,-3.7E-13,8.58230000000002E-05,8.58230000000002E-06
0.43,6.29814E-06,-1.66E-11,0,0.01,0,6.29814E-07,-1.66E-12,9.27920000000002E-05,9.27920000000002E-06
0.44,7.26396E-06,3.8E-12,0,0.01,0,7.26396E-07,3.8E-13,0.000103943,1.03943E-05
0.45,8.377E-06,-8.2E-12,0,0.01,0,8.377E-07,-8.2E-13,0.0001152165,1.152165E-05
0.46,9.56829E-06,-3.08E-11,0,0.01,0,9.56829E-07,-3.08E-12,0.000123767,1.23767E-05
0.47,1.085234E-05,-2.27E-11,0,0.01,0,1.085234E-06,-2.27E-12,0.0001308505,1.308505E-05
0.48,1.21853E-05,-3.94E-11,0,0.01,0,1.21853E-06,-3.94E-12,0.000136733,1.36733E-05
0.49,1.3587E-05,4.7E-12,0,0.01,0,1.3587E-06,4.7E-13,0.000143535,1.43535E-05
0.5,1.5056E-05,3.4E-12,0,0.01,0,1.5056E-06,3.4E-13,0.000152525,1.52525E-05
0.51,1.66375E-05,-1.16E-11,0,0.01,0,1.66375E-06,-1.16E-12,0.000157225,1.57225E-05
0.52,1.82005E-05,-4.1E-12,0,0.01,0,1.82005E-06,-4.1E-13,0.000160845,1.60845E-05
0.53,1.98544E-05,-2.16E-11,0,0.01,0,1.98544E-06,-2.16E-12,0.0001676,1.676E-05
0.54,2.15525E-05,-2.25E-11,0,0.01,0,2.15525E-06,-2.25E-12,0.00017223,1.7223E-05
0.55,2.3299E-05,2.08E-11,0,0.01,0,2.3299E-06,2.08E-12,0.00017487,1.7487E-05
0.56,2.50499E-05,7.1E-12,0,0.01,0,2.50499E-06,7.1E-13,0.000177165,1.77165E-05
0.57,2.68423E-05,-2.81E-11,0,0.01,0,2.68423E-06,-2.81E-12,0.00018,1.8E-05
0.58,2.86499E-05,-4.2E-12,0,0.01,0,2.86499E-06,-4.2E-13,0.000182315,1.82315E-05
0.59,3.04886E-05,-1.67E-11,0,0.01,0,3.04886E-06,-1.67E-12,0.000184050000000001,1.84050000000001E-05
0.6,3.23309E-05,-1.38E-11,0,0.01,0,3.23309E-06,-1.38E-12,0.000185260000000001,1.85260000000001E-05
0.61,3.41938E-05,-4.69E-11,0,0.01,0,3.41938E-06,-4.69E-12,0.00018671,1.8671E-05
0.62,3.60651E-05,-2.38E-11,0,0.01,0,3.60651E-06,-2.38E-12,0.00018911,1.8911E-05
0.63,3.7976E-05,-1.04E-11,0,0.01,0,3.7976E-06,-1.04E-12,0.00019022,1.9022E-05
0.64,3.98695E-05,-2.91E-11,0,0.01,0,3.98695E-06,-2.91E-12,0.000188645,1.88645E-05
