Setup title,N-18-Id-Vg
Application test name,Id-Vg
Test date,3/13/2017
Test time,11:14:42
Device ID,
Vgate,Idrain,Isubs,Vsource,Vdrain,Vsubs,IdrainPerWg,IsubsPerWg,gm,gmPerWg
0,5.268E-11,1.368E-10,0,0.05,0,5.268E-12,1.368E-11,5.68000000000001E-10,5.68000000000001E-11
0.01,5.836E-11,-7.53E-11,0,0.05,0,5.836E-12,-7.53E-12,9.64E-10,9.64E-11
0.02,7.196E-11,-2.54E-11,0,0.05,0,7.196E-12,-2.54E-12,1.725E-09,1.725E-10
0.03,9.286E-11,-4.76E-11,0,0.05,0,9.286E-12,-4.76E-12,2.515E-09,2.515E-10
0.04,1.2226E-10,-6.17E-11,0,0.05,0,1.2226E-11,-6.17E-12,3.561E-09,3.561E-10
0.05,1.6408E-10,-1.84E-11,0,0.05,0,1.6408E-11,-1.84E-12,4.913E-09,4.913E-10
0.06,2.2052E-10,-7.01E-11,0,0.05,0,2.2052E-11,-7.01E-12,6.7225E-09,6.7225E-10
0.07,2.9853E-10,-4.53E-11,0,0.05,0,2.9853E-11,-4.53E-12,9.416E-09,9.416E-10
0.08,4.0884E-10,-4.44E-11,0,0.05,0,4.0884E-11,-4.44E-12,1.2924E-08,1.2924E-09
0.09,5.5701E-10,-1.873E-10,0,0.05,0,5.5701E-11,-1.873E-11,1.7731E-08,1.7731E-09
0.1,7.6346E-10,-9.31E-11,0,0.05,0,7.6346E-11,-9.31E-12,2.3571E-08,2.3571E-09
0.11,1.02843E-09,-5.68E-11,0,0.05,0,1.02843E-10,-5.68E-12,3.33765E-08,3.33765E-09
0.12,1.43099E-09,-8.06E-11,0,0.05,0,1.43099E-10,-8.06E-12,4.464E-08,4.464E-09
0.13,1.92123E-09,-5.48E-11,0,0.05,0,1.92123E-10,-5.48E-12,5.9012E-08,5.9012E-09
0.14,2.61123E-09,-1.338E-10,0,0.05,0,2.61123E-10,-1.338E-11,8.10545E-08,8.10545E-09
0.15,3.54232E-09,-6.68E-11,0,0.05,0,3.54232E-10,-6.68E-12,1.07039E-07,1.07039E-08
0.16,4.75201E-09,-6.69E-11,0,0.05,0,4.75201E-10,-6.69E-12,1.42225E-07,1.42225E-08
0.17,6.38682E-09,-5.15E-11,0,0.05,0,6.38682E-10,-5.15E-12,1.878E-07,1.878E-08
0.18,8.50801E-09,-4.91E-11,0,0.05,0,8.50801E-10,-4.91E-12,2.52614E-07,2.52614E-08
0.19,1.14391E-08,-1.34E-11,0,0.05,0,1.14391E-09,-1.34E-12,3.284545E-07,3.284545E-08
0.2,1.50771E-08,-7.71E-11,0,0.05,0,1.50771E-09,-7.71E-12,4.12605E-07,4.12604999999999E-08
0.21,1.96912E-08,-9.32E-11,0,0.05,0,1.96912E-09,-9.32E-12,5.26055E-07,5.26055E-08
0.22,2.55982E-08,-7.52E-11,0,0.05,0,2.55982E-09,-7.52E-12,6.7199E-07,6.7199E-08
0.23,3.3131E-08,-6.94E-11,0,0.05,0,3.3131E-09,-6.94E-12,8.44794999999999E-07,8.44794999999999E-08
0.24,4.24941E-08,-5.19E-11,0,0.05,0,4.24941E-09,-5.19E-12,1.060685E-06,1.060685E-07
0.25,5.43447E-08,-1.157E-10,0,0.05,0,5.43447E-09,-1.157E-11,1.323515E-06,1.323515E-07
