Setup title,N-18-Id-Vg
Application test name,Id-Vg
Test date,3/13/2017
Test time,12:00:37
Device ID,
Vgate,Idrain,Isubs,Vsource,Vdrain,Vsubs,IdrainPerWg,IsubsPerWg,gm,gmPerWg
0,1.1543E-10,1.4E-11,0,0.05,0,1.1543E-11,1.4E-12,2.071E-09,2.071E-10
0.01,1.3614E-10,-5.1E-11,0,0.05,0,1.3614E-11,-5.1E-12,2.9045E-09,2.9045E-10
0.02,1.7352E-10,-4.3E-11,0,0.05,0,1.7352E-11,-4.3E-12,4.4785E-09,4.4785E-10
0.03,2.2571E-10,3.7E-11,0,0.05,0,2.2571E-11,3.7E-12,6.267E-09,6.267E-10
0.04,2.9886E-10,8.9E-11,0,0.05,0,2.9886E-11,8.9E-12,8.6195E-09,8.6195E-10
0.05,3.981E-10,-5.2E-11,0,0.05,0,3.981E-11,-5.2E-12,1.1471E-08,1.1471E-09
0.06,5.2828E-10,-6E-12,0,0.05,0,5.2828E-11,-6E-13,1.613E-08,1.613E-09
0.07,7.207E-10,-1.02E-10,0,0.05,0,7.207E-11,-1.02E-11,2.2106E-08,2.2106E-09
0.08,9.704E-10,-3.7E-11,0,0.05,0,9.704E-11,-3.7E-12,2.93975E-08,2.93975E-09
0.09,1.30865E-09,1.5E-11,0,0.05,0,1.30865E-10,1.5E-12,4.21375E-08,4.21375E-09
0.1,1.81315E-09,-3.8E-11,0,0.05,0,1.81315E-10,-3.8E-12,5.6063E-08,5.6063E-09
0.11,2.42991E-09,-1E-12,0,0.05,0,2.42991E-10,-1E-13,7.7904E-08,7.7904E-09
0.12,3.37123E-09,-5.1E-11,0,0.05,0,3.37123E-10,-5.1E-12,1.060995E-07,1.060995E-08
0.13,4.5519E-09,1.1E-11,0,0.05,0,4.5519E-10,1.1E-12,1.468735E-07,1.468735E-08
0.14,6.3087E-09,-3.9E-11,0,0.05,0,6.3087E-10,-3.9E-12,2.00019E-07,2.00019E-08
0.15,8.55228E-09,-8E-12,0,0.05,0,8.55228E-10,-8E-13,2.784E-07,2.784E-08
0.16,1.18767E-08,-3.9E-11,0,0.05,0,1.18767E-09,-3.9E-12,3.87331E-07,3.87330999999999E-08
0.17,1.62989E-08,-9E-12,0,0.05,0,1.62989E-09,-9E-13,5.23079999999999E-07,5.2308E-08
0.18,2.23383E-08,-2.71E-10,0,0.05,0,2.23383E-09,-2.71E-11,7.1401E-07,7.1401E-08
0.19,3.05791E-08,4E-12,0,0.05,0,3.05791E-09,4E-13,9.8111E-07,9.8111E-08
0.2,4.19605E-08,1E-12,0,0.05,0,4.19605E-09,1E-13,1.35048E-06,1.35048E-07
0.21,5.75887E-08,1.96E-10,0,0.05,0,5.75887E-09,1.96E-11,1.838655E-06,1.838655E-07
0.22,7.87336E-08,1.3E-11,0,0.05,0,7.87336E-09,1.3E-12,2.514255E-06,2.514255E-07
0.23,1.078738E-07,3.24E-10,0,0.05,0,1.078738E-08,3.24E-11,3.44202E-06,3.44202E-07
0.24,1.47574E-07,-3E-12,0,0.05,0,1.47574E-08,-3E-13,4.67166E-06,4.67166E-07
0.25,2.01307E-07,2E-12,0,0.05,0,2.01307E-08,2E-13,6.3613E-06,6.3613E-07
