Setup title,N-18-Id-Vg
Application test name,Id-Vg
Test date,3/13/2017
Test time,10:57:34
Device ID,
Vgate,Idrain,Isubs,Vsource,Vdrain,Vsubs,IdrainPerWg,IsubsPerWg,gm,gmPerWg
0,1.8852E-10,-1.331E-10,0,0.05,0,1.8852E-11,-1.331E-11,5.817E-09,5.817E-10
0.01,2.4669E-10,-1.227E-10,0,0.05,0,2.4669E-11,-1.227E-11,7.5335E-09,7.5335E-10
0.02,3.3919E-10,1.37E-11,0,0.05,0,3.3919E-11,1.37E-12,1.07785E-08,1.07785E-09
0.03,4.6226E-10,-2.53E-11,0,0.05,0,4.6226E-11,-2.53E-12,1.43305E-08,1.43305E-09
0.04,6.258E-10,3.94E-11,0,0.05,0,6.258E-11,3.94E-12,2.0528E-08,2.0528E-09
0.05,8.7282E-10,-6.2E-12,0,0.05,0,8.7282E-11,-6.2E-13,2.78225E-08,2.78225E-09
0.06,1.18225E-09,6.66E-11,0,0.05,0,1.18225E-10,6.66E-12,3.88835E-08,3.88835E-09
0.07,1.65049E-09,-1.871E-10,0,0.05,0,1.65049E-10,-1.871E-11,5.30545E-08,5.30545E-09
0.08,2.24334E-09,-3.9E-11,0,0.05,0,2.24334E-10,-3.9E-12,7.21755E-08,7.21755E-09
0.09,3.094E-09,-2.95E-11,0,0.05,0,3.094E-10,-2.95E-12,1.01042E-07,1.01042E-08
0.1,4.26418E-09,-1.898E-10,0,0.05,0,4.26418E-10,-1.898E-11,1.3844E-07,1.3844E-08
0.11,5.8628E-09,6.14E-11,0,0.05,0,5.8628E-10,6.14E-12,1.898655E-07,1.898655E-08
0.12,8.06149E-09,1.81E-11,0,0.05,0,8.06149E-10,1.81E-12,2.6992E-07,2.6992E-08
0.13,1.12612E-08,-1.2E-11,0,0.05,0,1.12612E-09,-1.2E-12,3.685755E-07,3.685755E-08
0.14,1.5433E-08,-5.87E-11,0,0.05,0,1.5433E-09,-5.87E-12,4.959E-07,4.959E-08
0.15,2.11792E-08,1.69E-11,0,0.05,0,2.11792E-09,1.69E-12,6.75045E-07,6.75045E-08
0.16,2.89339E-08,-2.818E-10,0,0.05,0,2.89339E-09,-2.818E-11,9.15224999999999E-07,9.15224999999999E-08
0.17,3.94837E-08,7.97E-11,0,0.05,0,3.94837E-09,7.97E-12,1.23479E-06,1.23479E-07
0.18,5.36297E-08,-2.55E-11,0,0.05,0,5.36297E-09,-2.55E-12,1.65221E-06,1.65221E-07
0.19,7.25279E-08,5.23E-11,0,0.05,0,7.25279E-09,5.23E-12,2.215645E-06,2.215645E-07
0.2,9.79426E-08,-3.97E-11,0,0.05,0,9.79426E-09,-3.97E-12,2.939455E-06,2.939455E-07
0.21,1.31317E-07,-3E-12,0,0.05,0,1.31317E-08,-3E-13,3.87037E-06,3.87037E-07
0.22,1.7535E-07,-2.23E-11,0,0.05,0,1.7535E-08,-2.23E-12,5.0986E-06,5.0986E-07
0.23,2.33289E-07,-2.42E-11,0,0.05,0,2.33289E-08,-2.42E-12,6.67699999999999E-06,6.67699999999999E-07
0.24,3.0889E-07,8.09E-11,0,0.05,0,3.0889E-08,8.09E-12,8.7023E-06,8.70230000000001E-07
0.25,4.07335E-07,1.237E-10,0,0.05,0,4.07335E-08,1.237E-11,1.124215E-05,1.124215E-06
0.26,5.33733E-07,2.2E-11,0,0.05,0,5.33733E-08,2.2E-12,1.44434E-05,1.44434E-06
0.27,6.96203E-07,-4.75E-11,0,0.05,0,6.96203E-08,-4.75E-12,1.85629E-05,1.85629E-06
0.28,9.04991E-07,5.88E-11,0,0.05,0,9.04991E-08,5.88E-12,2.381035E-05,2.381035E-06
0.29,1.17241E-06,-1.285E-10,0,0.05,0,1.17241E-07,-1.285E-11,3.01104500000001E-05,3.01104500000001E-06
0.3,1.5072E-06,-6.15E-11,0,0.05,0,1.5072E-07,-6.15E-12,3.82745000000001E-05,3.82745000000001E-06
0.31,1.9379E-06,6E-12,0,0.05,0,1.9379E-07,6E-13,4.83015E-05,4.83015E-06
0.32,2.47323E-06,-1.13E-11,0,0.05,0,2.47323E-07,-1.13E-12,6.044E-05,6.044E-06
0.33,3.1467E-06,-3.06E-11,0,0.05,0,3.1467E-07,-3.06E-12,7.5299E-05,7.52989999999999E-06
0.34,3.97921E-06,-1.22E-11,0,0.05,0,3.97921E-07,-1.22E-12,9.33764999999999E-05,9.33765E-06
0.35,5.01423E-06,-3.68E-11,0,0.05,0,5.01423E-07,-3.68E-12,0.000114903,1.14903E-05
0.36,6.27727E-06,1.52E-11,0,0.05,0,6.27727E-07,1.52E-12,0.0001389445,1.389445E-05
0.37,7.79312E-06,-4.64E-11,0,0.05,0,7.79312E-07,-4.64E-12,0.0001672455,1.672455E-05
0.38,9.62218E-06,2.45E-11,0,0.05,0,9.62218E-07,2.45E-12,0.000199054,1.99054E-05
0.39,1.17742E-05,1.67E-11,0,0.05,0,1.17742E-06,1.67E-12,0.000234081,2.34081E-05
0.4,1.43038E-05,-2.17E-11,0,0.05,0,1.43038E-06,-2.17E-12,0.00027117,2.7117E-05
0.41,1.71976E-05,3.44E-11,0,0.05,0,1.71976E-06,3.44E-12,0.000311865,3.11865E-05
0.42,2.05411E-05,6.8E-12,0,0.05,0,2.05411E-06,6.8E-13,0.000354100000000001,3.54100000000001E-05
0.43,2.42796E-05,8.7E-12,0,0.05,0,2.42796E-06,8.7E-13,0.000396865000000001,3.96865000000001E-05
0.44,2.84784E-05,-4.2E-11,0,0.05,0,2.84784E-06,-4.2E-12,0.000440859999999999,4.4086E-05
0.45,3.30968E-05,-3.04E-11,0,0.05,0,3.30968E-06,-3.04E-12,0.00048444,4.8444E-05
0.46,3.81672E-05,-5.6E-12,0,0.05,0,3.81672E-06,-5.6E-13,0.00052704,5.2704E-05
0.47,4.36376E-05,-4.53E-11,0,0.05,0,4.36376E-06,-4.53E-12,0.000569394999999999,5.69394999999999E-05
0.48,4.95551E-05,3.68E-11,0,0.05,0,4.95551E-06,3.68E-12,0.000609859999999999,6.09859999999999E-05
0.49,5.58348E-05,-3.14E-11,0,0.05,0,5.58348E-06,-3.14E-12,0.000647875000000001,6.47875000000001E-05
0.5,6.25126E-05,-2.17E-11,0,0.05,0,6.25126E-06,-2.17E-12,0.000683810000000001,6.83810000000002E-05
0.51,6.9511E-05,-9.9E-12,0,0.05,0,6.9511E-06,-9.9E-13,0.000717344999999999,7.17344999999999E-05
0.52,7.68595E-05,5.6E-12,0,0.05,0,7.68595E-06,5.6E-13,0.000749854999999999,7.49854999999999E-05
0.53,8.45081E-05,-2.88E-11,0,0.05,0,8.45081E-06,-2.88E-12,0.000776814999999999,7.76814999999999E-05
0.54,9.23958E-05,-1.89E-11,0,0.05,0,9.23958E-06,-1.89E-12,0.000802964999999999,8.02964999999999E-05
0.55,0.0001005674,8.2E-12,0,0.05,0,1.005674E-05,8.2E-13,0.000824565,8.24564999999999E-05
0.56,0.0001088871,-2.2E-12,0,0.05,0,1.088871E-05,-2.2E-13,0.00085278,8.52779999999999E-05
0.57,0.000117623,1.52E-11,0,0.05,0,1.17623E-05,1.52E-12,0.000869295,8.69295E-05
0.58,0.000126273,1E-13,0,0.05,0,1.26273E-05,1E-14,0.000878749999999999,8.78749999999998E-05
0.59,0.000135198,-8.3E-12,0,0.05,0,1.35198E-05,-8.3E-13,0.000895900000000004,8.95900000000003E-05
0.6,0.000144191,2.64E-11,0,0.05,0,1.44191E-05,2.64E-12,0.000908350000000004,9.08350000000005E-05
0.61,0.000153365,-4.56E-11,0,0.05,0,1.53365E-05,-4.56E-12,0.000918649999999999,9.1865E-05
0.62,0.000162564,-8.2E-12,0,0.05,0,1.62564E-05,-8.2E-13,0.000927449999999999,9.27449999999998E-05
0.63,0.000171914,-2.64E-11,0,0.05,0,1.71914E-05,-2.64E-12,0.000933749999999999,9.33749999999998E-05
0.64,0.000181239,-2.17E-11,0,0.05,0,1.81239E-05,-2.17E-12,0.000936149999999999,9.3615E-05
0.65,0.000190637,7.3E-12,0,0.05,0,1.90637E-05,7.3E-13,0.000945449999999999,9.45449999999999E-05
0.66,0.000200148,-1.81E-11,0,0.05,0,2.00148E-05,-1.81E-12,0.000948349999999999,9.4835E-05
0.67,0.000209604,-3.54E-11,0,0.05,0,2.09604E-05,-3.54E-12,0.000952249999999999,9.5225E-05
0.68,0.000219193,1.55E-11,0,0.05,0,2.19193E-05,1.55E-12,0.000954,9.53999999999999E-05
0.69,0.000228684,-1.92E-11,0,0.05,0,2.28684E-05,-1.92E-12,0.000949549999999999,9.49549999999999E-05
0.7,0.000238184,-7.6E-12,0,0.05,0,2.38184E-05,-7.6E-13,0.000953049999999998,9.53049999999998E-05
0.71,0.000247745,2.93E-11,0,0.05,0,2.47745E-05,2.93E-12,0.0009539,9.53899999999999E-05
0.72,0.000257262,-1.79E-11,0,0.05,0,2.57262E-05,-1.79E-12,0.000952800000000004,9.52800000000003E-05
0.73,0.000266801,-2.95E-11,0,0.05,0,2.66801E-05,-2.95E-12,0.000948700000000004,9.48700000000004E-05
0.74,0.000276236,-1.8E-11,0,0.05,0,2.76236E-05,-1.8E-12,0.000944550000000001,9.44550000000002E-05
0.75,0.000285692,-4.61E-11,0,0.05,0,2.85692E-05,-4.61E-12,0.000946049999999998,9.46049999999997E-05
0.76,0.000295157,5.9E-12,0,0.05,0,2.95157E-05,5.9E-13,0.000941199999999998,9.41199999999998E-05
0.77,0.000304516,-1.78E-11,0,0.05,0,3.04516E-05,-1.78E-12,0.000933650000000001,9.33650000000003E-05
0.78,0.00031383,7.71E-11,0,0.05,0,3.1383E-05,7.71E-12,0.0009331,9.33099999999999E-05
0.79,0.000323178,-3.5E-11,0,0.05,0,3.23178E-05,-3.5E-12,0.000928749999999999,9.28749999999996E-05
0.8,0.000332405,-4.32E-11,0,0.05,0,3.32405E-05,-4.32E-12,0.000923149999999998,9.23149999999997E-05
0.81,0.000341641,-3.28E-11,0,0.05,0,3.41641E-05,-3.28E-12,0.000918749999999999,9.18750000000001E-05
0.82,0.00035078,-1.015E-10,0,0.05,0,3.5078E-05,-1.015E-11,0.000910800000000001,9.10800000000001E-05
0.83,0.000359857,-3.76E-11,0,0.05,0,3.59857E-05,-3.76E-12,0.000910049999999998,9.10049999999999E-05
0.84,0.000368981,1.57E-11,0,0.05,0,3.68981E-05,1.57E-12,0.000901549999999997,9.01549999999997E-05
0.85,0.000377888,6.06E-11,0,0.05,0,3.77888E-05,6.06E-12,0.000895550000000005,8.95550000000003E-05
0.86,0.000386892,-1.45E-11,0,0.05,0,3.86892E-05,-1.45E-12,0.000893050000000006,8.93050000000007E-05
0.87,0.000395749,2.32E-11,0,0.05,0,3.95749E-05,2.32E-12,0.000880650000000001,8.80649999999999E-05
0.88,0.000404505,-3E-11,0,0.05,0,4.04505E-05,-3E-12,0.000877549999999998,8.77549999999999E-05
0.89,0.0004133,-1.95E-11,0,0.05,0,4.133E-05,-1.95E-12,0.000871799999999997,8.718E-05
0.9,0.000421941,-3.85E-11,0,0.05,0,4.21941E-05,-3.85E-12,0.000864450000000001,8.64450000000001E-05
0.91,0.000430589,-2.9E-12,0,0.05,0,4.30589E-05,-2.9E-13,0.000858849999999999,8.58849999999999E-05
0.92,0.000439118,-4.9E-12,0,0.05,0,4.39118E-05,-4.9E-13,0.000848599999999998,8.48599999999996E-05
0.93,0.000447561,1.88E-11,0,0.05,0,4.47561E-05,1.88E-12,0.000842499999999999,8.42499999999997E-05
0.94,0.000455968,-8E-13,0,0.05,0,4.55968E-05,-8E-14,0.0008389,8.38899999999999E-05
0.95,0.000464339,-3.65E-11,0,0.05,0,4.64339E-05,-3.65E-12,0.0008315,8.31500000000003E-05
