Setup title,N-18-Id-Vg
Application test name,Id-Vg
Test date,3/13/2017
Test time,10:54:36
Device ID,
Vgate,Idrain,Isubs,Vsource,Vdrain,Vsubs,IdrainPerWg,IsubsPerWg,gm,gmPerWg
0,7.5074E-10,-4.77E-11,0,1.8,0,7.5074E-11,-4.77E-12,-1.1182E-08,-1.1182E-09
0.01,6.3892E-10,3.35E-11,0,1.8,0,6.3892E-11,3.35E-12,-9.05000000000004E-10,-9.04999999999996E-11
0.02,7.3264E-10,8.51E-11,0,1.8,0,7.3264E-11,8.51E-12,1.38365E-08,1.38365E-09
0.03,9.1565E-10,6.68E-11,0,1.8,0,9.1565E-11,6.68E-12,2.18805E-08,2.18805E-09
0.04,1.17025E-09,1.253E-10,0,1.8,0,1.17025E-10,1.253E-11,3.26315E-08,3.26315E-09
0.05,1.56828E-09,1.287E-10,0,1.8,0,1.56828E-10,1.287E-11,4.5314E-08,4.5314E-09
0.06,2.07653E-09,7.54E-11,0,1.8,0,2.07653E-10,7.54E-12,6.26885E-08,6.26885E-09
0.07,2.82205E-09,-2.307E-10,0,1.8,0,2.82205E-10,-2.307E-11,8.83595E-08,8.83595E-09
0.08,3.84372E-09,-2.575E-10,0,1.8,0,3.84372E-10,-2.575E-11,1.219E-07,1.219E-08
0.09,5.26005E-09,-1.2512E-09,0,1.8,0,5.26005E-10,-1.2512E-10,1.695145E-07,1.695145E-08
0.1,7.23401E-09,-1.325E-10,0,1.8,0,7.23401E-10,-1.325E-11,2.34465E-07,2.34465E-08
0.11,9.94935E-09,-7.08E-11,0,1.8,0,9.94935E-10,-7.08E-12,3.390645E-07,3.390645E-08
0.12,1.40153E-08,-1.071E-10,0,1.8,0,1.40153E-09,-1.071E-11,4.595275E-07,4.595275E-08
0.13,1.91399E-08,1.16E-11,0,1.8,0,1.91399E-09,1.16E-12,6.12615E-07,6.12615E-08
0.14,2.62676E-08,-1.14E-11,0,1.8,0,2.62676E-09,-1.14E-12,8.4369E-07,8.4369E-08
0.15,3.60137E-08,-5.76E-11,0,1.8,0,3.60137E-09,-5.76E-12,1.156185E-06,1.156185E-07
0.16,4.93913E-08,-1.02E-10,0,1.8,0,4.93913E-09,-1.02E-11,1.574775E-06,1.574775E-07
0.17,6.75092E-08,-1.415E-10,0,1.8,0,6.75092E-09,-1.415E-11,2.12427E-06,2.12427E-07
0.18,9.18767E-08,-1.743E-10,0,1.8,0,9.18767E-09,-1.743E-11,2.86184E-06,2.86184E-07
0.19,1.24746E-07,-8.54E-11,0,1.8,0,1.24746E-08,-8.54E-12,3.851765E-06,3.851765E-07
0.2,1.68912E-07,-2.349E-10,0,1.8,0,1.68912E-08,-2.349E-11,5.1344E-06,5.13439999999999E-07
0.21,2.27434E-07,-3.843E-10,0,1.8,0,2.27434E-08,-3.843E-11,6.7778E-06,6.7778E-07
0.22,3.04468E-07,-4.216E-10,0,1.8,0,3.04468E-08,-4.216E-11,8.99695000000001E-06,8.99695E-07
0.23,4.07373E-07,-4.567E-10,0,1.8,0,4.07373E-08,-4.567E-11,1.18232E-05,1.18232E-06
0.24,5.40932E-07,-6.409E-10,0,1.8,0,5.40932E-08,-6.409E-11,1.540015E-05,1.540015E-06
0.25,7.15376E-07,-8.457E-10,0,1.8,0,7.15376E-08,-8.457E-11,1.999595E-05,1.999595E-06
