Setup title,N-18-Id-Vg
Application test name,Id-Vg
Test date,3/13/2017
Test time,11:30:25
Device ID,
Vgate,Idrain,Isubs,Vsource,Vdrain,Vsubs,IdrainPerWg,IsubsPerWg,gm,gmPerWg
0,4.7335E-10,1.3E-11,0,1.8,0,4.7335E-11,1.3E-12,-2.6744E-08,-2.6744E-09
0.01,2.0591E-10,1.48E-10,0,1.8,0,2.0591E-11,1.48E-11,-1.5098E-08,-1.5098E-09
0.02,1.7139E-10,-2.7E-11,0,1.8,0,1.7139E-11,-2.7E-12,-2.9305E-09,-2.9305E-10
0.03,1.473E-10,-1.6E-11,0,1.8,0,1.473E-11,-1.6E-12,-1.5615E-09,-1.5615E-10
0.04,1.4016E-10,-1E-12,0,1.8,0,1.4016E-11,-1E-13,-1.95E-10,-1.95E-11
0.05,1.434E-10,-7E-12,0,1.8,0,1.434E-11,-7E-13,8.35499999999999E-10,8.35499999999999E-11
0.06,1.5687E-10,3E-12,0,1.8,0,1.5687E-11,3E-13,1.879E-09,1.879E-10
0.07,1.8098E-10,6E-12,0,1.8,0,1.8098E-11,6E-13,3.019E-09,3.019E-10
0.08,2.1725E-10,1.05E-10,0,1.8,0,2.1725E-11,1.05E-11,4.532E-09,4.532E-10
0.09,2.7162E-10,2E-12,0,1.8,0,2.7162E-11,2E-13,6.395E-09,6.395E-10
0.1,3.4515E-10,2E-12,0,1.8,0,3.4515E-11,2E-13,8.81450000000001E-09,8.81450000000001E-10
0.11,4.4791E-10,5.1E-11,0,1.8,0,4.4791E-11,5.1E-12,1.21315E-08,1.21315E-09
0.12,5.8778E-10,1.4E-11,0,1.8,0,5.8778E-11,1.4E-12,1.5717E-08,1.5717E-09
0.13,7.6225E-10,-1.7E-11,0,1.8,0,7.6225E-11,-1.7E-12,2.1217E-08,2.1217E-09
0.14,1.01212E-09,4.6E-11,0,1.8,0,1.01212E-10,4.6E-12,2.83765E-08,2.83765E-09
0.15,1.32978E-09,-1.6E-11,0,1.8,0,1.32978E-10,-1.6E-12,3.49735E-08,3.49735E-09
0.16,1.71159E-09,-1E-12,0,1.8,0,1.71159E-10,-1E-13,4.5852E-08,4.5852E-09
0.17,2.24682E-09,-3E-12,0,1.8,0,2.24682E-10,-3E-13,5.68889999999999E-08,5.6889E-09
0.18,2.84937E-09,1.7E-11,0,1.8,0,2.84937E-10,1.7E-12,6.8573E-08,6.8573E-09
0.19,3.61828E-09,-2.5E-11,0,1.8,0,3.61828E-10,-2.5E-12,8.8116E-08,8.8116E-09
0.2,4.61169E-09,-1.3E-11,0,1.8,0,4.61169E-10,-1.3E-12,1.032285E-07,1.032285E-08
0.21,5.68285E-09,-2.4E-11,0,1.8,0,5.68285E-10,-2.4E-12,1.23667E-07,1.23667E-08
0.22,7.08503E-09,-7.3E-11,0,1.8,0,7.08503E-10,-7.3E-12,1.45426E-07,1.45426E-08
0.23,8.59137E-09,-7E-12,0,1.8,0,8.59137E-10,-7E-13,1.709235E-07,1.709235E-08
0.24,1.05035E-08,-1.9E-11,0,1.8,0,1.05035E-09,-1.9E-12,2.022365E-07,2.022365E-08
0.25,1.26361E-08,2.7E-11,0,1.8,0,1.26361E-09,2.7E-12,2.27395E-07,2.27395E-08
0.26,1.50514E-08,1.75E-10,0,1.8,0,1.50514E-09,1.75E-11,2.58145E-07,2.58145E-08
0.27,1.7799E-08,-3.9E-11,0,1.8,0,1.7799E-09,-3.9E-12,2.9378E-07,2.9378E-08
0.28,2.0927E-08,-3.9E-11,0,1.8,0,2.0927E-09,-3.9E-12,3.3016E-07,3.30159999999999E-08
0.29,2.44022E-08,-1.46E-10,0,1.8,0,2.44022E-09,-1.46E-11,3.68855000000001E-07,3.68855000000001E-08
0.3,2.83041E-08,-9.3E-11,0,1.8,0,2.83041E-09,-9.3E-12,4.11600000000001E-07,4.11600000000001E-08
0.31,3.26342E-08,-2.1E-11,0,1.8,0,3.26342E-09,-2.1E-12,4.54314999999999E-07,4.54314999999999E-08
0.32,3.73904E-08,-6E-12,0,1.8,0,3.73904E-09,-6E-13,5.00904999999999E-07,5.00904999999999E-08
0.33,4.26523E-08,-4.7E-11,0,1.8,0,4.26523E-09,-4.7E-12,5.49225E-07,5.49224999999999E-08
0.34,4.83749E-08,-2.1E-11,0,1.8,0,4.83749E-09,-2.1E-12,5.978E-07,5.97799999999999E-08
0.35,5.46083E-08,-6.8E-11,0,1.8,0,5.46083E-09,-6.8E-12,6.5241E-07,6.5241E-08
0.36,6.14231E-08,-3E-12,0,1.8,0,6.14231E-09,-3E-13,7.04835000000001E-07,7.04835000000001E-08
0.37,6.8705E-08,-5.3E-11,0,1.8,0,6.8705E-09,-5.3E-12,7.59675000000001E-07,7.59675000000001E-08
0.38,7.66166E-08,-2.8E-11,0,1.8,0,7.66166E-09,-2.8E-12,8.15914999999999E-07,8.15914999999999E-08
0.39,8.50233E-08,-8.2E-11,0,1.8,0,8.50233E-09,-8.2E-12,8.71669999999999E-07,8.71669999999999E-08
0.4,9.405E-08,-7.3E-11,0,1.8,0,9.405E-09,-7.3E-12,9.29739999999999E-07,9.29739999999998E-08
0.41,1.036181E-07,-5.4E-11,0,1.8,0,1.036181E-08,-5.4E-12,9.9045E-07,9.9045E-08
0.42,1.13859E-07,-1.8E-10,0,1.8,0,1.13859E-08,-1.8E-11,1.048245E-06,1.048245E-07
0.43,1.24583E-07,-4.2E-11,0,1.8,0,1.24583E-08,-4.2E-12,1.1075E-06,1.1075E-07
0.44,1.36009E-07,-7E-11,0,1.8,0,1.36009E-08,-7E-12,1.16975E-06,1.16975E-07
0.45,1.47978E-07,1.65E-10,0,1.8,0,1.47978E-08,1.65E-11,1.2299E-06,1.2299E-07
0.46,1.60607E-07,-9.2E-11,0,1.8,0,1.60607E-08,-9.2E-12,1.2904E-06,1.2904E-07
0.47,1.73786E-07,-9.6E-11,0,1.8,0,1.73786E-08,-9.6E-12,1.35425E-06,1.35425E-07
0.48,1.87692E-07,-2.5E-11,0,1.8,0,1.87692E-08,-2.5E-12,1.41815E-06,1.41815E-07
0.49,2.02149E-07,-2E-11,0,1.8,0,2.02149E-08,-2E-12,1.47895E-06,1.47895E-07
0.5,2.17271E-07,-1.72E-10,0,1.8,0,2.17271E-08,-1.72E-11,1.5443E-06,1.5443E-07
0.51,2.33035E-07,-3.1E-11,0,1.8,0,2.33035E-08,-3.1E-12,1.6136E-06,1.6136E-07
0.52,2.49543E-07,2E-12,0,1.8,0,2.49543E-08,2E-13,1.6776E-06,1.6776E-07
0.53,2.66587E-07,-6.8E-11,0,1.8,0,2.66587E-08,-6.8E-12,1.73545E-06,1.73545E-07
0.54,2.84252E-07,1.5E-11,0,1.8,0,2.84252E-08,1.5E-12,1.80005E-06,1.80005E-07
0.55,3.02588E-07,-6.5E-11,0,1.8,0,3.02588E-08,-6.5E-12,1.86225E-06,1.86225E-07
0.56,3.21497E-07,-4.1E-11,0,1.8,0,3.21497E-08,-4.1E-12,1.9305E-06,1.9305E-07
0.57,3.41198E-07,-2.2E-10,0,1.8,0,3.41198E-08,-2.2E-11,1.99395E-06,1.99394999999999E-07
0.58,3.61376E-07,-2.5E-11,0,1.8,0,3.61376E-08,-2.5E-12,2.0606E-06,2.0606E-07
0.59,3.8241E-07,-6.8E-11,0,1.8,0,3.8241E-08,-6.8E-12,2.12475000000001E-06,2.12475000000001E-07
0.6,4.03871E-07,2.11E-10,0,1.8,0,4.03871E-08,2.11E-11,2.19005000000001E-06,2.19005000000001E-07
0.61,4.26211E-07,-6.8E-11,0,1.8,0,4.26211E-08,-6.8E-12,2.2564E-06,2.2564E-07
0.62,4.48999E-07,-4.7E-11,0,1.8,0,4.48999E-08,-4.7E-12,2.32095E-06,2.32095E-07
0.63,4.7263E-07,-3.8E-11,0,1.8,0,4.7263E-08,-3.8E-12,2.3886E-06,2.3886E-07
0.64,4.96771E-07,-7.2E-11,0,1.8,0,4.96771E-08,-7.2E-12,2.44545E-06,2.44545E-07
0.65,5.21539E-07,-6.4E-11,0,1.8,0,5.21539E-08,-6.4E-12,2.51915E-06,2.51915E-07
0.66,5.47154E-07,-6.6E-11,0,1.8,0,5.47154E-08,-6.6E-12,2.58295E-06,2.58295E-07
0.67,5.73198E-07,9.1E-11,0,1.8,0,5.73198E-08,9.1E-12,2.64859999999999E-06,2.6486E-07
0.68,6.00126E-07,-8.2E-11,0,1.8,0,6.00126E-08,-8.2E-12,2.7162E-06,2.71619999999999E-07
0.69,6.27522E-07,-2.5E-11,0,1.8,0,6.27522E-08,-2.5E-12,2.7689E-06,2.7689E-07
0.7,6.55504E-07,-1.95E-10,0,1.8,0,6.55504E-08,-1.95E-11,2.8436E-06,2.8436E-07
0.71,6.84394E-07,-8.5E-11,0,1.8,0,6.84394E-08,-8.5E-12,2.91025E-06,2.91024999999999E-07
0.72,7.13709E-07,-4.7E-11,0,1.8,0,7.13709E-08,-4.7E-12,2.97765000000001E-06,2.97765000000002E-07
0.73,7.43947E-07,2.12E-10,0,1.8,0,7.43947E-08,2.12E-11,3.04330000000002E-06,3.04330000000002E-07
0.74,7.74575E-07,-2.2E-11,0,1.8,0,7.74575E-08,-2.2E-12,3.0954E-06,3.09539999999999E-07
0.75,8.05855E-07,-3.9E-11,0,1.8,0,8.05855E-08,-3.9E-12,3.1707E-06,3.1707E-07
0.76,8.37989E-07,-2.4E-10,0,1.8,0,8.37989E-08,-2.4E-11,3.22949999999999E-06,3.22949999999999E-07
0.77,8.70445E-07,-9.5E-11,0,1.8,0,8.70445E-08,-9.5E-12,3.28245E-06,3.28245E-07
0.78,9.03638E-07,-2E-12,0,1.8,0,9.03638E-08,-2E-13,3.36425E-06,3.36425E-07
0.79,9.3773E-07,-4.4E-11,0,1.8,0,9.3773E-08,-4.4E-12,3.4244E-06,3.4244E-07
0.8,9.72126E-07,8.5E-11,0,1.8,0,9.72126E-08,8.5E-12,3.4904E-06,3.49040000000001E-07
0.81,1.007538E-06,-3.3E-11,0,1.8,0,1.007538E-07,-3.3E-12,3.55875E-06,3.55875E-07
0.82,1.043301E-06,2E-12,0,1.8,0,1.043301E-07,2E-13,3.6826E-06,3.68259999999999E-07
0.83,1.08119E-06,1.15E-10,0,1.8,0,1.08119E-07,1.15E-11,3.75945E-06,3.75945E-07
0.84,1.11849E-06,2.5E-11,0,1.8,0,1.11849E-07,2.5E-12,3.7385E-06,3.7385E-07
0.85,1.15596E-06,-1E-12,0,1.8,0,1.15596E-07,-1E-13,3.81050000000002E-06,3.81050000000002E-07
0.86,1.1947E-06,6.7E-11,0,1.8,0,1.1947E-07,6.7E-12,3.87300000000001E-06,3.87300000000002E-07
0.87,1.23342E-06,-6.2E-11,0,1.8,0,1.23342E-07,-6.2E-12,3.92099999999999E-06,3.921E-07
0.88,1.27312E-06,-2.1E-11,0,1.8,0,1.27312E-07,-2.1E-12,4.0065E-06,4.0065E-07
0.89,1.31355E-06,-2.6E-11,0,1.8,0,1.31355E-07,-2.6E-12,4.061E-06,4.061E-07
0.9,1.35434E-06,-2.5E-11,0,1.8,0,1.35434E-07,-2.5E-12,4.1305E-06,4.13050000000001E-07
0.91,1.39616E-06,3E-12,0,1.8,0,1.39616E-07,3E-13,4.18799999999999E-06,4.18799999999999E-07
0.92,1.4381E-06,1.23E-10,0,1.8,0,1.4381E-07,1.23E-11,4.23749999999999E-06,4.23749999999998E-07
0.93,1.48091E-06,-1.02E-10,0,1.8,0,1.48091E-07,-1.02E-11,4.303E-06,4.30299999999999E-07
0.94,1.52416E-06,-1.3E-11,0,1.8,0,1.52416E-07,-1.3E-12,4.3635E-06,4.36349999999999E-07
0.95,1.56818E-06,-1.14E-10,0,1.8,0,1.56818E-07,-1.14E-11,4.42249999999999E-06,4.4225E-07
0.96,1.61261E-06,9.4E-11,0,1.8,0,1.61261E-07,9.4E-12,4.4935E-06,4.4935E-07
0.97,1.65805E-06,-2.1E-11,0,1.8,0,1.65805E-07,-2.1E-12,4.55750000000001E-06,4.5575E-07
0.98,1.70376E-06,5.6E-11,0,1.8,0,1.70376E-07,5.6E-12,4.6075E-06,4.60749999999999E-07
0.99,1.7502E-06,-5.2E-11,0,1.8,0,1.7502E-07,-5.2E-12,4.66450000000002E-06,4.66450000000003E-07
1,1.79705E-06,6E-12,0,1.8,0,1.79705E-07,6E-13,4.73800000000003E-06,4.73800000000003E-07
1.01,1.84496E-06,-1E-10,0,1.8,0,1.84496E-07,-1E-11,4.79649999999999E-06,4.79649999999998E-07
1.02,1.89298E-06,1.1E-11,0,1.8,0,1.89298E-07,1.1E-12,4.85049999999999E-06,4.85049999999999E-07
1.03,1.94197E-06,5E-12,0,1.8,0,1.94197E-07,5E-13,4.90699999999999E-06,4.90699999999999E-07
1.04,1.99112E-06,1.4E-10,0,1.8,0,1.99112E-07,1.4E-11,4.968E-06,4.96799999999999E-07
1.05,2.04133E-06,-6E-11,0,1.8,0,2.04133E-07,-6E-12,5.03450000000001E-06,5.03450000000001E-07
1.06,2.09181E-06,3.5E-11,0,1.8,0,2.09181E-07,3.5E-12,5.08799999999998E-06,5.08799999999998E-07
