Setup title,"P-18 Id-Vg (fast)"
Classic test name,"I/V Sweep"
Test date,3/28/2017
Test time,13:43:05
Device ID,12
Vgate,Idrain,Isubs,Vsource,Vdrain,Vsubs
0,-1.7208E-09,-1.55E-10,0,-1.8,0
-0.01,-1.7425E-09,9.693E-10,0,-1.8,0
-0.02,-1.747E-09,2.1387E-09,0,-1.8,0
-0.03,8.546E-10,2.1116E-09,0,-1.8,0
-0.04,-1.4521E-09,-1.4931E-09,0,-1.8,0
-0.05,6.371E-10,2.0742E-09,0,-1.8,0
-0.06,-1.5872E-09,-2.8687E-09,0,-1.8,0
-0.07,3.103E-10,1.935E-09,0,-1.8,0
-0.08,-1.3545E-09,-1.8285E-09,0,-1.8,0
-0.09,4.461E-10,1.5058E-09,0,-1.8,0
-0.1,-1.549E-09,-2.5936E-09,0,-1.8,0
-0.11,3.313E-10,1.8949E-09,0,-1.8,0
-0.12,-1.554E-09,-2.4283E-09,0,-1.8,0
-0.13,3.798E-10,1.3537E-09,0,-1.8,0
-0.14,-1.1041E-09,-2.6984E-09,0,-1.8,0
-0.15,7.803E-10,1.0367E-09,0,-1.8,0
-0.16,-1.5265E-09,-2.5484E-09,0,-1.8,0
-0.17,8.374E-10,1.6575E-09,0,-1.8,0
-0.18,-1.5543E-09,-2.6513E-09,0,-1.8,0
-0.19,8.756E-10,1.7141E-09,0,-1.8,0
-0.2,-1.6083E-09,-3.0752E-09,0,-1.8,0
-0.21,-1.6998E-09,1.8717E-09,0,-1.8,0
-0.22,-1.6686E-09,2.117E-09,0,-1.8,0
-0.23,-1.8455E-09,2.1648E-09,0,-1.8,0
-0.24,-1.8667E-09,1.8189E-09,0,-1.8,0
-0.25,-1.9646E-09,2.1587E-09,0,-1.8,0
-0.26,-1.9113E-09,2.1572E-09,0,-1.8,0
-0.27,-9.23E-10,-7.735E-10,0,-1.8,0
-0.28,-2.4172E-09,9.141E-10,0,-1.8,0
-0.29,-9.883E-10,-5.286E-10,0,-1.8,0
-0.3,-3.281E-09,9.117E-10,0,-1.8,0
-0.31,-2.2964E-09,-5.177E-10,0,-1.8,0
-0.32,-3.4381E-09,9.187E-10,0,-1.8,0
-0.33,-5.9642E-09,-1.5105E-09,0,-1.8,0
-0.34,-5.3545E-09,1.4418E-09,0,-1.8,0
-0.35,-9.8728E-09,-3.2797E-09,0,-1.8,0
-0.36,-9.9583E-09,1.7131E-09,0,-1.8,0
-0.37,-1.3567E-08,-2.7171E-09,0,-1.8,0
-0.38,-1.91256E-08,-3.3144E-09,0,-1.8,0
-0.39,-2.59396E-08,9.211E-10,0,-1.8,0
-0.4,-3.05606E-08,2.1512E-09,0,-1.8,0
-0.41,-3.8699E-08,-2.185E-09,0,-1.8,0
-0.42,-5.03524E-08,-2.0025E-09,0,-1.8,0
-0.43,-6.19634E-08,1.3012E-09,0,-1.8,0
-0.44,-7.41686E-08,-7.808E-10,0,-1.8,0
-0.45,-9.35406E-08,-2.1245E-09,0,-1.8,0
-0.46,-1.126968E-07,1.3192E-09,0,-1.8,0
-0.47,-1.3736E-07,-1.4881E-09,0,-1.8,0
-0.48,-1.5988E-07,2.0921E-09,0,-1.8,0
-0.49,-1.922E-07,-2.5689E-09,0,-1.8,0
-0.5,-2.221E-07,2.0824E-09,0,-1.8,0
-0.51,-2.6168E-07,-2.2326E-09,0,-1.8,0
-0.52,-2.9878E-07,2.0979E-09,0,-1.8,0
-0.53,-3.4744E-07,-2.3705E-09,0,-1.8,0
-0.54,-3.9308E-07,2.0654E-09,0,-1.8,0
-0.55,-4.5114E-07,-1.4144E-09,0,-1.8,0
-0.56,-5.0444E-07,2.1404E-09,0,-1.8,0
-0.57,-5.7068E-07,-2.638E-09,0,-1.8,0
-0.58,-6.3336E-07,2.1549E-09,0,-1.8,0
-0.59,-7.0996E-07,-2.1178E-09,0,-1.8,0
-0.6,-7.821E-07,2.1233E-09,0,-1.8,0
-0.61,-8.672E-07,-3.0084E-09,0,-1.8,0
-0.62,-9.5014E-07,2.1506E-09,0,-1.8,0
-0.63,-1.04452E-06,-2.4642E-09,0,-1.8,0
-0.64,-1.13622E-06,2.1671E-09,0,-1.8,0
-0.65,-1.2391E-06,-2.6895E-09,0,-1.8,0
-0.66,-1.3413E-06,2.1773E-09,0,-1.8,0
-0.67,-1.456E-06,-1.8723E-09,0,-1.8,0
-0.68,-1.5662E-06,2.1535E-09,0,-1.8,0
-0.69,-1.6907E-06,-2.5462E-09,0,-1.8,0
-0.7,-1.8117E-06,2.1618E-09,0,-1.8,0
-0.71,-1.946E-06,-2.4125E-09,0,-1.8,0
-0.72,-2.0768E-06,2.1683E-09,0,-1.8,0
-0.73,-2.2219E-06,-1.9044E-09,0,-1.8,0
-0.74,-2.3602E-06,2.1738E-09,0,-1.8,0
-0.75,-2.5149E-06,-1.9158E-09,0,-1.8,0
-0.76,-2.6659E-06,2.1425E-09,0,-1.8,0
-0.77,-2.829E-06,-1.4514E-09,0,-1.8,0
-0.78,-2.9889E-06,2.1765E-09,0,-1.8,0
-0.79,-3.1613E-06,-1.6762E-09,0,-1.8,0
-0.8,-3.3312E-06,2.1623E-09,0,-1.8,0
-0.81,-3.5145E-06,-1.5584E-09,0,-1.8,0
-0.82,-3.6932E-06,2.1574E-09,0,-1.8,0
-0.83,-3.8846E-06,-2.5447E-09,0,-1.8,0
-0.84,-4.0738E-06,1.9841E-09,0,-1.8,0
-0.85,-4.2771E-06,-2.1985E-09,0,-1.8,0
-0.86,-4.4734E-06,2.1203E-09,0,-1.8,0
-0.87,-4.6863E-06,-1.5509E-09,0,-1.8,0
-0.88,-4.8906E-06,2.1569E-09,0,-1.8,0
-0.89,-5.1145E-06,-1.5976E-09,0,-1.8,0
-0.9,-5.3282E-06,2.1065E-09,0,-1.8,0
-0.91,-5.559E-06,-1.4141E-09,0,-1.8,0
-0.92,-5.7827E-06,2.1612E-09,0,-1.8,0
-0.93,-6.0237E-06,-2.2069E-09,0,-1.8,0
-0.94,-6.2559E-06,2.1233E-09,0,-1.8,0
-0.95,-6.5076E-06,-1.6119E-09,0,-1.8,0
-0.96,-6.7467E-06,2.021E-09,0,-1.8,0
-0.97,-7.0066E-06,-1.9802E-09,0,-1.8,0
-0.98,-7.2562E-06,2.1241E-09,0,-1.8,0
-0.99,-7.5261E-06,-1.4818E-09,0,-1.8,0
-1,-7.7827E-06,2.1108E-09,0,-1.8,0
-1.01,-8.0577E-06,-2.5929E-09,0,-1.8,0
-1.02,-8.3271E-06,2.1542E-09,0,-1.8,0
-1.03,-8.6119E-06,-1.4715E-09,0,-1.8,0
