Setup title,"N-18 Id-Vg (fast)"
Classic test name,"I/V Sweep"
Test date,3/28/2017
Test time,14:11:58
Device ID,16
Vgate,Idrain,Isubs,Vsource,Vdrain,Vsubs
0,1.0569E-09,-3.768E-08,0,0.01,0
0.01,-9.436E-10,5.48E-09,0,0.01,0
0.02,1.0195E-09,2.8844E-07,0,0.01,0
0.03,-8.948E-10,-3.381E-07,0,0.01,0
0.04,1.0841E-09,4.4378E-07,0,0.01,0
0.05,1.1252E-09,-3.7496E-07,0,0.01,0
0.06,1.1659E-09,-3.8682E-07,0,0.01,0
0.07,1.2463E-09,-4.0404E-07,0,0.01,0
0.08,1.3798E-09,-4.0586E-07,0,0.01,0
0.09,1.4998E-09,-1.6502E-07,0,0.01,0
0.1,1.4831E-09,-1.3214E-07,0,0.01,0
0.11,-5.14E-11,2.956E-08,0,0.01,0
0.12,2.2141E-09,4.312E-07,0,0.01,0
0.13,2.4533E-09,-1.1892E-07,0,0.01,0
0.14,1.2966E-09,2.94E-08,0,0.01,0
0.15,4.007E-09,4.2162E-07,0,0.01,0
0.16,4.0292E-09,-1.0226E-07,0,0.01,0
0.17,5.4574E-09,2.16E-08,0,0.01,0
0.18,7.4122E-09,2.35154E-08,0,0.01,0
0.19,1.23326E-08,-2.1338E-07,0,0.01,0
0.2,1.44232E-08,-4.025E-07,0,0.01,0
0.21,2.22018E-08,2.951E-07,0,0.01,0
0.22,2.8551E-08,-8.072E-08,0,0.01,0
0.23,3.7827E-08,2.474E-08,0,0.01,0
0.24,4.94056E-08,2.1124E-07,0,0.01,0
0.25,6.95218E-08,2.8936E-07,0,0.01,0
0.26,9.36598E-08,-9.008E-08,0,0.01,0
0.27,1.2442E-07,2.7714E-07,0,0.01,0
0.28,1.6754E-07,2.8612E-07,0,0.01,0
0.29,2.237E-07,-2.3618E-07,0,0.01,0
0.3,2.9168E-07,2.268E-08,0,0.01,0
0.31,3.8156E-07,-2.846E-08,0,0.01,0
0.32,5.0348E-07,3.436E-08,0,0.01,0
0.33,6.361E-07,-2.17E-08,0,0.01,0
0.34,7.4916E-07,3.42E-08,0,0.01,0
0.35,9.6464E-07,2.5278E-07,0,0.01,0
0.36,1.3075E-06,1.568E-08,0,0.01,0
0.37,1.6288E-06,2.461E-07,0,0.01,0
0.38,2.0575E-06,-4.0004E-07,0,0.01,0
0.39,2.5111E-06,2.612E-08,0,0.01,0
0.4,3.0136E-06,2.946E-07,0,0.01,0
0.41,3.6328E-06,-4.0438E-07,0,0.01,0
0.42,4.3689E-06,1.998E-08,0,0.01,0
0.43,5.0762E-06,3.0902E-07,0,0.01,0
0.44,6.0158E-06,4.488E-08,0,0.01,0
0.45,6.9368E-06,-2.127E-07,0,0.01,0
0.46,7.9557E-06,3.4778E-07,0,0.01,0
0.47,9.1114E-06,3.9258E-07,0,0.01,0
0.48,1.031E-05,2.19E-08,0,0.01,0
0.49,1.1592E-05,-1.4168E-07,0,0.01,0
0.5,1.2904E-05,3.5936E-07,0,0.01,0
0.51,1.4328E-05,-1.182E-08,0,0.01,0
0.52,1.576E-05,-3.3924E-07,0,0.01,0
0.53,1.7376E-05,8.44E-09,0,0.01,0
0.54,1.891E-05,3.3684E-07,0,0.01,0
0.55,2.0566E-05,9.622E-08,0,0.01,0
0.56,2.2184E-05,-8.398E-08,0,0.01,0
0.57,2.3884E-05,3.2422E-07,0,0.01,0
0.58,2.5714E-05,2.8984E-07,0,0.01,0
0.59,2.7446E-05,-2.2334E-07,0,0.01,0
0.6,2.9256E-05,4.1628E-07,0,0.01,0
0.61,3.113E-05,-4.9E-09,0,0.01,0
0.62,3.2906E-05,-2.9848E-07,0,0.01,0
0.63,3.4756E-05,-1.016E-08,0,0.01,0
0.64,3.667E-05,2.7838E-07,0,0.01,0
0.65,3.8756E-05,1.1714E-07,0,0.01,0
0.66,4.0496E-05,-2.6212E-07,0,0.01,0
0.67,4.235E-05,-3.9996E-07,0,0.01,0
0.68,4.4496E-05,7.038E-08,0,0.01,0
0.69,4.6332E-05,-2.9424E-07,0,0.01,0
0.7,4.8246E-05,-6.78E-09,0,0.01,0
0.71,5.0246E-05,9.026E-08,0,0.01,0
0.72,5.2188E-05,-3.4016E-07,0,0.01,0
0.73,5.4088E-05,4.46E-09,0,0.01,0
0.74,5.6074E-05,2.8672E-07,0,0.01,0
0.75,5.8272E-05,-3.6374E-07,0,0.01,0
0.76,5.9968E-05,2.722E-08,0,0.01,0
0.77,6.1934E-05,4.305E-07,0,0.01,0
0.78,6.3838E-05,-2.256E-08,0,0.01,0
0.79,6.591E-05,-3.874E-07,0,0.01,0
0.8,6.7768E-05,2.228E-08,0,0.01,0
0.81,6.983E-05,4.0958E-07,0,0.01,0
0.82,7.1648E-05,-9.56E-09,0,0.01,0
0.83,7.3786E-05,-2.9962E-07,0,0.01,0
0.84,7.5548E-05,4.438E-07,0,0.01,0
0.85,7.7214E-05,-2.69E-08,0,0.01,0
0.86,7.929E-05,3.4624E-07,0,0.01,0
0.87,8.1548E-05,-2.1008E-07,0,0.01,0
0.88,8.3394E-05,4.104E-07,0,0.01,0
0.89,8.4726E-05,-4.96E-09,0,0.01,0
0.9,8.7234E-05,-3.0072E-07,0,0.01,0
0.91,8.812E-05,-3.396E-08,0,0.01,0
0.92,9.0922E-05,2.7266E-07,0,0.01,0
0.93,9.3064E-05,-3.8368E-07,0,0.01,0
0.94,9.36E-05,2.702E-08,0,0.01,0
0.95,9.6398E-05,3.9554E-07,0,0.01,0
0.96,9.7088E-05,3.2598E-07,0,0.01,0
0.97,0.00010052,2.83E-08,0,0.01,0
0.98,0.00010216,-6.974E-08,0,0.01,0
0.99,0.00010402,3.01E-07,0,0.01,0
1,0.00010598,-6.86E-09,0,0.01,0
1.01,0.00010776,-2.8832E-07,0,0.01,0
1.02,0.00010912,4.3084E-07,0,0.01,0
1.03,0.0001113,-2.52E-08,0,0.01,0
1.04,0.000113,-3.5892E-07,0,0.01,0
1.05,0.0001148,9.72E-09,0,0.01,0
1.06,0.00011638,2.9482E-07,0,0.01,0
1.07,0.00011852,5.38E-09,0,0.01,0
1.08,0.00012004,-2.4798E-07,0,0.01,0
1.09,0.00012168,4.3392E-07,0,0.01,0
1.1,0.00012346,-1.96E-08,0,0.01,0
1.11,0.00012514,-3.3004E-07,0,0.01,0
1.12,0.00012668,-3.231E-07,0,0.01,0
1.13,0.00012812,8.804E-08,0,0.01,0
1.14,0.00013006,-3.8986E-07,0,0.01,0
1.15,0.00013152,1.474E-08,0,0.01,0
1.16,0.00013338,2.9516E-07,0,0.01,0
1.17,0.000135,-3.8498E-07,0,0.01,0
1.18,0.00013666,1.164E-08,0,0.01,0
1.19,0.00013796,2.9488E-07,0,0.01,0
1.2,0.00014012,3.664E-08,0,0.01,0
1.21,0.00014134,-2.3366E-07,0,0.01,0
1.22,0.0001428,4.3722E-07,0,0.01,0
1.23,0.00014424,-2.19E-08,0,0.01,0
1.24,0.0001461,-3.4044E-07,0,0.01,0
1.25,0.00014724,8.28E-09,0,0.01,0
1.26,0.00014892,2.8594E-07,0,0.01,0
1.27,0.00015046,2.9398E-07,0,0.01,0
1.28,0.00015178,-1.4774E-07,0,0.01,0
1.29,0.00015346,3.8456E-07,0,0.01,0
1.3,0.00015526,1.0672E-07,0,0.01,0
1.31,0.00015614,-2.0808E-07,0,0.01,0
1.32,0.00015778,3.98E-07,0,0.01,0
1.33,0.00015948,-7.08E-09,0,0.01,0
1.34,0.00016044,-2.407E-07,0,0.01,0
1.35,0.000162,3.4788E-07,0,0.01,0
1.36,0.00016336,-1.456E-08,0,0.01,0
1.37,0.0001648,-3.4178E-07,0,0.01,0
1.38,0.00016566,-3.426E-08,0,0.01,0
1.39,0.0001674,2.0854E-07,0,0.01,0
1.4,0.00016872,-4.0496E-07,0,0.01,0
1.41,0.0001701,2.168E-08,0,0.01,0
1.42,0.00017134,3.242E-07,0,0.01,0
1.43,0.00017286,-7.58E-09,0,0.01,0
1.44,0.00017404,-2.7308E-07,0,0.01,0
1.45,0.00017492,4.4328E-07,0,0.01,0
1.46,0.00017638,-2.306E-08,0,0.01,0
1.47,0.00017794,-3.4906E-07,0,0.01,0
1.48,0.00017874,4.12E-09,0,0.01,0
1.49,0.00018026,2.1556E-07,0,0.01,0
1.5,0.00018144,-4.081E-07,0,0.01,0
1.51,0.00018262,2.074E-08,0,0.01,0
1.52,0.00018384,3.2468E-07,0,0.01,0
1.53,0.00018518,-7.08E-09,0,0.01,0
1.54,0.00018628,-2.8248E-07,0,0.01,0
1.55,0.00018658,4.2912E-07,0,0.01,0
1.56,0.00018836,-2.346E-08,0,0.01,0
1.57,0.00018984,-3.5376E-07,0,0.01,0
1.58,0.0001907,8.76E-09,0,0.01,0
1.59,0.0001918,2.9016E-07,0,0.01,0
1.6,0.00019324,4.228E-08,0,0.01,0
1.61,0.00019394,-2.3262E-07,0,0.01,0
1.62,0.00019524,4.2914E-07,0,0.01,0
1.63,0.00019622,-1.888E-08,0,0.01,0
1.64,0.00019718,-3.2192E-07,0,0.01,0
1.65,0.00019802,8.02E-09,0,0.01,0
1.66,0.0001993,2.6574E-07,0,0.01,0
1.67,0.00020086,-3.936E-07,0,0.01,0
1.68,0.0002013,2.518E-08,0,0.01,0
1.69,0.00020228,3.4476E-07,0,0.01,0
1.7,0.0002034,7.9E-09,0,0.01,0
1.71,0.0002042,-1.7028E-07,0,0.01,0
1.72,0.00020504,4.377E-07,0,0.01,0
1.73,0.00020628,-6.08E-09,0,0.01,0
1.74,0.0002071,-2.9068E-07,0,0.01,0
1.75,0.00020782,-3.822E-07,0,0.01,0
1.76,0.00020914,3.326E-08,0,0.01,0
1.77,0.0002099,-6.832E-08,0,0.01,0
1.78,0.0002106,2.9492E-07,0,0.01,0
1.79,0.000212,1.74E-09,0,0.01,0
1.8,0.00021282,-2.4918E-07,0,0.01,0
0,9.817E-10,-3.7898E-07,0,0.01,-0.1
0.01,-9.063E-10,-3.0066E-07,0,0.01,-0.1
0.02,9.945E-10,2.9446E-07,0,0.01,-0.1
0.03,-9.051E-10,-3.053E-07,0,0.01,-0.1
0.04,1.0341E-09,3.1618E-07,0,0.01,-0.1
0.05,-9.025E-10,-3.3956E-07,0,0.01,-0.1
0.06,1.1128E-09,3.6606E-07,0,0.01,-0.1
0.07,-7.331E-10,-3.931E-07,0,0.01,-0.1
0.08,1.1671E-09,1.434E-08,0,0.01,-0.1
0.09,1.2766E-09,-3.3186E-07,0,0.01,-0.1
0.1,1.3755E-09,-3.7736E-07,0,0.01,-0.1
0.11,1.4363E-09,-3.9806E-07,0,0.01,-0.1
0.12,1.6611E-09,-5.92E-08,0,0.01,-0.1
0.13,1.7527E-09,-1.2196E-07,0,0.01,-0.1
0.14,3.429E-10,2.724E-08,0,0.01,-0.1
0.15,2.6709E-09,2.9888E-07,0,0.01,-0.1
0.16,1.4174E-09,-3.3758E-07,0,0.01,-0.1
0.17,4.2887E-09,3.639E-07,0,0.01,-0.1
0.18,3.4874E-09,-3.3896E-07,0,0.01,-0.1
0.19,6.8548E-09,4.068E-07,0,0.01,-0.1
0.2,7.434E-09,-4.0604E-07,0,0.01,-0.1
0.21,1.29568E-08,4.4284E-07,0,0.01,-0.1
0.22,1.58162E-08,5.814E-08,0,0.01,-0.1
0.23,2.28386E-08,-2.24E-09,0,0.01,-0.1
0.24,2.8795E-08,3.6138E-07,0,0.01,-0.1
0.25,3.9639E-08,3.4352E-07,0,0.01,-0.1
0.26,5.21296E-08,-1.138E-07,0,0.01,-0.1
0.27,7.35752E-08,1.866E-08,0,0.01,-0.1
0.28,9.9831E-08,3.3894E-07,0,0.01,-0.1
0.29,1.3368E-07,-1.7498E-07,0,0.01,-0.1
0.3,1.7428E-07,-3.648E-08,0,0.01,-0.1
0.31,2.3138E-07,1.852E-08,0,0.01,-0.1
0.32,3.0478E-07,-3.8472E-07,0,0.01,-0.1
0.33,3.998E-07,2.913E-07,0,0.01,-0.1
0.34,5.2042E-07,2.9888E-07,0,0.01,-0.1
0.35,6.669E-07,3.3774E-07,0,0.01,-0.1
0.36,8.532E-07,3.949E-07,0,0.01,-0.1
0.37,1.0796E-06,4.3214E-07,0,0.01,-0.1
0.38,1.3463E-06,-7.88E-09,0,0.01,-0.1
0.39,1.696E-06,-1.7756E-07,0,0.01,-0.1
0.4,2.098E-06,2.5486E-07,0,0.01,-0.1
0.41,2.5444E-06,-3.6856E-07,0,0.01,-0.1
0.42,3.1107E-06,4.503E-07,0,0.01,-0.1
0.43,3.7261E-06,4.3084E-07,0,0.01,-0.1
0.44,4.411E-06,-2.268E-08,0,0.01,-0.1
0.45,5.2716E-06,6E-10,0,0.01,-0.1
0.46,6.1443E-06,2.436E-08,0,0.01,-0.1
0.47,7.093E-06,2.9422E-07,0,0.01,-0.1
0.48,8.1431E-06,-3.6116E-07,0,0.01,-0.1
0.49,9.3448E-06,3.947E-07,0,0.01,-0.1
0.5,1.0534E-05,2.838E-08,0,0.01,-0.1
0.51,1.177E-05,-3.576E-08,0,0.01,-0.1
0.52,1.3208E-05,2.67E-08,0,0.01,-0.1
0.53,1.4616E-05,-1.822E-08,0,0.01,-0.1
0.54,1.612E-05,1.736E-08,0,0.01,-0.1
0.55,1.7532E-05,2.69E-08,0,0.01,-0.1
0.56,1.9272E-05,3.7174E-07,0,0.01,-0.1
0.57,2.0848E-05,-7.5E-09,0,0.01,-0.1
0.58,2.2518E-05,-1.2276E-07,0,0.01,-0.1
0.59,2.4216E-05,3.0176E-07,0,0.01,-0.1
0.6,2.6032E-05,4.3542E-07,0,0.01,-0.1
0.61,2.777E-05,-6.802E-08,0,0.01,-0.1
0.62,2.9568E-05,2.4018E-07,0,0.01,-0.1
0.63,3.1392E-05,-3.99E-07,0,0.01,-0.1
0.64,3.3244E-05,8.16E-09,0,0.01,-0.1
0.65,3.5112E-05,2.7174E-07,0,0.01,-0.1
0.66,3.7088E-05,-3.9802E-07,0,0.01,-0.1
0.67,3.8992E-05,1.11E-08,0,0.01,-0.1
0.68,4.0828E-05,2.9276E-07,0,0.01,-0.1
0.69,4.2922E-05,-4.0388E-07,0,0.01,-0.1
0.7,4.4714E-05,-7.654E-08,0,0.01,-0.1
0.71,4.6766E-05,1.1666E-07,0,0.01,-0.1
0.72,4.8634E-05,-3.042E-07,0,0.01,-0.1
0.73,5.0492E-05,4.3288E-07,0,0.01,-0.1
0.74,5.2604E-05,-8.02E-09,0,0.01,-0.1
0.75,5.4504E-05,-2.3024E-07,0,0.01,-0.1
0.76,5.6428E-05,3.1596E-07,0,0.01,-0.1
0.77,5.8536E-05,4.2218E-07,0,0.01,-0.1
0.78,6.0392E-05,-3.802E-08,0,0.01,-0.1
0.79,6.2524E-05,3.422E-08,0,0.01,-0.1
0.8,6.4232E-05,-2.724E-08,0,0.01,-0.1
0.81,6.632E-05,1.834E-08,0,0.01,-0.1
0.82,6.821E-05,-1.744E-08,0,0.01,-0.1
0.83,7.02E-05,8.484E-08,0,0.01,-0.1
0.84,7.2108E-05,-2.9888E-07,0,0.01,-0.1
0.85,7.405E-05,3.1378E-07,0,0.01,-0.1
0.86,7.576E-05,4.1596E-07,0,0.01,-0.1
0.87,7.7872E-05,-3.624E-08,0,0.01,-0.1
0.88,8.0096E-05,3.02E-08,0,0.01,-0.1
0.89,8.1672E-05,-2.524E-08,0,0.01,-0.1
0.9,8.3814E-05,1.904E-08,0,0.01,-0.1
0.91,8.501E-05,2.33066E-08,0,0.01,-0.1
0.92,8.6732E-05,-1.82E-08,0,0.01,-0.1
0.93,8.9416E-05,-2.9854E-07,0,0.01,-0.1
0.94,9.1076E-05,4.3526E-07,0,0.01,-0.1
0.95,9.2268E-05,-7.9E-09,0,0.01,-0.1
0.96,9.4966E-05,-2.6476E-07,0,0.01,-0.1
0.97,9.6758E-05,3.4508E-07,0,0.01,-0.1
0.98,9.715E-05,3.537E-07,0,0.01,-0.1
0.99,0.00010072,2.824E-08,0,0.01,-0.1
1,0.00010228,-3.414E-08,0,0.01,-0.1
1.01,0.0001044,2.362E-08,0,0.01,-0.1
1.02,0.00010606,-1.784E-08,0,0.01,-0.1
1.03,0.00010786,8.74E-09,0,0.01,-0.1
1.04,0.00010944,2.684E-08,0,0.01,-0.1
1.05,0.00011132,3.0374E-07,0,0.01,-0.1
1.06,0.00011358,-3.7768E-07,0,0.01,-0.1
1.07,0.0001147,-5.08E-08,0,0.01,-0.1
1.08,0.00011666,8.13E-08,0,0.01,-0.1
1.09,0.00011844,-2.9868E-07,0,0.01,-0.1
1.1,0.0001201,4.3758E-07,0,0.01,-0.1
1.11,0.00012194,-7.62E-09,0,0.01,-0.1
1.12,0.00012348,-1.5816E-07,0,0.01,-0.1
1.13,0.00012504,3.2448E-07,0,0.01,-0.1
1.14,0.00012682,3.3142E-07,0,0.01,-0.1
1.15,0.00012848,-6.876E-08,0,0.01,-0.1
