Setup title,"N-18 Id-Vg (fast)"
Classic test name,"I/V Sweep"
Test date,3/28/2017
Test time,14:43:52
Device ID,21
Vgate,Idrain,Isubs,Vsource,Vdrain,Vsubs
0,1.033E-09,-1.338E-08,0,0.01,0
0.01,-9.635E-10,-2.9544E-07,0,0.01,0
0.02,1.0433E-09,4.376E-07,0,0.01,0
0.03,-9.669E-10,-4.3972E-07,0,0.01,0
0.04,1.0736E-09,3.663E-07,0,0.01,0
0.05,-9.998E-10,-4.0414E-07,0,0.01,0
0.06,1.0049E-09,4.471E-07,0,0.01,0
0.07,-1.0467E-09,-3.9646E-07,0,0.01,0
0.08,-1.0418E-09,6.72E-09,0,0.01,0
0.09,9.94E-10,2.6512E-07,0,0.01,0
0.1,-9.948E-10,-3.1704E-07,0,0.01,0
0.11,1.0163E-09,4.61E-07,0,0.01,0
0.12,-9.549E-10,-4.2698E-07,0,0.01,0
0.13,1.0677E-09,3.3946E-07,0,0.01,0
0.14,-1.0411E-09,2.12E-09,0,0.01,0
0.15,1.0047E-09,2.9368E-07,0,0.01,0
0.16,-9.78E-10,-3.1432E-07,0,0.01,0
0.17,1.0504E-09,4.5386E-07,0,0.01,0
0.18,-1.019E-09,-3.6334E-07,0,0.01,0
0.19,1.053E-09,-3.92E-09,0,0.01,0
0.2,-9.063E-10,-2.9268E-07,0,0.01,0
0.21,1.1399E-09,3.4764E-07,0,0.01,0
0.22,-8.878E-10,-4.1746E-07,0,0.01,0
0.23,1.2186E-09,4.2884E-07,0,0.01,0
0.24,-7.967E-10,3.08E-09,0,0.01,0
0.25,1.2601E-09,2.9686E-07,0,0.01,0
0.26,1.43E-09,-3.4456E-07,0,0.01,0
0.27,-5.292E-10,3.1E-09,0,0.01,0
0.28,1.6279E-09,2.981E-07,0,0.01,0
0.29,1.7182E-09,-3.7752E-07,0,0.01,0
0.3,1.486E-10,2.85E-08,0,0.01,0
0.31,2.5766E-09,3.2492E-07,0,0.01,0
0.32,1.0007E-09,-4.3744E-07,0,0.01,0
0.33,1.7954E-09,3.35E-08,0,0.01,0
0.34,4.5513E-09,3.9936E-07,0,0.01,0
0.35,4.5863E-09,-6.65E-08,0,0.01,0
0.36,5.4237E-09,1.532E-08,0,0.01,0
0.37,8.1777E-09,-2.596E-08,0,0.01,0
0.38,9.1471E-09,-2.909E-07,0,0.01,0
0.39,1.40458E-08,2.8962E-07,0,0.01,0
0.4,1.6106E-08,-1.002E-07,0,0.01,0
0.41,1.93442E-08,2.68E-08,0,0.01,0
0.42,2.42556E-08,5.992E-08,0,0.01,0
0.43,3.13946E-08,6.83E-08,0,0.01,0
0.44,3.88342E-08,-1.61E-08,0,0.01,0
0.45,4.3985E-08,3.1148E-07,0,0.01,0
0.46,5.41544E-08,3.5318E-07,0,0.01,0
0.47,6.1898E-08,-2.4832E-07,0,0.01,0
0.48,7.26798E-08,3.328E-08,0,0.01,0
0.49,8.47444E-08,2.8262E-07,0,0.01,0
0.5,9.95628E-08,3.321E-07,0,0.01,0
0.51,1.116444E-07,-2.0042E-07,0,0.01,0
0.52,1.2782E-07,-3.6398E-07,0,0.01,0
0.53,1.4228E-07,-1.78E-09,0,0.01,0
0.54,1.5904E-07,-3.818E-08,0,0.01,0
0.55,1.7982E-07,3.338E-08,0,0.01,0
0.56,1.9886E-07,-6.172E-08,0,0.01,0
0.57,2.2154E-07,3.0386E-07,0,0.01,0
0.58,2.439E-07,4.6366E-07,0,0.01,0
0.59,2.6686E-07,1.86E-09,0,0.01,0
0.6,2.9326E-07,3.512E-08,0,0.01,0
0.61,3.2044E-07,-2.234E-08,0,0.01,0
0.62,3.4794E-07,3.16E-08,0,0.01,0
0.63,3.7738E-07,-3.488E-08,0,0.01,0
0.64,4.076E-07,2.02E-08,0,0.01,0
0.65,4.3794E-07,-1.444E-08,0,0.01,0
0.66,4.6986E-07,2.76E-08,0,0.01,0
0.67,5.0502E-07,-2.272E-08,0,0.01,0
0.68,5.3656E-07,1.564E-08,0,0.01,0
0.69,5.6954E-07,-1.34E-08,0,0.01,0
0.7,6.0624E-07,1.796E-08,0,0.01,0
0.71,6.422E-07,-2.806E-08,0,0.01,0
0.72,6.7962E-07,3.348E-08,0,0.01,0
0.73,7.1838E-07,-3.754E-08,0,0.01,0
0.74,7.5594E-07,3.3E-08,0,0.01,0
0.75,7.9084E-07,-6.636E-08,0,0.01,0
0.76,8.3224E-07,2.956E-07,0,0.01,0
0.77,8.7028E-07,4.4052E-07,0,0.01,0
0.78,9.0674E-07,6.58E-08,0,0.01,0
0.79,9.5108E-07,4.4236E-07,0,0.01,0
0.8,9.9072E-07,8.204E-08,0,0.01,0
0.81,1.0327E-06,2.42E-09,0,0.01,0
0.82,1.0744E-06,-1.354E-08,0,0.01,0
0.83,1.1151E-06,1.262E-08,0,0.01,0
0.84,1.153E-06,2.636E-08,0,0.01,0
0.85,1.1968E-06,4.3944E-07,0,0.01,0
0.86,1.2393E-06,-5.08E-09,0,0.01,0
0.87,1.2773E-06,-2.8772E-07,0,0.01,0
0.88,1.3174E-06,-1.8784E-07,0,0.01,0
0.89,1.3596E-06,1.4062E-07,0,0.01,0
0.9,1.403E-06,-3.3622E-07,0,0.01,0
0.91,1.4418E-06,4.38E-09,0,0.01,0
0.92,1.4871E-06,2.3778E-07,0,0.01,0
0.93,1.5266E-06,-4.0278E-07,0,0.01,0
0.94,1.566E-06,4.76E-09,0,0.01,0
0.95,1.6057E-06,3.0062E-07,0,0.01,0
0.96,1.6506E-06,-4.4128E-07,0,0.01,0
0.97,1.6921E-06,1.58E-08,0,0.01,0
0.98,1.7335E-06,2.9882E-07,0,0.01,0
0.99,1.7767E-06,6.564E-08,0,0.01,0
1,1.8145E-06,-2.0424E-07,0,0.01,0
1.01,1.852E-06,3.4532E-07,0,0.01,0
1.02,1.898E-06,-5.36E-09,0,0.01,0
1.03,1.9313E-06,-2.8192E-07,0,0.01,0
1.04,1.9716E-06,4.5484E-07,0,0.01,0
1.05,2.0181E-06,2.251E-07,0,0.01,0
1.06,2.0534E-06,-9.54E-08,0,0.01,0
1.07,2.0908E-06,3.3556E-07,0,0.01,0
1.08,2.1386E-06,2.9164E-07,0,0.01,0
1.09,2.1685E-06,-2.241E-07,0,0.01,0
1.1,2.2112E-06,4.3378E-07,0,0.01,0
1.11,2.2536E-06,-5.06E-09,0,0.01,0
1.12,2.2858E-06,-2.8292E-07,0,0.01,0
1.13,2.3277E-06,4.3858E-07,0,0.01,0
1.14,2.3669E-06,-5.6E-09,0,0.01,0
1.15,2.4003E-06,-2.9106E-07,0,0.01,0
1.16,2.4397E-06,3.8808E-07,0,0.01,0
1.17,2.4799E-06,-1.034E-08,0,0.01,0
1.18,2.5145E-06,-2.9138E-07,0,0.01,0
1.19,2.5516E-06,4.5856E-07,0,0.01,0
1.2,2.5889E-06,-4E-09,0,0.01,0
1.21,2.6247E-06,-2.9264E-07,0,0.01,0
1.22,2.6576E-06,-2.454E-07,0,0.01,0
1.23,2.6997E-06,1.269E-07,0,0.01,0
1.24,2.7322E-06,-2.9626E-07,0,0.01,0
1.25,2.7715E-06,-1.6946E-07,0,0.01,0
1.26,2.8057E-06,8.278E-08,0,0.01,0
1.27,2.8374E-06,-2.9476E-07,0,0.01,0
1.28,2.8683E-06,-4.34E-08,0,0.01,0
1.29,2.9108E-06,1.7434E-07,0,0.01,0
1.3,2.9438E-06,-3.4568E-07,0,0.01,0
1.31,2.9705E-06,4.86E-09,0,0.01,0
1.32,3.0132E-06,2.3946E-07,0,0.01,0
1.33,3.0463E-06,-3.893E-07,0,0.01,0
1.34,3.0742E-06,-1.6E-09,0,0.01,0
1.35,3.1133E-06,2.2836E-07,0,0.01,0
1.36,3.1459E-06,-3.7702E-07,0,0.01,0
1.37,3.1748E-06,5.08E-09,0,0.01,0
1.38,3.2099E-06,3.011E-07,0,0.01,0
1.39,3.241E-06,-4.4034E-07,0,0.01,0
1.4,3.2735E-06,9.3E-09,0,0.01,0
1.41,3.3017E-06,2.8786E-07,0,0.01,0
1.42,3.3422E-06,2.044E-07,0,0.01,0
1.43,3.3677E-06,-1.7524E-07,0,0.01,0
1.44,3.3966E-06,3.2714E-07,0,0.01,0
1.45,3.4346E-06,-4.74E-09,0,0.01,0
1.46,3.461E-06,-2.5784E-07,0,0.01,0
1.47,3.4901E-06,3.986E-07,0,0.01,0
1.48,3.5246E-06,-3.36E-09,0,0.01,0
1.49,3.5505E-06,-2.9978E-07,0,0.01,0
1.5,3.5783E-06,4.6284E-07,0,0.01,0
1.51,3.6122E-06,-3.58E-09,0,0.01,0
1.52,3.6381E-06,-2.9118E-07,0,0.01,0
1.53,3.6695E-06,4.3114E-07,0,0.01,0
1.54,3.6977E-06,-5.38E-09,0,0.01,0
1.55,3.7249E-06,-2.9198E-07,0,0.01,0
1.56,3.7482E-06,4.529E-07,0,0.01,0
1.57,3.7812E-06,-1.558E-08,0,0.01,0
1.58,3.8055E-06,-3.293E-07,0,0.01,0
1.59,3.8329E-06,-3.905E-07,0,0.01,0
1.6,3.8636E-06,9.476E-08,0,0.01,0
1.61,3.8863E-06,-3.4498E-07,0,0.01,0
1.62,3.9091E-06,-1.866E-08,0,0.01,0
1.63,3.9428E-06,2.5966E-07,0,0.01,0
1.64,3.9705E-06,-4.349E-07,0,0.01,0
1.65,3.9918E-06,2.9E-09,0,0.01,0
1.66,4.0216E-06,2.8548E-07,0,0.01,0
1.67,4.0459E-06,-2.901E-07,0,0.01,0
1.68,4.0703E-06,4.2668E-07,0,0.01,0
1.69,4.0985E-06,-3.74E-09,0,0.01,0
1.7,4.1203E-06,-2.9686E-07,0,0.01,0
1.71,4.145E-06,4.5856E-07,0,0.01,0
1.72,4.178E-06,1.242E-08,0,0.01,0
1.73,4.1922E-06,-2.2592E-07,0,0.01,0
1.74,4.2172E-06,3.4428E-07,0,0.01,0
1.75,4.2453E-06,-5.54E-09,0,0.01,0
1.76,4.2647E-06,-2.7142E-07,0,0.01,0
1.77,4.2883E-06,4.0382E-07,0,0.01,0
1.78,4.3151E-06,-4.38E-09,0,0.01,0
