0,-1.44E-09
0.01,-1.47E-09
0.02,-1.49E-09
0.03,-1.94E-09
0.04,-1.27E-09
0.05,-1.93E-09
0.06,-1.18E-09
0.07,-1.08E-09
0.08,-7.62E-10
0.09,-1.40E-09
0.1,-1.25E-09
0.11,-1.59E-09
0.12,-1.19E-09
0.13,-2.15E-09
0.14,-2.18E-09
0.15,-1.69E-09
0.16,-1.74E-09
0.17,-7.96E-10
0.18,-1.17E-09
0.19,-1.09E-09
0.2,-1.50E-09
0.21,-1.38E-09
0.22,-2.10E-09
0.23,-1.90E-09
0.24,-1.91E-09
0.25,-2.01E-09
0.26,-1.39E-09
0.27,-1.35E-09
0.28,-6.97E-10
0.29,-1.21E-09
0.3,-9.23E-10
0.31,-1.84E-09
0.32,-1.75E-09
0.33,-1.92E-09
0.34,-1.78E-09
0.35,-1.95E-09
0.36,-1.45E-09
0.37,-1.74E-09
0.38,-5.73E-09
0.39,-9.80E-09
0.4,-1.82E-08
0.41,-3.01E-08
0.42,-4.91E-08
0.43,-6.98E-08
0.44,-9.26E-08
0.45,-1.13E-07
0.46,-1.23E-07
0.47,-1.16E-07
0.48,-5.75E-08
0.49,3.89E-08
0.5,2.52E-07
0.51,5.70E-07
0.52,1.11E-06
0.53,1.95E-06
0.54,3.30E-06
0.55,5.24E-06
0.56,8.12E-06
0.57,1.22E-05
0.58,1.78E-05
0.59,2.52E-05
0.6,3.50E-05
0.61,4.74E-05
0.62,6.29E-05
0.63,8.21E-05
0.64,0.000105798
0.65,0.000133042
0.66,0.000165046
0.67,0.000201478
0.68,0.000242676
0.69,0.000289086
0.7,0.000339501
0.71,0.000394845
0.72,0.000454868
0.73,0.000519325
0.74,0.000588692
0.75,0.000661486
0.76,0.000739383
0.77,0.000820843
0.78,0.000906153
0.79,0.000996224
0.8,0.001088698
0.81,0.001185084
0.82,0.001285469
0.83,0.001388796
0.84,0.001495972
0.85,0.001606041
0.86,0.001688776
0.87,0.001810225
0.88,0.001879318
0.89,0.001969623
0.9,0.002034713
0.91,0.002110695
0.92,0.002218905
0.93,0.00230748
0.94,0.002427554
0.95,0.002524673
0.96,0.002638017
0.97,0.002787831
0.98,0.002906166
0.99,0.003061192
1,0.00321274
1.01,0.003375684
1.02,0.003542121
1.03,0.003708987
1.04,0.00388181
1.05,0.004054873
1.06,0.00422924
1.07,0.00439371
1.08,0.00455273
1.09,0.00470906
1.1,0.004853735
1.11,0.004989818
1.12,0.005123008
1.13,0.005244098
1.14,0.005367388
1.15,0.005488324
1.16,0.005601159
1.17,0.005727724
1.18,0.005833603
1.19,0.005949379
1.2,0.006062518
1.21,0.006178553
1.22,0.006306066
1.23,0.006442385
1.24,0.006554432
1.25,0.006702603
1.26,0.006805514
1.27,0.006931635
1.28,0.007070839
1.29,0.007241251
1.3,0.007389621
1.31,0.0075083
1.32,0.00765442
1.33,0.007776291
1.34,0.00792558
1.35,0.008096994
1.36,0.008241733
1.37,0.008390314
1.38,0.00852143
1.39,0.008690304
1.4,0.008844685
1.41,0.008982924
1.42,0.009143801
1.43,0.009285347
1.44,0.009443799
1.45,0.009594223
1.46,0.009766288
1.47,0.009952493
1.48,0.010071372
1.49,0.010203341
1.5,0.010368427
1.51,0.010552615
1.52,0.010711653
1.53,0.010862069
1.54,0.011005991
1.55,0.011176615
1.56,0.011355067
1.57,0.01149905
1.58,0.01166733
1.59,0.011837715
1.6,0.011998486
1.61,0.012086351
1.62,0.012256103
1.63,0.012445226
1.64,0.012614741
1.65,0.012772997
1.66,0.012903585
1.67,0.013042662
1.68,0.013189313
1.69,0.013372582
1.7,0.013529393
1.71,0.013684413
1.72,0.013816084
1.73,0.013971747
1.74,0.014135813
1.75,0.01430646
1.76,0.01444134
1.77,0.014542601
1.78,0.014748768
1.79,0.01488499
1.8,0.015293232
