Setup title,"P-18 Id-Vg (fast)"
Classic test name,"I/V Sweep"
Test date,3/22/2017
Test time,11:33:02
Device ID,
Vgate,Idrain,Isubs,Vsource,Vdrain,Vsubs
0,-1.4496E-09,8.018E-10,0,-0.01,0
-0.01,8.681E-10,1.8217E-09,0,-0.01,0
-0.02,1.4169E-09,-2.2422E-09,0,-0.01,0
-0.03,-8.712E-10,-1.2752E-09,0,-0.01,0
-0.04,-1.4226E-09,1.7656E-09,0,-0.01,0
-0.05,9.544E-10,1.7805E-09,0,-0.01,0
-0.06,1.3683E-09,-1.9865E-09,0,-0.01,0
-0.07,-8.878E-10,-1.3497E-09,0,-0.01,0
-0.08,8.512E-10,1.8242E-09,0,-0.01,0
-0.09,1.3711E-09,-1.5782E-09,0,-0.01,0
-0.1,-9.41E-10,-1.3099E-09,0,-0.01,0
-0.11,8.54E-10,1.7978E-09,0,-0.01,0
-0.12,-1.0043E-09,-1.2982E-09,0,-0.01,0
-0.13,-1.6199E-09,1.7855E-09,0,-0.01,0
-0.14,6.953E-10,1.794E-09,0,-0.01,0
-0.15,-1.2562E-09,-2.3013E-09,0,-0.01,0
-0.16,-1.8689E-09,1.7514E-09,0,-0.01,0
-0.17,-2.0608E-09,1.8171E-09,0,-0.01,0
-0.18,-2.2144E-09,1.7777E-09,0,-0.01,0
-0.19,-2.4968E-09,1.8124E-09,0,-0.01,0
-0.2,-2.6688E-09,1.8237E-09,0,-0.01,0
-0.21,-1.6643E-09,-8.521E-10,0,-0.01,0
-0.22,-2.6254E-09,9.215E-10,0,-0.01,0
-0.23,-4.4266E-09,-2.0515E-09,0,-0.01,0
-0.24,-3.8201E-09,1.4975E-09,0,-0.01,0
-0.25,-7.322E-09,-1.4317E-09,0,-0.01,0
-0.26,-7.6305E-09,1.8304E-09,0,-0.01,0
-0.27,-1.2425E-08,-1.2432E-09,0,-0.01,0
-0.28,-1.60498E-08,1.3795E-09,0,-0.01,0
-0.29,-1.92154E-08,-1.3743E-09,0,-0.01,0
-0.3,-2.82382E-08,-1.3329E-09,0,-0.01,0
-0.31,-3.69926E-08,1.4929E-09,0,-0.01,0
-0.32,-4.76184E-08,-1.5242E-09,0,-0.01,0
-0.33,-6.47304E-08,-1.3149E-09,0,-0.01,0
-0.34,-8.4693E-08,1.3393E-09,0,-0.01,0
-0.35,-1.09098E-07,-7.735E-10,0,-0.01,0
-0.36,-1.4032E-07,1.2533E-09,0,-0.01,0
-0.37,-1.8668E-07,-1.2711E-09,0,-0.01,0
-0.38,-2.3912E-07,1.8069E-09,0,-0.01,0
-0.39,-3.06E-07,-1.8825E-09,0,-0.01,0
-0.4,-3.8242E-07,1.8293E-09,0,-0.01,0
-0.41,-4.7688E-07,-1.6869E-09,0,-0.01,0
-0.42,-5.919E-07,1.7634E-09,0,-0.01,0
-0.43,-7.2966E-07,-1.642E-09,0,-0.01,0
-0.44,-8.8534E-07,1.7659E-09,0,-0.01,0
-0.45,-1.06806E-06,-1.6514E-09,0,-0.01,0
-0.46,-1.2663E-06,-1.3126E-09,0,-0.01,0
-0.47,-1.495E-06,1.6293E-09,0,-0.01,0
-0.48,-1.7448E-06,-2.4507E-09,0,-0.01,0
-0.49,-2.014E-06,1.7763E-09,0,-0.01,0
-0.5,-2.3181E-06,-1.9037E-09,0,-0.01,0
-0.51,-2.6284E-06,1.8041E-09,0,-0.01,0
