Setup title,"P-18 Id-Vg (fast)"
Classic test name,"I/V Sweep"
Test date,3/30/2017
Test time,15:41:05
Device ID,
Vgate,Idrain,Isubs,Vsource,Vdrain,Vsubs
0,1.2874E-09,1.2376E-09,0,-0.05,0
-0.01,-1.2701E-09,-2.9293E-09,0,-0.05,0
-0.02,1.2808E-09,3.2695E-09,0,-0.05,0
-0.03,-1.3783E-09,-1.9455E-09,0,-0.05,0
-0.04,1.272E-09,3.2453E-09,0,-0.05,0
-0.05,-1.3616E-09,-1.9657E-09,0,-0.05,0
-0.06,1.2655E-09,3.2374E-09,0,-0.05,0
-0.07,-1.396E-09,-1.9359E-09,0,-0.05,0
-0.08,1.2706E-09,3.2535E-09,0,-0.05,0
-0.09,-1.3649E-09,-1.9641E-09,0,-0.05,0
-0.1,1.2593E-09,3.2381E-09,0,-0.05,0
-0.11,-1.3924E-09,-1.9479E-09,0,-0.05,0
-0.12,1.2651E-09,3.2536E-09,0,-0.05,0
-0.13,-1.3759E-09,-1.962E-09,0,-0.05,0
-0.14,1.258E-09,3.2729E-09,0,-0.05,0
-0.15,-1.3178E-09,-1.9766E-09,0,-0.05,0
-0.16,1.4048E-09,3.173E-09,0,-0.05,0
-0.17,-1.8534E-09,-4.558E-10,0,-0.05,0
-0.18,1.2611E-09,3.2737E-09,0,-0.05,0
-0.19,-1.5235E-09,-1.3562E-09,0,-0.05,0
-0.2,1.2905E-09,3.2201E-09,0,-0.05,0
-0.21,-1.4312E-09,-1.9827E-09,0,-0.05,0
-0.22,1.0896E-09,3.0556E-09,0,-0.05,0
-0.23,-1.5594E-09,-1.98E-09,0,-0.05,0
-0.24,9.914E-10,3.2503E-09,0,-0.05,0
-0.25,-2.2562E-09,-8.975E-10,0,-0.05,0
-0.26,-2.4384E-09,3.2732E-09,0,-0.05,0
-0.27,6.27E-11,-1.0029E-09,0,-0.05,0
-0.28,-3.0081E-09,1.539E-09,0,-0.05,0
-0.29,-5.16E-10,-8.852E-10,0,-0.05,0
-0.3,-2.0664E-09,1.4972E-09,0,-0.05,0
-0.31,-4.1592E-09,-4.4922E-09,0,-0.05,0
-0.32,-2.6011E-09,2.7468E-09,0,-0.05,0
-0.33,-6.3252E-09,-1.9731E-09,0,-0.05,0
-0.34,-5.1249E-09,3.051E-09,0,-0.05,0
-0.35,-1.00139E-08,-2.0122E-09,0,-0.05,0
-0.36,-9.7647E-09,2.4867E-09,0,-0.05,0
-0.37,-1.29474E-08,-2.1738E-09,0,-0.05,0
-0.38,-1.91444E-08,-1.9704E-09,0,-0.05,0
-0.39,-2.34152E-08,2.2547E-09,0,-0.05,0
-0.4,-2.64262E-08,-1.877E-09,0,-0.05,0
-0.41,-3.64894E-08,1.2014E-09,0,-0.05,0
-0.42,-4.18766E-08,3.2627E-09,0,-0.05,0
-0.43,-5.17324E-08,-5.1853E-09,0,-0.05,0
-0.44,-6.44632E-08,1.5794E-09,0,-0.05,0
-0.45,-7.25524E-08,-5.837E-10,0,-0.05,0
-0.46,-8.89774E-08,2.199E-10,0,-0.05,0
-0.47,-1.017238E-07,3.2674E-09,0,-0.05,0
-0.48,-1.2212E-07,1.2904E-09,0,-0.05,0
-0.49,-1.3852E-07,-2.266E-09,0,-0.05,0
-0.5,-1.5536E-07,2.9653E-09,0,-0.05,0
-0.51,-1.7758E-07,-1.9798E-09,0,-0.05,0
-0.52,-1.9754E-07,3.2681E-09,0,-0.05,0
-0.53,-2.235E-07,5.79E-10,0,-0.05,0
-0.54,-2.4302E-07,-1.6754E-09,0,-0.05,0
-0.55,-2.707E-07,1.529E-09,0,-0.05,0
-0.56,-2.9776E-07,-4.3985E-09,0,-0.05,0
-0.57,-3.2074E-07,3.1797E-09,0,-0.05,0
-0.58,-3.52E-07,7.027E-10,0,-0.05,0
-0.59,-3.7704E-07,-1.3862E-09,0,-0.05,0
-0.6,-4.0596E-07,2.2616E-09,0,-0.05,0
-0.61,-4.3558E-07,-1.9388E-09,0,-0.05,0
-0.62,-4.6406E-07,3.1989E-09,0,-0.05,0
-0.63,-4.9676E-07,-1.659E-10,0,-0.05,0
-0.64,-5.2404E-07,-4.329E-10,0,-0.05,0
-0.65,-5.5784E-07,1.3974E-09,0,-0.05,0
-0.66,-5.8834E-07,-5.1356E-09,0,-0.05,0
-0.67,-6.1542E-07,3.2741E-09,0,-0.05,0
-0.68,-6.504E-07,6.494E-10,0,-0.05,0
-0.69,-6.8118E-07,-1.7322E-09,0,-0.05,0
-0.7,-7.0914E-07,2.3055E-09,0,-0.05,0
-0.71,-7.4226E-07,-1.9749E-09,0,-0.05,0
-0.72,-7.718E-07,3.0301E-09,0,-0.05,0
-0.73,-8.0584E-07,-2.0272E-09,0,-0.05,0
-0.74,-8.3448E-07,3.2435E-09,0,-0.05,0
-0.75,-8.672E-07,7.532E-10,0,-0.05,0
-0.76,-8.972E-07,-1.3136E-09,0,-0.05,0
-0.77,-9.2718E-07,2.4353E-09,0,-0.05,0
-0.78,-9.6184E-07,-1.9703E-09,0,-0.05,0
-0.79,-9.8908E-07,3.1511E-09,0,-0.05,0
-0.8,-1.02378E-06,1.1428E-09,0,-0.05,0
-0.81,-1.05418E-06,-2.6899E-09,0,-0.05,0
-0.82,-1.08308E-06,2.7346E-09,0,-0.05,0
-0.83,-1.11668E-06,-2.2472E-09,0,-0.05,0
-0.84,-1.14416E-06,3.2003E-09,0,-0.05,0
-0.85,-1.1758E-06,1.1839E-09,0,-0.05,0
-0.86,-1.2077E-06,-4.754E-09,0,-0.05,0
-0.87,-1.2347E-06,3.2214E-09,0,-0.05,0
-0.88,-1.2653E-06,-1.0522E-09,0,-0.05,0
-0.89,-1.295E-06,-5.45E-10,0,-0.05,0
-0.9,-1.3281E-06,1.5184E-09,0,-0.05,0
-0.91,-1.3579E-06,-2.601E-09,0,-0.05,0
-0.92,-1.385E-06,2.4237E-09,0,-0.05,0
-0.93,-1.4189E-06,-1.9912E-09,0,-0.05,0
-0.94,-1.4437E-06,3.2775E-09,0,-0.05,0
-0.95,-1.477E-06,-4.649E-10,0,-0.05,0
-0.96,-1.5034E-06,-7.447E-10,0,-0.05,0
-0.97,-1.5341E-06,1.7093E-09,0,-0.05,0
-0.98,-1.5646E-06,-2.9528E-09,0,-0.05,0
-0.99,-1.5915E-06,3.2695E-09,0,-0.05,0
-1,-1.6228E-06,-2.1337E-09,0,-0.05,0
-1.01,-1.6479E-06,3.2496E-09,0,-0.05,0
-1.02,-1.679E-06,-4.186E-10,0,-0.05,0
-1.03,-1.7047E-06,-7.515E-10,0,-0.05,0
-1.04,-1.736E-06,1.4107E-09,0,-0.05,0
-1.05,-1.7648E-06,-4.602E-09,0,-0.05,0
-1.06,-1.7902E-06,3.0316E-09,0,-0.05,0
-1.07,-1.8194E-06,-1.9528E-09,0,-0.05,0
-1.08,-1.8452E-06,3.194E-09,0,-0.05,0
-1.09,-1.8756E-06,2.425E-10,0,-0.05,0
-1.1,-1.9E-06,-8.789E-10,0,-0.05,0
-1.11,-1.9282E-06,1.783E-09,0,-0.05,0
-1.12,-1.9582E-06,-2.6402E-09,0,-0.05,0
-1.13,-1.9818E-06,3.1314E-09,0,-0.05,0
-1.14,-2.0109E-06,7.14E-10,0,-0.05,0
-1.15,-2.0347E-06,-3.992E-10,0,-0.05,0
-1.16,-2.0641E-06,1.4195E-09,0,-0.05,0
-1.17,-2.0925E-06,-4.9397E-09,0,-0.05,0
-1.18,-2.1151E-06,3.1696E-09,0,-0.05,0
-1.19,-2.1412E-06,-1.0825E-09,0,-0.05,0
-1.2,-2.1668E-06,3.2841E-09,0,-0.05,0
-1.21,-2.1928E-06,1.511E-10,0,-0.05,0
-1.22,-2.2176E-06,-4.041E-10,0,-0.05,0
-1.23,-2.2448E-06,1.5295E-09,0,-0.05,0
-1.24,-2.2732E-06,-4.1638E-09,0,-0.05,0
