Setup title,"N-18 Id-Vg (fast)"
Classic test name,"I/V Sweep"
Test date,3/31/2017
Test time,14:42:25
Device ID,
Vgate,Idrain,Isubs,Vsource,Vdrain,Vsubs
0,1.4102E-09,-7.6686E-09,0,0.05,0
0.01,-1.2415E-09,-6.8934E-09,0,0.05,0
0.02,-1.1922E-09,-5.8578E-09,0,0.05,0
0.03,-1.2062E-09,-7.451E-09,0,0.05,0
0.04,-1.2246E-09,-7.8682E-09,0,0.05,0
0.05,-1.2404E-09,-7.481E-09,0,0.05,0
0.06,-1.2458E-09,-7.0058E-09,0,0.05,0
0.07,-1.2436E-09,-6.7058E-09,0,0.05,0
0.08,-1.1931E-09,-6.3908E-09,0,0.05,0
0.09,-1.2077E-09,-7.0514E-09,0,0.05,0
0.1,-1.2212E-09,-7.8848E-09,0,0.05,0
0.11,-1.2366E-09,-7.706E-09,0,0.05,0
0.12,1.2589E-09,3.917E-09,0,0.05,0
0.13,-1.252E-09,-6.9252E-09,0,0.05,0
0.14,1.2483E-09,3.8784E-09,0,0.05,0
0.15,-1.2376E-09,-7.6002E-09,0,0.05,0
0.16,-1.2454E-09,-7.8464E-09,0,0.05,0
0.17,1.2279E-09,3.6294E-09,0,0.05,0
0.18,-1.1883E-09,-6.2944E-09,0,0.05,0
0.19,-1.2061E-09,-7.4108E-09,0,0.05,0
0.2,-1.2132E-09,-7.7858E-09,0,0.05,0
0.21,-1.224E-09,-7.5912E-09,0,0.05,0
0.22,-1.1618E-09,-6.546E-09,0,0.05,0
0.23,-1.1844E-09,-7.8394E-09,0,0.05,0
0.24,-1.1385E-09,-7.0796E-09,0,0.05,0
0.25,1.333E-09,3.6282E-09,0,0.05,0
0.26,-7.864E-10,-6.9414E-09,0,0.05,0
0.27,1.6458E-09,-6.2042E-09,0,0.05,0
0.28,1.6877E-09,-7.862E-09,0,0.05,0
0.29,1.9383E-09,2.389E-09,0,0.05,0
0.3,2.0798E-09,-6.4232E-09,0,0.05,0
0.31,2.8545E-09,-7.892E-09,0,0.05,0
0.32,1.2209E-09,-6.0526E-09,0,0.05,0
0.33,2.4971E-09,-6.4882E-09,0,0.05,0
0.34,5.6445E-09,-7.3154E-09,0,0.05,0
0.35,1.22314E-08,-5.6162E-09,0,0.05,0
0.36,1.68524E-08,-7.7348E-09,0,0.05,0
0.37,2.52488E-08,-7.0164E-09,0,0.05,0
0.38,3.61484E-08,-6.2392E-09,0,0.05,0
0.39,5.35626E-08,-7.9078E-09,0,0.05,0
0.4,7.96896E-08,-5.337E-09,0,0.05,0
0.41,1.1276E-07,-6.6266E-09,0,0.05,0
0.42,1.5248E-07,-7.442E-09,0,0.05,0
0.43,2.1612E-07,-7.9006E-09,0,0.05,0
0.44,2.8474E-07,-7.8386E-09,0,0.05,0
0.45,3.7862E-07,-7.5184E-09,0,0.05,0
0.46,5.0066E-07,5.6464E-09,0,0.05,0
0.47,6.3644E-07,-5.4728E-09,0,0.05,0
0.48,8.0482E-07,-7.4072E-09,0,0.05,0
0.49,1.01508E-06,5.7622E-09,0,0.05,0
0.5,1.2524E-06,-5.658E-09,0,0.05,0
0.51,1.5041E-06,-7.4872E-09,0,0.05,0
0.52,1.8004E-06,5.6352E-09,0,0.05,0
0.53,2.1418E-06,-1.904E-09,0,0.05,0
0.54,2.5331E-06,3.7864E-09,0,0.05,0
