Setup title,"N-18 Id-Vg (fast)"
Classic test name,"I/V Sweep"
Test date,3/31/2017
Test time,14:35:07
Device ID,2
Vgate,Idrain,Isubs,Vsource,Vdrain,Vsubs
0,1.8427E-09,-6.4238E-09,0,1.8,0
0.01,-7.787E-10,2.245E-09,0,1.8,0
0.02,1.7483E-09,-5.7584E-09,0,1.8,0
0.03,1.5474E-09,-7.1032E-09,0,1.8,0
0.04,1.6174E-09,-7.4562E-09,0,1.8,0
0.05,-9.094E-10,2.1178E-09,0,1.8,0
0.06,1.642E-09,-6.4844E-09,0,1.8,0
0.07,-7.208E-10,-6.6102E-09,0,1.8,0
0.08,9.818E-10,2.5822E-09,0,1.8,0
0.09,-6.511E-10,-6.3448E-09,0,1.8,0
0.1,-7.585E-10,-7.276E-09,0,1.8,0
0.11,1.5812E-09,-6.4E-09,0,1.8,0
0.12,-9.581E-10,-7.5332E-09,0,1.8,0
0.13,-6.811E-10,-6.342E-09,0,1.8,0
0.14,-9.485E-10,-7.6548E-09,0,1.8,0
0.15,9.934E-10,2.6498E-09,0,1.8,0
0.16,-1.002E-09,-6.58E-09,0,1.8,0
0.17,-1.0659E-09,3.0394E-09,0,1.8,0
0.18,1.3741E-09,3.0772E-09,0,1.8,0
0.19,-1.0132E-09,-2.843E-09,0,1.8,0
0.2,1.3548E-09,4.4926E-09,0,1.8,0
0.21,-9.138E-10,-5.629E-09,0,1.8,0
0.22,1.3303E-09,2.7397E-09,0,1.8,0
0.23,1.622E-09,-4.3131E-09,0,1.8,0
0.24,-8.887E-10,6.0402E-09,0,1.8,0
0.25,1.8665E-09,2.5222E-09,0,1.8,0
0.26,2.3989E-09,-5.2751E-09,0,1.8,0
0.27,2.6868E-09,5.4841E-09,0,1.8,0
0.28,1.4438E-09,3.6714E-09,0,1.8,0
0.29,5.4789E-09,-3.7264E-09,0,1.8,0
0.3,6.0229E-09,4.3421E-09,0,1.8,0
0.31,1.18876E-08,-3.6331E-09,0,1.8,0
0.32,2.38944E-08,-3.8158E-09,0,1.8,0
0.33,3.41628E-08,-2.8686E-09,0,1.8,0
0.34,6.57488E-08,3.0566E-09,0,1.8,0
0.35,1.1284E-07,-3.8071E-09,0,1.8,0
0.36,1.6104E-07,-7.6156E-09,0,1.8,0
0.37,2.7238E-07,5.4372E-09,0,1.8,0
0.38,4.1552E-07,-7.0838E-09,0,1.8,0
0.39,5.7362E-07,-5.8902E-09,0,1.8,0
0.4,8.9326E-07,4.9886E-09,0,1.8,0
0.41,1.2688E-06,-7.087E-09,0,1.8,0
0.42,1.7489E-06,-7.0618E-09,0,1.8,0
0.43,2.4968E-06,-8.195E-09,0,1.8,0
0.44,3.4359E-06,-7.5298E-09,0,1.8,0
0.45,4.5975E-06,-9.1274E-09,0,1.8,0
0.46,6.0355E-06,-7.287E-09,0,1.8,0
0.47,7.9632E-06,-1.01732E-08,0,1.8,0
0.48,1.03161E-05,-1.00916E-08,0,1.8,0
0.49,1.3122E-05,-1.19514E-08,0,1.8,0
0.5,1.6614E-05,-1.28578E-08,0,1.8,0
0.51,2.1138E-05,-1.17974E-08,0,1.8,0
0.52,2.6296E-05,-1.51664E-08,0,1.8,0
0.53,3.3104E-05,-1.66784E-08,0,1.8,0
0.54,4.121E-05,-7.4138E-09,0,1.8,0
0.55,5.0636E-05,-1.35048E-08,0,1.8,0
0.56,6.3004E-05,-2.1708E-08,0,1.8,0
0.57,7.6576E-05,-1.89884E-08,0,1.8,0
0.58,9.1904E-05,-2.98788E-08,0,1.8,0
0.59,0.000110892,-2.59224E-08,0,1.8,0
0.6,0.00013156,-3.3346E-08,0,1.8,0
0.61,0.00015622,-3.97494E-08,0,1.8,0
0.62,0.00018236,-5.1107E-08,0,1.8,0
0.63,0.00021118,-5.1612E-08,0,1.8,0
0.64,0.00024282,-5.87382E-08,0,1.8,0
0.65,0.00027792,-7.18556E-08,0,1.8,0
0.66,0.00031528,-7.09154E-08,0,1.8,0
0.67,0.00035322,-8.93486E-08,0,1.8,0
0.68,0.00039646,-8.9583E-08,0,1.8,0
0.69,0.00044066,-1.03734E-07,0,1.8,0
0.7,0.00048584,-1.0632E-07,0,1.8,0
0.71,0.00053494,-1.1564E-07,0,1.8,0
0.72,0.0005864,-1.3336E-07,0,1.8,0
0.73,0.00063832,-1.3718E-07,0,1.8,0
0.74,0.00069368,-1.41E-07,0,1.8,0
0.75,0.0007487,-1.5662E-07,0,1.8,0
0.76,0.00080468,-1.516E-07,0,1.8,0
0.77,0.00086506,-1.6698E-07,0,1.8,0
0.78,0.00092334,-1.8072E-07,0,1.8,0
0.79,0.00098388,-1.794E-07,0,1.8,0
0.8,0.00104738,-2.0128E-07,0,1.8,0
0.81,0.0011088,-2.0454E-07,0,1.8,0
0.82,0.0011734,-2.078E-07,0,1.8,0
0.83,0.0012364,-2.1028E-07,0,1.8,0
0.84,0.0013036,-2.1666E-07,0,1.8,0
0.85,0.0013678,-2.3546E-07,0,1.8,0
0.86,0.0014376,-2.3714E-07,0,1.8,0
0.87,0.0015054,-2.5406E-07,0,1.8,0
0.88,0.0015712,-2.556E-07,0,1.8,0
0.89,0.0016424,-2.5766E-07,0,1.8,0
0.9,0.0017094,-2.7234E-07,0,1.8,0
0.91,0.0017782,-2.6212E-07,0,1.8,0
0.92,0.001849,-2.7592E-07,0,1.8,0
0.93,0.0019164,-2.8718E-07,0,1.8,0
0.94,0.0019872,-2.8358E-07,0,1.8,0
0.95,0.0020598,-3.0408E-07,0,1.8,0
0.96,0.0021288,-3.0208E-07,0,1.8,0
0.97,0.0022014,-3.029E-07,0,1.8,0
0.98,0.0022726,-3.1788E-07,0,1.8,0
0.99,0.0023426,-3.0438E-07,0,1.8,0
1,0.0024154,-3.1614E-07,0,1.8,0
1.01,0.0024844,-3.261E-07,0,1.8,0
1.02,0.0025554,-3.194E-07,0,1.8,0
1.03,0.0026288,-3.404E-07,0,1.8,0
1.04,0.0026996,-3.3632E-07,0,1.8,0
1.05,0.0027742,-3.3542E-07,0,1.8,0
1.06,0.0028442,-3.4722E-07,0,1.8,0
1.07,0.0029144,-3.3372E-07,0,1.8,0
1.08,0.002986,-3.4412E-07,0,1.8,0
1.09,0.0030566,-3.5262E-07,0,1.8,0
1.1,0.003129,-3.4514E-07,0,1.8,0
1.11,0.0032024,-3.6294E-07,0,1.8,0
1.12,0.0032738,-3.5916E-07,0,1.8,0
1.13,0.0033464,-3.564E-07,0,1.8,0
1.14,0.0034178,-3.6406E-07,0,1.8,0
1.15,0.0034878,-3.544E-07,0,1.8,0
1.16,0.0035608,-3.6172E-07,0,1.8,0
1.17,0.0036288,-3.6876E-07,0,1.8,0
1.18,0.0037006,-3.5978E-07,0,1.8,0
1.19,0.0037736,-3.472E-07,0,1.8,0
1.2,0.0038436,-3.7148E-07,0,1.8,0
1.21,0.0039172,-3.6824E-07,0,1.8,0
1.22,0.0039874,-3.7802E-07,0,1.8,0
1.23,0.0040558,-3.6216E-07,0,1.8,0
1.24,0.0041276,-3.7014E-07,0,1.8,0
1.25,0.0041962,-3.7622E-07,0,1.8,0
1.26,0.0042674,-3.6716E-07,0,1.8,0
1.27,0.0043388,-3.5472E-07,0,1.8,0
1.28,0.004407,-3.7694E-07,0,1.8,0
1.29,0.0044798,-3.7224E-07,0,1.8,0
1.3,0.0045496,-3.8294E-07,0,1.8,0
1.31,0.0046174,-3.6532E-07,0,1.8,0
1.32,0.0046896,-3.7128E-07,0,1.8,0
1.33,0.0047574,-3.7676E-07,0,1.8,0
1.34,0.0048258,-3.663E-07,0,1.8,0
1.35,0.0048968,-3.6742E-07,0,1.8,0
1.36,0.0049642,-3.7494E-07,0,1.8,0
1.37,0.0050362,-3.6986E-07,0,1.8,0
1.38,0.0051036,-3.7688E-07,0,1.8,0
1.39,0.0051706,-3.6098E-07,0,1.8,0
1.4,0.0052404,-3.6342E-07,0,1.8,0
1.41,0.0053068,-3.7234E-07,0,1.8,0
1.42,0.0053768,-3.6592E-07,0,1.8,0
1.43,0.0054454,-3.7428E-07,0,1.8,0
1.44,0.0055116,-3.6638E-07,0,1.8,0
1.45,0.0055806,-3.6244E-07,0,1.8,0
1.46,0.0056464,-3.6678E-07,0,1.8,0
1.47,0.005713,-3.5662E-07,0,1.8,0
1.48,0.0057826,-3.4828E-07,0,1.8,0
1.49,0.0058484,-3.6356E-07,0,1.8,0
1.5,0.0059152,-3.5554E-07,0,1.8,0
1.51,0.0059814,-3.683E-07,0,1.8,0
1.52,0.0060472,-3.5856E-07,0,1.8,0
1.53,0.0061162,-3.5248E-07,0,1.8,0
1.54,0.006181,-3.5842E-07,0,1.8,0
1.55,0.0062478,-3.4302E-07,0,1.8,0
1.56,0.006314,-3.4724E-07,0,1.8,0
1.57,0.0063776,-3.514E-07,0,1.8,0
1.58,0.0064432,-3.393E-07,0,1.8,0
1.59,0.00651,-3.559E-07,0,1.8,0
1.6,0.0065734,-3.4618E-07,0,1.8,0
1.61,0.0066408,-3.396E-07,0,1.8,0
1.62,0.0067046,-3.4602E-07,0,1.8,0
1.63,0.0067688,-3.2926E-07,0,1.8,0
1.64,0.0068346,-3.3298E-07,0,1.8,0
1.65,0.0068962,-3.3768E-07,0,1.8,0
1.66,0.0069604,-3.255E-07,0,1.8,0
1.67,0.0070266,-3.1234E-07,0,1.8,0
1.68,0.0070892,-3.3274E-07,0,1.8,0
1.69,0.0071532,-3.2534E-07,0,1.8,0
1.7,0.007218,-3.3358E-07,0,1.8,0
1.71,0.0072804,-3.262E-07,0,1.8,0
1.72,0.0073446,-3.1918E-07,0,1.8,0
1.73,0.0074054,-3.229E-07,0,1.8,0
1.74,0.007469,-3.1042E-07,0,1.8,0
1.75,0.0075324,-3.136E-07,0,1.8,0
1.76,0.0075948,-3.1746E-07,0,1.8,0
1.77,0.0076592,-3.0976E-07,0,1.8,0
1.78,0.0077214,-3.174E-07,0,1.8,0
1.79,0.0077816,-3.1054E-07,0,1.8,0
1.8,0.007845,-3.0096E-07,0,1.8,0
0,-1.0628E-09,-5.9538E-09,0,1.8,-0.1
0.01,-1.1215E-09,-7.6658E-09,0,1.8,-0.1
0.02,-1.105E-09,-6.6394E-09,0,1.8,-0.1
0.03,-1.1343E-09,-6.572E-09,0,1.8,-0.1
0.04,8.478E-10,2.5936E-09,0,1.8,-0.1
0.05,-1.1413E-09,-7.3022E-09,0,1.8,-0.1
0.06,-1.1107E-09,-6.737E-09,0,1.8,-0.1
0.07,1.2633E-09,3.8376E-09,0,1.8,-0.1
0.08,-1.0993E-09,-5.6044E-09,0,1.8,-0.1
0.09,-1.1411E-09,-6.5238E-09,0,1.8,-0.1
0.1,8.495E-10,2.6106E-09,0,1.8,-0.1
0.11,1.4242E-09,-3.5336E-09,0,1.8,-0.1
0.12,-1.1371E-09,-7.3832E-09,0,1.8,-0.1
0.13,-1.1262E-09,-7.6334E-09,0,1.8,-0.1
0.14,-1.1012E-09,-5.884E-09,0,1.8,-0.1
0.15,1.0646E-09,3.9666E-09,0,1.8,-0.1
0.16,-1.1045E-09,-5.8008E-09,0,1.8,-0.1
0.17,-1.1402E-09,-6.4876E-09,0,1.8,-0.1
0.18,8.538E-10,2.6228E-09,0,1.8,-0.1
0.19,1.2894E-09,4.1838E-09,0,1.8,-0.1
0.2,-1.0957E-09,-7.2718E-09,0,1.8,-0.1
0.21,-1.1033E-09,-6.2952E-09,0,1.8,-0.1
0.22,6.072E-10,2.2638E-09,0,1.8,-0.1
0.23,-1.0046E-09,-5.86E-09,0,1.8,-0.1
0.24,1.6396E-09,-6.881E-09,0,1.8,-0.1
0.25,1.6977E-09,-7.1246E-09,0,1.8,-0.1
0.26,1.7113E-09,-6.1122E-09,0,1.8,-0.1
0.27,2.3169E-09,-7.3998E-09,0,1.8,-0.1
0.28,2.4357E-09,-5.5684E-09,0,1.8,-0.1
0.29,1.9032E-09,-5.1336E-09,0,1.8,-0.1
0.3,5.5964E-09,3.6138E-09,0,1.8,-0.1
0.31,7.314E-09,-7.4438E-09,0,1.8,-0.1
0.32,1.4283E-08,-7.2428E-09,0,1.8,-0.1
0.33,2.2117E-08,-7.332E-09,0,1.8,-0.1
0.34,3.7619E-08,-6.8502E-09,0,1.8,-0.1
0.35,6.75822E-08,-6.2394E-09,0,1.8,-0.1
0.36,1.0868E-07,4.5146E-09,0,1.8,-0.1
0.37,1.6112E-07,-5.9004E-09,0,1.8,-0.1
0.38,2.5404E-07,3.0802E-09,0,1.8,-0.1
0.39,3.8068E-07,-6.4336E-09,0,1.8,-0.1
0.4,6.057E-07,3.4044E-09,0,1.8,-0.1
0.41,8.8848E-07,-7.9412E-09,0,1.8,-0.1
0.42,1.3067E-06,9.382E-10,0,1.8,-0.1
0.43,1.8627E-06,-8.4066E-09,0,1.8,-0.1
0.44,2.5682E-06,-8.5396E-09,0,1.8,-0.1
0.45,3.4772E-06,-6.423E-09,0,1.8,-0.1
0.46,4.6359E-06,-9.134E-09,0,1.8,-0.1
0.47,6.2474E-06,-9.4818E-09,0,1.8,-0.1
0.48,8.0448E-06,-1.03608E-08,0,1.8,-0.1
0.49,1.02755E-05,-1.0952E-08,0,1.8,-0.1
0.5,1.288E-05,-1.07898E-08,0,1.8,-0.1
0.51,1.6346E-05,-1.04382E-08,0,1.8,-0.1
0.52,2.068E-05,-1.2362E-08,0,1.8,-0.1
0.53,2.5932E-05,-1.48126E-08,0,1.8,-0.1
0.54,3.2752E-05,-1.76152E-08,0,1.8,-0.1
0.55,4.0824E-05,-7.2308E-09,0,1.8,-0.1
0.56,4.99E-05,-1.23024E-08,0,1.8,-0.1
0.57,6.1492E-05,-2.48294E-08,0,1.8,-0.1
0.58,7.5242E-05,-1.954E-08,0,1.8,-0.1
0.59,9.0654E-05,-2.74472E-08,0,1.8,-0.1
0.6,0.000109052,-3.17506E-08,0,1.8,-0.1
0.61,0.0001295,-3.10356E-08,0,1.8,-0.1
0.62,0.00015298,-4.14744E-08,0,1.8,-0.1
0.63,0.00017876,-4.23154E-08,0,1.8,-0.1
0.64,0.00020698,-5.6807E-08,0,1.8,-0.1
0.65,0.00023886,-5.70362E-08,0,1.8,-0.1
0.66,0.00027242,-6.24708E-08,0,1.8,-0.1
0.67,0.00030854,-8.00668E-08,0,1.8,-0.1
0.68,0.00034914,-8.00388E-08,0,1.8,-0.1
0.69,0.00039002,-8.92176E-08,0,1.8,-0.1
0.7,0.00043442,-1.040926E-07,0,1.8,-0.1
0.71,0.00048226,-1.03868E-07,0,1.8,-0.1
0.72,0.00052914,-1.1386E-07,0,1.8,-0.1
0.73,0.00057786,-1.2772E-07,0,1.8,-0.1
0.74,0.00063116,-1.306E-07,0,1.8,-0.1
0.75,0.00068606,-1.4884E-07,0,1.8,-0.1
0.76,0.00074142,-1.4544E-07,0,1.8,-0.1
0.77,0.00079896,-1.5654E-07,0,1.8,-0.1
0.78,0.00085456,-1.7008E-07,0,1.8,-0.1
0.79,0.00091594,-1.7192E-07,0,1.8,-0.1
0.8,0.00097786,-1.9124E-07,0,1.8,-0.1
0.81,0.00103932,-1.944E-07,0,1.8,-0.1
0.82,0.00110298,-1.9734E-07,0,1.8,-0.1
0.83,0.0011644,-2.1064E-07,0,1.8,-0.1
0.84,0.0012312,-2.2352E-07,0,1.8,-0.1
0.85,0.0012956,-2.242E-07,0,1.8,-0.1
0.86,0.001363,-2.2784E-07,0,1.8,-0.1
0.87,0.001428,-2.4064E-07,0,1.8,-0.1
0.88,0.0014972,-2.418E-07,0,1.8,-0.1
0.89,0.0015624,-2.5416E-07,0,1.8,-0.1
0.9,0.0016314,-2.5298E-07,0,1.8,-0.1
0.91,0.0017026,-2.7108E-07,0,1.8,-0.1
0.92,0.0017698,-2.6008E-07,0,1.8,-0.1
0.93,0.0018404,-2.7216E-07,0,1.8,-0.1
0.94,0.0019092,-2.8524E-07,0,1.8,-0.1
0.95,0.0019806,-2.8526E-07,0,1.8,-0.1
0.96,0.0020522,-3.014E-07,0,1.8,-0.1
0.97,0.0021208,-2.9128E-07,0,1.8,-0.1
0.98,0.0021928,-3.0024E-07,0,1.8,-0.1
0.99,0.002263,-3.0976E-07,0,1.8,-0.1
1,0.0023356,-3.0982E-07,0,1.8,-0.1
1.01,0.0024048,-3.1962E-07,0,1.8,-0.1
1.02,0.0024756,-3.162E-07,0,1.8,-0.1
1.03,0.0025502,-3.3172E-07,0,1.8,-0.1
1.04,0.0026198,-3.1842E-07,0,1.8,-0.1
1.05,0.0026926,-3.2936E-07,0,1.8,-0.1
1.06,0.0027622,-3.3864E-07,0,1.8,-0.1
1.07,0.002837,-3.3684E-07,0,1.8,-0.1
1.08,0.002906,-3.451E-07,0,1.8,-0.1
1.09,0.0029758,-3.3848E-07,0,1.8,-0.1
1.1,0.00305,-3.5894E-07,0,1.8,-0.1
1.11,0.0031202,-3.5224E-07,0,1.8,-0.1
1.12,0.0031924,-3.408E-07,0,1.8,-0.1
1.13,0.0032638,-3.5794E-07,0,1.8,-0.1
1.14,0.0033382,-3.5468E-07,0,1.8,-0.1
1.15,0.0034084,-3.6216E-07,0,1.8,-0.1
1.16,0.0034776,-3.5422E-07,0,1.8,-0.1
1.17,0.0035512,-3.7024E-07,0,1.8,-0.1
1.18,0.0036204,-3.6618E-07,0,1.8,-0.1
1.19,0.0036938,-3.6276E-07,0,1.8,-0.1
1.2,0.0037618,-3.6908E-07,0,1.8,-0.1
1.21,0.0038334,-3.6236E-07,0,1.8,-0.1
1.22,0.0039068,-3.7544E-07,0,1.8,-0.1
1.23,0.0039766,-3.6162E-07,0,1.8,-0.1
1.24,0.004048,-3.6758E-07,0,1.8,-0.1
1.25,0.0041162,-3.7388E-07,0,1.8,-0.1
1.26,0.0041898,-3.69E-07,0,1.8,-0.1
1.27,0.0042604,-3.802E-07,0,1.8,-0.1
1.28,0.0043284,-3.6256E-07,0,1.8,-0.1
1.29,0.0043992,-3.6648E-07,0,1.8,-0.1
1.3,0.0044662,-3.7538E-07,0,1.8,-0.1
1.31,0.004538,-3.6988E-07,0,1.8,-0.1
1.32,0.0046094,-3.7934E-07,0,1.8,-0.1
1.33,0.004677,-3.6212E-07,0,1.8,-0.1
1.34,0.0047478,-3.6714E-07,0,1.8,-0.1
1.35,0.0048144,-3.7458E-07,0,1.8,-0.1
1.36,0.0048862,-3.6908E-07,0,1.8,-0.1
1.37,0.0049558,-3.7878E-07,0,1.8,-0.1
1.38,0.0050208,-3.6384E-07,0,1.8,-0.1
1.39,0.0050912,-3.5578E-07,0,1.8,-0.1
1.4,0.005159,-3.7076E-07,0,1.8,-0.1
1.41,0.0052296,-3.6564E-07,0,1.8,-0.1
1.42,0.005295,-3.7038E-07,0,1.8,-0.1
1.43,0.0053644,-3.6168E-07,0,1.8,-0.1
1.44,0.0054328,-3.7228E-07,0,1.8,-0.1
1.45,0.0054992,-3.5438E-07,0,1.8,-0.1
1.46,0.0055674,-3.6002E-07,0,1.8,-0.1
1.47,0.0056328,-3.6498E-07,0,1.8,-0.1
1.48,0.0057014,-3.5868E-07,0,1.8,-0.1
1.49,0.0057694,-3.6678E-07,0,1.8,-0.1
1.5,0.005834,-3.4848E-07,0,1.8,-0.1
1.51,0.005902,-3.5472E-07,0,1.8,-0.1
1.52,0.0059666,-3.5792E-07,0,1.8,-0.1
1.53,0.0060364,-3.5176E-07,0,1.8,-0.1
1.54,0.0060992,-3.5628E-07,0,1.8,-0.1
1.55,0.0061676,-3.4936E-07,0,1.8,-0.1
1.56,0.0062344,-3.5806E-07,0,1.8,-0.1
1.57,0.0062984,-3.3956E-07,0,1.8,-0.1
1.58,0.0063654,-3.3342E-07,0,1.8,-0.1
1.59,0.006429,-3.487E-07,0,1.8,-0.1
1.6,0.0064954,-3.4124E-07,0,1.8,-0.1
1.61,0.0065624,-3.5034E-07,0,1.8,-0.1
1.62,0.006626,-3.3242E-07,0,1.8,-0.1
1.63,0.0066912,-3.2254E-07,0,1.8,-0.1
1.64,0.0067538,-3.393E-07,0,1.8,-0.1
1.65,0.0068214,-3.3262E-07,0,1.8,-0.1
1.66,0.0068834,-3.362E-07,0,1.8,-0.1
1.67,0.0069472,-3.2582E-07,0,1.8,-0.1
1.68,0.0070128,-3.3698E-07,0,1.8,-0.1
1.69,0.0070748,-3.225E-07,0,1.8,-0.1
1.7,0.0071394,-3.05E-07,0,1.8,-0.1
1.71,0.0072028,-3.2764E-07,0,1.8,-0.1
1.72,0.0072672,-3.2022E-07,0,1.8,-0.1
1.73,0.0073278,-3.2324E-07,0,1.8,-0.1
1.74,0.0073908,-3.1166E-07,0,1.8,-0.1
1.75,0.0074548,-3.2838E-07,0,1.8,-0.1
1.76,0.0075166,-3.1672E-07,0,1.8,-0.1
1.77,0.007581,-3.1052E-07,0,1.8,-0.1
1.78,0.0076426,-3.1356E-07,0,1.8,-0.1
1.79,0.0077024,-3.0268E-07,0,1.8,-0.1
1.8,0.0077666,-3.1538E-07,0,1.8,-0.1
0,-1.1331E-09,-7.458E-09,0,1.8,-0.2
0.01,-1.1587E-09,-7.2374E-09,0,1.8,-0.2
0.02,-1.1487E-09,-7.5946E-09,0,1.8,-0.2
0.03,-1.1338E-09,-6.9054E-09,0,1.8,-0.2
0.04,-1.1577E-09,-6.4078E-09,0,1.8,-0.2
0.05,-1.1631E-09,-6.5306E-09,0,1.8,-0.2
0.06,-1.158E-09,-6.673E-09,0,1.8,-0.2
0.07,-1.1524E-09,-6.5468E-09,0,1.8,-0.2
0.08,-1.1545E-09,-7.4714E-09,0,1.8,-0.2
0.09,9.083E-10,2.6358E-09,0,1.8,-0.2
0.1,-1.1471E-09,-7.6504E-09,0,1.8,-0.2
0.11,-1.1224E-09,-6.4164E-09,0,1.8,-0.2
0.12,1.2346E-09,3.7082E-09,0,1.8,-0.2
0.13,-1.1313E-09,-6.7166E-09,0,1.8,-0.2
0.14,-1.1554E-09,-7.2126E-09,0,1.8,-0.2
0.15,-1.1182E-09,-5.5702E-09,0,1.8,-0.2
0.16,-1.1468E-09,-7.6156E-09,0,1.8,-0.2
0.17,-1.1563E-09,-6.643E-09,0,1.8,-0.2
0.18,-1.1322E-09,-7.3266E-09,0,1.8,-0.2
0.19,1.2568E-09,3.9036E-09,0,1.8,-0.2
