Setup title,"P-18 Id-Vg (fast)"
Classic test name,"I/V Sweep"
Test date,3/31/2017
Test time,14:51:33
Device ID,
Vgate,Idrain,Isubs,Vsource,Vdrain,Vsubs
0,1.0231E-09,-6.42E-11,0,-0.05,0
-0.01,-1.144E-09,-1.6991E-09,0,-0.05,0
-0.02,1.176E-09,1.755E-09,0,-0.05,0
-0.03,-1.1448E-09,-1.7007E-09,0,-0.05,0
-0.04,1.1749E-09,1.7569E-09,0,-0.05,0
-0.05,-1.1446E-09,-1.6948E-09,0,-0.05,0
-0.06,1.1724E-09,1.7761E-09,0,-0.05,0
-0.07,-1.1384E-09,-1.7058E-09,0,-0.05,0
-0.08,1.1705E-09,1.7997E-09,0,-0.05,0
-0.09,-1.1447E-09,-1.6964E-09,0,-0.05,0
-0.1,1.1624E-09,1.8184E-09,0,-0.05,0
-0.11,-1.1442E-09,-1.6919E-09,0,-0.05,0
-0.12,1.1597E-09,1.8252E-09,0,-0.05,0
-0.13,-1.1566E-09,-1.6779E-09,0,-0.05,0
-0.14,1.1578E-09,1.8341E-09,0,-0.05,0
-0.15,-1.161E-09,-1.6601E-09,0,-0.05,0
-0.16,1.1555E-09,1.8346E-09,0,-0.05,0
-0.17,-1.1662E-09,-1.6568E-09,0,-0.05,0
-0.18,1.1537E-09,1.8304E-09,0,-0.05,0
-0.19,-1.1674E-09,-1.668E-09,0,-0.05,0
-0.2,1.3659E-09,1.0089E-09,0,-0.05,0
-0.21,-1.1412E-09,-1.6975E-09,0,-0.05,0
-0.22,1.1578E-09,1.8257E-09,0,-0.05,0
-0.23,-1.1435E-09,-1.6847E-09,0,-0.05,0
-0.24,1.1678E-09,1.8132E-09,0,-0.05,0
-0.25,-1.1865E-09,-1.6204E-09,0,-0.05,0
-0.26,1.4453E-09,4.069E-10,0,-0.05,0
-0.27,-1.1628E-09,-1.6664E-09,0,-0.05,0
-0.28,1.4007E-09,8.086E-10,0,-0.05,0
-0.29,-1.1444E-09,-1.6882E-09,0,-0.05,0
-0.3,1.1674E-09,1.8128E-09,0,-0.05,0
-0.31,-1.1434E-09,-1.6837E-09,0,-0.05,0
-0.32,1.1871E-09,1.73E-09,0,-0.05,0
-0.33,-1.1492E-09,-1.6814E-09,0,-0.05,0
-0.34,1.1703E-09,1.7499E-09,0,-0.05,0
-0.35,-1.1626E-09,-1.6752E-09,0,-0.05,0
-0.36,1.1469E-09,1.7614E-09,0,-0.05,0
-0.37,-1.1728E-09,-1.7004E-09,0,-0.05,0
-0.38,1.1163E-09,1.819E-09,0,-0.05,0
-0.39,-1.2648E-09,-1.6603E-09,0,-0.05,0
-0.4,9.825E-10,1.8301E-09,0,-0.05,0
-0.41,-1.4127E-09,-1.6903E-09,0,-0.05,0
-0.42,-1.9827E-09,1.8249E-09,0,-0.05,0
-0.43,-2.0855E-09,-9.997E-10,0,-0.05,0
-0.44,-2.432E-09,3E-12,0,-0.05,0
-0.45,-3.091E-10,-1.0696E-09,0,-0.05,0
-0.46,-4.0244E-09,-1.7003E-09,0,-0.05,0
-0.47,-2.9991E-09,1.8287E-09,0,-0.05,0
-0.48,-8.8001E-09,-1.683E-09,0,-0.05,0
-0.49,-1.00793E-08,9.531E-10,0,-0.05,0
-0.5,-1.947E-08,-1.5197E-09,0,-0.05,0
-0.51,-2.80948E-08,1.8042E-09,0,-0.05,0
-0.52,-4.2823E-08,-7.651E-10,0,-0.05,0
-0.53,-6.07476E-08,-1.6719E-09,0,-0.05,0
-0.54,-9.15298E-08,9.888E-10,0,-0.05,0
-0.55,-1.2946E-07,-1.6467E-09,0,-0.05,0
-0.56,-1.8488E-07,4.208E-10,0,-0.05,0
-0.57,-2.6594E-07,-1.687E-09,0,-0.05,0
-0.58,-3.8E-07,-8.6E-10,0,-0.05,0
-0.59,-4.9372E-07,-1.6485E-09,0,-0.05,0
-0.6,-7.0284E-07,9.826E-10,0,-0.05,0
-0.61,-9.1228E-07,-1.6842E-09,0,-0.05,0
-0.62,-1.2142E-06,-1.3426E-09,0,-0.05,0
-0.63,-1.6558E-06,1.7421E-09,0,-0.05,0
-0.64,-2.2168E-06,-1.6217E-09,0,-0.05,0
-0.65,-2.9693E-06,9.641E-10,0,-0.05,0
-0.66,-3.8019E-06,-1.6967E-09,0,-0.05,0
-0.67,-4.8565E-06,9.233E-10,0,-0.05,0
-0.68,-6.0574E-06,-1.6903E-09,0,-0.05,0
-0.69,-7.5949E-06,1.0516E-09,0,-0.05,0
-0.7,-9.2656E-06,-1.3851E-09,0,-0.05,0
-0.71,-1.11992E-05,1.7168E-09,0,-0.05,0
-0.72,-1.3314E-05,1.0766E-09,0,-0.05,0
-0.73,-1.5452E-05,1.1593E-09,0,-0.05,0
-0.74,-1.7996E-05,-1.6969E-09,0,-0.05,0
-0.75,-2.079E-05,3.863E-10,0,-0.05,0
-0.76,-2.3524E-05,-1.7033E-09,0,-0.05,0
-0.77,-2.666E-05,-7.61E-11,0,-0.05,0
-0.78,-2.9564E-05,-1.6625E-09,0,-0.05,0
-0.79,-3.2904E-05,-5.732E-10,0,-0.05,0
-0.8,-3.6142E-05,-1.6863E-09,0,-0.05,0
-0.81,-3.9528E-05,1.0716E-09,0,-0.05,0
-0.82,-4.2704E-05,-1.6952E-09,0,-0.05,0
-0.83,-4.6246E-05,-2.993E-10,0,-0.05,0
-0.84,-4.9526E-05,-1.6917E-09,0,-0.05,0
-0.85,-5.3212E-05,-2.323E-10,0,-0.05,0
-0.86,-5.6328E-05,-1.6903E-09,0,-0.05,0
-0.87,-6.0044E-05,-1.756E-10,0,-0.05,0
-0.88,-6.3558E-05,-1.6807E-09,0,-0.05,0
-0.89,-6.6874E-05,1.7479E-09,0,-0.05,0
-0.9,-7.0128E-05,-1.6922E-09,0,-0.05,0
-0.91,-7.3712E-05,4.47E-10,0,-0.05,0
-0.92,-7.667E-05,-1.6973E-09,0,-0.05,0
-0.93,-8.0282E-05,-3.309E-10,0,-0.05,0
-0.94,-8.3242E-05,-1.6953E-09,0,-0.05,0
-0.95,-8.6654E-05,-3.211E-10,0,-0.05,0
-0.96,-8.9668E-05,-1.6462E-09,0,-0.05,0
-0.97,-9.2956E-05,1.486E-10,0,-0.05,0
-0.98,-9.5882E-05,-1.5648E-09,0,-0.05,0
-0.99,-9.91E-05,1.8156E-09,0,-0.05,0
-1,-0.00010165,-1.6647E-09,0,-0.05,0
-1.01,-0.000105114,-8.509E-10,0,-0.05,0
-1.02,-0.000107674,8.565E-10,0,-0.05,0
-1.03,-0.000110914,-1.2687E-09,0,-0.05,0
-1.04,-0.000113714,1.8305E-09,0,-0.05,0
-1.05,-0.00011594,1.3922E-09,0,-0.05,0
-1.06,-0.00011876,-1.6342E-09,0,-0.05,0
-1.07,-0.00012196,-9.937E-10,0,-0.05,0
-1.08,-0.00012424,8.419E-10,0,-0.05,0
-1.09,-0.00012758,-9.873E-10,0,-0.05,0
-1.1,-0.00013012,1.811E-09,0,-0.05,0
-1.11,-0.00013236,-1.6631E-09,0,-0.05,0
-1.12,-0.0001352,8.418E-10,0,-0.05,0
-1.13,-0.00013726,-1.695E-09,0,-0.05,0
