Setup title,"N-18 Id-Vg (fast)"
Classic test name,"I/V Sweep"
Test date,3/31/2017
Test time,14:45:43
Device ID,
Vgate,Idrain,Isubs,Vsource,Vdrain,Vsubs
0,1.8513E-09,-6.5538E-09,0,1.8,0
0.01,1.7287E-09,-7.593E-09,0,1.8,0
0.02,-8.347E-10,2.1084E-09,0,1.8,0
0.03,1.7207E-09,-6.2178E-09,0,1.8,0
0.04,1.6435E-09,-5.8272E-09,0,1.8,0
0.05,-8.899E-10,1.9348E-09,0,1.8,0
0.06,1.5615E-09,-6.2082E-09,0,1.8,0
0.07,1.5434E-09,-7.5722E-09,0,1.8,0
0.08,1.6287E-09,-6.1648E-09,0,1.8,0
0.09,1.608E-09,-7.563E-09,0,1.8,0
0.1,1.6119E-09,-5.35E-09,0,1.8,0
0.11,1.5916E-09,-6.9446E-09,0,1.8,0
0.12,1.4698E-09,-7.4902E-09,0,1.8,0
0.13,1.5831E-09,-6.5892E-09,0,1.8,0
0.14,1.5894E-09,-5.7106E-09,0,1.8,0
0.15,1.5718E-09,-6.6852E-09,0,1.8,0
0.16,1.5652E-09,-6.3126E-09,0,1.8,0
0.17,1.4956E-09,-6.9174E-09,0,1.8,0
0.18,-7.984E-10,-7.5712E-09,0,1.8,0
0.19,1.474E-09,-7.4422E-09,0,1.8,0
0.2,1.5029E-09,-6.2688E-09,0,1.8,0
0.21,1.6269E-09,-7.2078E-09,0,1.8,0
0.22,1.5207E-09,-6.3532E-09,0,1.8,0
0.23,1.6994E-09,-7.0756E-09,0,1.8,0
0.24,1.9477E-09,-7.1244E-09,0,1.8,0
0.25,2.0791E-09,-7.5584E-09,0,1.8,0
0.26,2.2472E-09,-6.6338E-09,0,1.8,0
0.27,2.5115E-09,-6.3104E-09,0,1.8,0
0.28,2.2532E-09,-7.5078E-09,0,1.8,0
0.29,2.3473E-09,-7.5654E-09,0,1.8,0
0.3,4.602E-09,-7.5634E-09,0,1.8,0
0.31,7.6026E-09,-7.2094E-09,0,1.8,0
0.32,1.818E-08,-6.2666E-09,0,1.8,0
0.33,2.44942E-08,-6.2134E-09,0,1.8,0
0.34,4.45802E-08,-7.499E-09,0,1.8,0
0.35,7.73936E-08,-6.6218E-09,0,1.8,0
0.36,1.1952E-07,4.36E-09,0,1.8,0
0.37,1.7804E-07,-6.6584E-09,0,1.8,0
0.38,2.6684E-07,-6.5994E-09,0,1.8,0
0.39,4.0948E-07,-6.4608E-09,0,1.8,0
0.4,5.7972E-07,-6.124E-09,0,1.8,0
0.41,8.5056E-07,-6.1642E-09,0,1.8,0
0.42,1.1187E-06,-7.5644E-09,0,1.8,0
0.43,1.5563E-06,-6.2054E-09,0,1.8,0
0.44,2.2126E-06,-7.927E-09,0,1.8,0
0.45,2.9909E-06,-7.2226E-09,0,1.8,0
0.46,4.1036E-06,-7.911E-09,0,1.8,0
0.47,5.5634E-06,-6.42E-09,0,1.8,0
0.48,7.5503E-06,-9.11E-09,0,1.8,0
0.49,1.03558E-05,-7.1232E-09,0,1.8,0
0.5,1.3964E-05,-1.02484E-08,0,1.8,0
0.51,1.9082E-05,-1.02108E-08,0,1.8,0
0.52,2.5994E-05,-1.11196E-08,0,1.8,0
0.53,3.4898E-05,-1.24172E-08,0,1.8,0
0.54,4.5924E-05,-1.3812E-08,0,1.8,0
0.55,6.0332E-05,-1.78832E-08,0,1.8,0
0.56,7.8198E-05,-8.3158E-09,0,1.8,0
0.57,9.9462E-05,-1.59574E-08,0,1.8,0
0.58,0.00012534,-2.35118E-08,0,1.8,0
0.59,0.0001549,-2.69864E-08,0,1.8,0
0.6,0.00018988,-2.86134E-08,0,1.8,0
0.61,0.0002291,-2.74924E-08,0,1.8,0
0.62,0.00027148,-4.11446E-08,0,1.8,0
0.63,0.00032134,-3.90352E-08,0,1.8,0
0.64,0.00037376,-4.63644E-08,0,1.8,0
0.65,0.00043326,-5.26758E-08,0,1.8,0
0.66,0.00049674,-5.05796E-08,0,1.8,0
0.67,0.00056124,-6.34946E-08,0,1.8,0
0.68,0.00063438,-6.1259E-08,0,1.8,0
0.69,0.00070994,-6.7413E-08,0,1.8,0
0.7,0.00079226,-7.23274E-08,0,1.8,0
0.71,0.00087504,-6.86662E-08,0,1.8,0
0.72,0.0009617,-8.33236E-08,0,1.8,0
0.73,0.00105692,-7.81648E-08,0,1.8,0
0.74,0.001153,-8.6012E-08,0,1.8,0
0.75,0.0012506,-8.82924E-08,0,1.8,0
0.76,0.001355,-8.22112E-08,0,1.8,0
0.77,0.001459,-8.77992E-08,0,1.8,0
0.78,0.001571,-9.0874E-08,0,1.8,0
0.79,0.001681,-8.5571E-08,0,1.8,0
0.8,0.0017944,-9.80724E-08,0,1.8,0
0.81,0.0019174,-8.91472E-08,0,1.8,0
0.82,0.0020338,-9.6014E-08,0,1.8,0
0.83,0.0021578,-8.88068E-08,0,1.8,0
0.84,0.0022828,-9.27238E-08,0,1.8,0
0.85,0.002413,-9.1227E-08,0,1.8,0
0.86,0.002539,-8.61918E-08,0,1.8,0
0.87,0.002672,-9.7282E-08,0,1.8,0
0.88,0.0028086,-8.52362E-08,0,1.8,0
0.89,0.0029404,-9.17234E-08,0,1.8,0
0.9,0.0031172,-2.3076E-07,0,1.8,0
0.91,0.0032954,-3.5108E-07,0,1.8,0
0.92,0.0034742,-5.0572E-07,0,1.8,0
0.93,0.0036464,-6.3366E-07,0,1.8,0
0.94,0.003822,-7.6046E-07,0,1.8,0
0.95,0.0039912,-9.154E-07,0,1.8,0
0.96,0.0041554,-1.04466E-06,0,1.8,0
0.97,0.0043232,-1.2025E-06,0,1.8,0
0.98,0.0044816,-1.3658E-06,0,1.8,0
0.99,0.0046468,-1.5301E-06,0,1.8,0
1,0.0048044,-1.7101E-06,0,1.8,0
1.01,0.0049622,-1.8928E-06,0,1.8,0
1.02,0.0051162,-2.1147E-06,0,1.8,0
1.03,0.0052614,-2.3179E-06,0,1.8,0
1.04,0.0054106,-2.5664E-06,0,1.8,0
