Setup title,"N-18 Id-Vg (fast)"
Classic test name,"I/V Sweep"
Test date,3/31/2017
Test time,14:35:35
Device ID,2
Vgate,Idrain,Isubs,Vsource,Vdrain,Vsubs
0,1.301E-09,-5.271E-09,0,0.05,0
0.01,-1.3901E-09,2.57E-09,0,0.05,0
0.02,-1.18E-09,-6.6622E-09,0,0.05,0
0.03,-1.1479E-09,-5.639E-09,0,0.05,0
0.04,-1.152E-09,-6.4526E-09,0,0.05,0
0.05,-1.1625E-09,-7.1074E-09,0,0.05,0
0.06,-1.176E-09,-7.6594E-09,0,0.05,0
0.07,-1.1788E-09,-7.3232E-09,0,0.05,0
0.08,1.1684E-09,3.8132E-09,0,0.05,0
0.09,-1.1784E-09,-6.4732E-09,0,0.05,0
0.1,-1.1395E-09,-5.3274E-09,0,0.05,0
0.11,-1.1666E-09,-6.4842E-09,0,0.05,0
0.12,-1.1781E-09,-6.6194E-09,0,0.05,0
0.13,1.1455E-09,3.539E-09,0,0.05,0
0.14,-1.1451E-09,-5.347E-09,0,0.05,0
0.15,-1.1567E-09,-6.3902E-09,0,0.05,0
0.16,-1.1835E-09,-7.536E-09,0,0.05,0
0.17,1.1654E-09,3.8454E-09,0,0.05,0
0.18,-1.1381E-09,-5.7496E-09,0,0.05,0
0.19,-1.1781E-09,-7.5568E-09,0,0.05,0
0.2,-1.1868E-09,-7.2826E-09,0,0.05,0
0.21,-1.1877E-09,-6.7068E-09,0,0.05,0
0.22,-1.1846E-09,-6.6194E-09,0,0.05,0
0.23,1.0366E-09,3.0054E-09,0,0.05,0
0.24,-1.1735E-09,-7.7002E-09,0,0.05,0
0.25,-1.1736E-09,-7.5228E-09,0,0.05,0
0.26,1.2024E-09,3.938E-09,0,0.05,0
0.27,-1.1317E-09,-6.8486E-09,0,0.05,0
0.28,-1.1074E-09,-6.6328E-09,0,0.05,0
0.29,-8.837E-10,-4.7192E-09,0,0.05,0
0.3,1.5919E-09,-6.3648E-09,0,0.05,0
0.31,1.668E-09,-7.5676E-09,0,0.05,0
0.32,1.8879E-09,-7.5774E-09,0,0.05,0
0.33,2.4142E-09,-7.5792E-09,0,0.05,0
0.34,2.6342E-09,-7.6396E-09,0,0.05,0
0.35,1.8465E-09,-6.7298E-09,0,0.05,0
0.36,4.5178E-09,-4.9374E-09,0,0.05,0
0.37,7.2411E-09,-5.5682E-09,0,0.05,0
0.38,1.59476E-08,-5.7494E-09,0,0.05,0
0.39,2.22466E-08,-6.2692E-09,0,0.05,0
0.4,4.0108E-08,-7.5874E-09,0,0.05,0
