Setup title,N-18-Id-Vg
Application test name,Id-Vg
Test date,3/14/2017
Test time,12:17:34
Device ID,
Vgate,Idrain,Isubs,Vsource,Vdrain,Vsubs,IdrainPerWg,IsubsPerWg,gm,gmPerWg
0,6.276E-11,2.7E-11,0,0.01,0,6.276E-12,2.7E-12,1.919E-09,1.919E-10
0.01,8.195E-11,2.79E-10,0,0.01,0,8.195E-12,2.79E-11,2.41E-09,2.41E-10
0.02,1.1096E-10,6.27E-10,0,0.01,0,1.1096E-11,6.27E-11,3.4025E-09,3.4025E-10
0.03,1.5E-10,-1.3E-11,0,0.01,0,1.5E-11,-1.3E-12,4.521E-09,4.521E-10
0.04,2.0138E-10,4.53E-10,0,0.01,0,2.0138E-11,4.53E-11,6.061E-09,6.061E-10
0.05,2.7122E-10,-9.1E-11,0,0.01,0,2.7122E-11,-9.1E-12,7.88E-09,7.87999999999999E-10
0.06,3.5898E-10,1.004E-09,0,0.01,0,3.5898E-11,1.004E-10,1.10895E-08,1.10895E-09
0.07,4.9301E-10,-3.8E-11,0,0.01,0,4.9301E-11,-3.8E-12,1.48905E-08,1.48905E-09
0.08,6.5679E-10,1.553E-09,0,0.01,0,6.5679E-11,1.553E-10,2.0682E-08,2.0682E-09
0.09,9.0665E-10,2.6E-11,0,0.01,0,9.0665E-11,2.6E-12,2.7839E-08,2.7839E-09
0.1,1.21357E-09,1.66E-09,0,0.01,0,1.21357E-10,1.66E-10,3.7374E-08,3.7374E-09
0.11,1.65413E-09,-5E-12,0,0.01,0,1.65413E-10,-5E-13,4.9779E-08,4.9779E-09
0.12,2.20915E-09,1.643E-09,0,0.01,0,2.20915E-10,1.643E-10,6.72735E-08,6.72735E-09
0.13,2.9996E-09,-4.1E-10,0,0.01,0,2.9996E-10,-4.1E-11,9.20565E-08,9.20565E-09
0.14,4.05028E-09,1.726E-09,0,0.01,0,4.05028E-10,1.726E-10,1.24598E-07,1.24598E-08
0.15,5.49156E-09,1.9E-11,0,0.01,0,5.49156E-10,1.9E-12,1.73381E-07,1.73381E-08
0.16,7.5179E-09,-6E-11,0,0.01,0,7.5179E-10,-6E-12,2.21407E-07,2.21407E-08
0.17,9.9197E-09,-1.92E-10,0,0.01,0,9.9197E-10,-1.92E-11,3.0336E-07,3.0336E-08
0.18,1.35851E-08,1.21E-10,0,0.01,0,1.35851E-09,1.21E-11,4.2083E-07,4.2083E-08
0.19,1.83363E-08,-4.06E-10,0,0.01,0,1.83363E-09,-4.06E-11,5.54055E-07,5.54055E-08
0.2,2.46662E-08,1.64E-09,0,0.01,0,2.46662E-09,1.64E-10,7.24419999999999E-07,7.24419999999999E-08
