Setup title,N-18-Id-Vg
Application test name,Id-Vg
Test date,3/14/2017
Test time,16:07:32
Device ID,
Vgate,Idrain,Isubs,Vsource,Vdrain,Vsubs,IdrainPerWg,IsubsPerWg,gm,gmPerWg
0,4.9967E-10,-7.6E-11,0,1.8,0,4.9967E-11,-7.6E-12,-2.2265E-08,-2.2265E-09
0.01,2.7702E-10,3.76E-10,0,1.8,0,2.7702E-11,3.76E-11,-1.5922E-08,-1.5922E-09
0.02,1.8123E-10,5.96E-10,0,1.8,0,1.8123E-11,5.96E-11,-6.5665E-09,-6.5665E-10
0.03,1.4569E-10,3.1E-11,0,1.8,0,1.4569E-11,3.1E-12,-2.077E-09,-2.077E-10
0.04,1.3969E-10,1.003E-09,0,1.8,0,1.3969E-11,1.003E-10,-5.02499999999999E-10,-5.02499999999999E-11
0.05,1.3564E-10,1.17E-10,0,1.8,0,1.3564E-11,1.17E-11,-1.445E-10,-1.445E-11
0.06,1.368E-10,4.4E-10,0,1.8,0,1.368E-11,4.4E-11,4.17E-10,4.16999999999999E-11
0.07,1.4398E-10,9.47E-10,0,1.8,0,1.4398E-11,9.47E-11,1.0665E-09,1.0665E-10
0.08,1.5813E-10,1.17E-10,0,1.8,0,1.5813E-11,1.17E-11,1.7605E-09,1.7605E-10
0.09,1.7919E-10,-2.8E-11,0,1.8,0,1.7919E-11,-2.8E-12,2.7825E-09,2.7825E-10
0.1,2.1378E-10,-2.4E-11,0,1.8,0,2.1378E-11,-2.4E-12,3.9945E-09,3.9945E-10
0.11,2.5908E-10,1.395E-09,0,1.8,0,2.5908E-11,1.395E-10,5.7105E-09,5.7105E-10
0.12,3.2799E-10,4.04E-10,0,1.8,0,3.2799E-11,4.04E-11,7.703E-09,7.703E-10
0.13,4.1314E-10,6.5E-11,0,1.8,0,4.1314E-11,6.5E-12,9.0345E-09,9.0345E-10
0.14,5.0868E-10,4.3E-11,0,1.8,0,5.0868E-11,4.3E-12,1.22595E-08,1.22595E-09
0.15,6.5833E-10,1.04E-10,0,1.8,0,6.5833E-11,1.04E-11,1.8892E-08,1.8892E-09
0.16,8.8652E-10,-2.2E-10,0,1.8,0,8.8652E-11,-2.2E-11,2.50945E-08,2.50945E-09
0.17,1.16022E-09,1.534E-09,0,1.8,0,1.16022E-10,1.534E-10,3.38215E-08,3.38215E-09
0.18,1.56295E-09,-8E-12,0,1.8,0,1.56295E-10,-8E-13,4.54475E-08,4.54475E-09
0.19,2.06917E-09,1.634E-09,0,1.8,0,2.06917E-10,1.634E-10,6.41055E-08,6.41055E-09
0.2,2.84506E-09,1.295E-09,0,1.8,0,2.84506E-10,1.295E-10,8.26364999999999E-08,8.26364999999999E-09
0.21,3.7219E-09,-1.51E-10,0,1.8,0,3.7219E-10,-1.51E-11,1.06238E-07,1.06238E-08
0.22,4.96982E-09,6.71E-10,0,1.8,0,4.96982E-10,6.71E-11,1.52517E-07,1.52517E-08
0.23,6.77224E-09,5.8E-10,0,1.8,0,6.77224E-10,5.8E-11,2.01894E-07,2.01894E-08
0.24,9.0077E-09,-9.5E-11,0,1.8,0,9.0077E-10,-9.5E-12,2.57218E-07,2.57218E-08
0.25,1.19166E-08,8.06E-10,0,1.8,0,1.19166E-09,8.06E-11,3.32315E-07,3.32315E-08
0.26,1.5654E-08,-3.3E-11,0,1.8,0,1.5654E-09,-3.3E-12,4.2823E-07,4.28229999999999E-08
0.27,2.04812E-08,1.596E-09,0,1.8,0,2.04812E-09,1.596E-10,5.48084999999999E-07,5.48084999999999E-08
0.28,2.66157E-08,3.7E-11,0,1.8,0,2.66157E-09,3.7E-12,6.99694999999999E-07,6.99694999999999E-08
0.29,3.44751E-08,1.462E-09,0,1.8,0,3.44751E-09,1.462E-10,9.31360000000002E-07,9.31360000000002E-08
0.3,4.52429E-08,-6.5E-11,0,1.8,0,4.52429E-09,-6.5E-12,1.213795E-06,1.213795E-07
0.31,5.8751E-08,1.251E-09,0,1.8,0,5.8751E-09,1.251E-10,1.509225E-06,1.509225E-07
0.32,7.54274E-08,-2.02E-10,0,1.8,0,7.54274E-09,-2.02E-11,1.917165E-06,1.917165E-07
0.33,9.70943E-08,1E-10,0,1.8,0,9.70943E-09,1E-11,2.46473E-06,2.46473E-07
0.34,1.24722E-07,-5.1E-11,0,1.8,0,1.24722E-08,-5.1E-12,3.067835E-06,3.067835E-07
0.35,1.58451E-07,-5.1E-10,0,1.8,0,1.58451E-08,-5.1E-11,3.86725E-06,3.86725E-07
0.36,2.02067E-07,-3.8E-10,0,1.8,0,2.02067E-08,-3.8E-11,4.78435000000001E-06,4.78435000000001E-07
0.37,2.54138E-07,-2.8E-10,0,1.8,0,2.54138E-08,-2.8E-11,5.77645000000001E-06,5.77645000000001E-07
0.38,3.17596E-07,-7.1E-10,0,1.8,0,3.17596E-08,-7.1E-11,6.8834E-06,6.8834E-07
0.39,3.91806E-07,-3.3E-10,0,1.8,0,3.91806E-08,-3.3E-11,8.24609999999999E-06,8.24609999999999E-07
0.4,4.82518E-07,-4.57E-10,0,1.8,0,4.82518E-08,-4.57E-11,9.85439999999999E-06,9.85439999999999E-07
